ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1990,1990-09-16,2,22.146,PHI,,PHO,L 21-23,1,34,34.00,1,5,102,20.40,0,1,7,7.00,0,1,6
2,1990,1990-09-23,3,22.153,PHI,@,RAM,W 27-21,0,0,,0,2,40,20.00,0,1,9,9.00,0,0,0
3,1990,1990-09-30,4,22.160,PHI,,IND,L 23-24,0,0,,0,3,47,15.67,0,2,19,9.50,0,0,0
4,1990,1990-10-15,5,22.175,PHI,,MIN,W 32-24,0,0,,0,5,77,15.40,0,3,13,4.33,0,0,0
5,1990,1990-10-21,6,22.181,PHI,@,WAS,L 7-13,0,0,,0,2,32,16.00,0,3,23,7.67,0,0,0
6,1990,1990-10-28,7,22.188,PHI,@,DAL,W 21-20,0,0,,0,1,27,27.00,0,0,0,,0,0,0
7,1990,1990-11-04,8,22.195,PHI,,NWE,W 48-20,0,0,,0,1,16,16.00,0,2,12,6.00,0,0,0
