ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,22.270,BUF,,MIN,W 13-10,,,
2,1988,1988-09-11,2,22.277,BUF,,MIA,W 9-6,,,
3,1988,1988-09-25,4,22.291,BUF,,PIT,W 36-28,,,
4,1989,1989-10-29,8,23.324,BUF,,MIA,W 31-17,,,
5,1989,1989-11-05,9,23.331,BUF,@,ATL,L 28-30,,,
6,1989,1989-11-12,10,23.338,BUF,,IND,W 30-7,,,
7,1989,1989-11-19,11,23.345,BUF,@,NWE,L 24-33,,,
8,1989,1989-11-26,12,23.352,BUF,,CIN,W 24-7,,,
9,1989,1989-12-04,13,23.360,BUF,@,SEA,L 16-17,,,
10,1989,1989-12-10,14,24.001,BUF,,NOR,L 19-22,,,
11,1989,1989-12-17,15,24.008,BUF,@,SFO,L 10-21,,,
12,1989,1989-12-23,16,24.014,BUF,@,NYJ,W 37-0,,,
13,1990,1990-09-09,1,24.274,BUF,,IND,W 26-10,,,
14,1990,1990-09-16,2,24.281,BUF,@,MIA,L 7-30,,,
15,1990,1990-09-24,3,24.289,BUF,@,NYJ,W 30-7,,,
16,1990,1990-09-30,4,24.295,BUF,,DEN,W 29-28,,,
17,1990,1990-10-07,5,24.302,BUF,,RAI,W 38-24,,,
18,1990,1990-10-21,6,24.316,BUF,,NYJ,W 30-27,,,
19,1990,1990-10-28,7,24.323,BUF,@,NWE,W 27-10,,,
20,1990,1990-11-04,8,24.330,BUF,@,CLE,W 42-0,,,
21,1990,1990-11-11,9,24.337,BUF,,PHO,W 45-14,1,23,0
22,1990,1990-11-18,10,24.344,BUF,,NWE,W 14-0,,,
23,1990,1990-11-26,11,24.352,BUF,@,HOU,L 24-27,,,
24,1990,1990-12-02,12,24.358,BUF,,PHI,W 30-23,,,
25,1990,1990-12-09,13,25.000,BUF,@,IND,W 31-7,1,0,0
26,1990,1990-12-15,14,25.006,BUF,@,NYG,W 17-13,,,
27,1990,1990-12-23,15,25.014,BUF,,MIA,W 24-14,,,
28,1990,1990-12-30,16,25.021,BUF,@,WAS,L 14-29,,,
