ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1978,1978-09-03,1,22.169,NWE,,WAS,L 14-16,,,,,,,,,,,,,,
2,1978,1978-09-10,2,22.176,NWE,@,STL,W 16-6,,,,,,,,,,,,,,
3,1978,1978-09-18,3,22.184,NWE,,BAL,L 27-34,1,28,28.00,0,0,0,,0,0,0,,0,0,0
4,1978,1978-09-24,4,22.190,NWE,@,OAK,W 21-14,,,,,,,,,,,,,,
5,1978,1978-10-01,5,22.197,NWE,,SDG,W 28-23,,,,,,,,,,,,,,
6,1978,1978-10-08,6,22.204,NWE,,PHI,W 24-14,,,,,,,,,,,,,,
7,1978,1978-10-15,7,22.211,NWE,@,CIN,W 10-3,,,,,,,,,,,,,,
8,1978,1978-10-22,8,22.218,NWE,,MIA,W 33-24,,,,,,,,,,,,,,
9,1978,1978-10-29,9,22.225,NWE,,NYJ,W 55-21,,,,,,,,,,,,,,
10,1978,1978-11-05,10,22.232,NWE,@,BUF,W 14-10,,,,,,,,,,,,,,
11,1978,1978-11-12,11,22.239,NWE,,HOU,L 23-26,,,,,,,,,,,,,,
12,1978,1978-11-19,12,22.246,NWE,@,NYJ,W 19-17,,,,,,,,,,,,,,
13,1978,1978-11-26,13,22.253,NWE,@,BAL,W 35-14,,,,,,,,,,,,,,
14,1978,1978-12-03,14,22.260,NWE,@,DAL,L 10-17,,,,,,,,,,,,,,
15,1978,1978-12-10,15,22.267,NWE,,BUF,W 26-24,,,,,,,,,,,,,,
16,1978,1978-12-18,16,22.275,NWE,@,MIA,L 3-23,,,,,,,,,,,,,,
17,1979,1979-09-03,1,23.169,NWE,,PIT,L 13-16,,,,,,,,,,,,,,
18,1979,1979-09-09,2,23.175,NWE,,NYJ,W 56-3,3,22,7.33,0,0,0,,0,0,0,,0,0,0
19,1979,1979-09-16,3,23.182,NWE,@,CIN,W 20-14,,,,,,,,,,,,,,
20,1979,1979-11-29,14,23.256,NWE,@,MIA,L 24-39,1,13,13.00,1,0,0,,0,0,0,,0,1,6
21,1979,1979-12-09,15,23.266,NWE,@,NYJ,L 26-27,,,,,,,,,,,,,,
22,1979,1979-12-16,16,23.273,NWE,,MIN,W 27-23,,,,,,,,,,,,,,
23,1980,1980-09-07,1,24.173,NWE,,CLE,W 34-17,1,16,16.00,0,0,0,,0,1,0,0.00,0,0,0
24,1980,1980-09-14,2,24.180,NWE,,ATL,L 21-37,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
25,1980,1980-09-21,3,24.187,NWE,@,SEA,W 37-31,,,,,,,,,,,,,,
26,1980,1980-09-29,4,24.195,NWE,,DEN,W 23-14,,,,,,,,,,,,,,
27,1980,1980-10-05,5,24.201,NWE,@,NYJ,W 21-11,,,,,,,,,,,,,,
28,1980,1980-10-12,6,24.208,NWE,,MIA,W 34-0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
29,1980,1980-10-26,8,24.222,NWE,@,BUF,L 13-31,,,,,,,,,,,,,,
30,1980,1980-11-02,9,24.229,NWE,,NYJ,W 34-21,,,,,,,,,,,,,,
31,1980,1980-11-23,12,24.250,NWE,,BAL,W 47-21,1,9,9.00,1,0,0,,0,0,0,,0,1,6
32,1980,1980-11-30,13,24.257,NWE,@,SFO,L 17-21,,,,,,,,,,,,,,
33,1980,1980-12-08,14,24.265,NWE,@,MIA,L 13-16,,,,,,,,,,,,,,
34,1981,1981-09-06,1,25.172,NWE,,BAL,L 28-29,2,37,18.50,1,0,0,,0,0,0,,0,1,6
35,1981,1981-09-13,2,25.179,NWE,@,PHI,L 3-13,0,0,,0,1,3,3.00,0,0,0,,0,0,0
36,1981,1981-09-21,3,25.187,NWE,,DAL,L 21-35,0,0,,0,0,0,,0,,,,,0,
37,1981,1981-09-27,4,25.193,NWE,@,PIT,L 21-27,0,0,,0,0,0,,0,,,,,0,
38,1981,1981-10-04,5,25.200,NWE,,KAN,W 33-17,1,12,12.00,0,0,0,,0,0,0,,0,0,0
