ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1974,1974-09-15,1,21.332,NWE,,MIA,W 34-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,30,30.00,0,0,0,,0,0,0
2,1974,1974-09-22,2,21.339,NWE,@,NYG,W 28-20,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
3,1974,1974-09-29,3,21.346,NWE,,RAM,W 20-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1974,1974-10-06,4,21.353,NWE,,BAL,W 42-3,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
5,1974,1974-10-13,5,21.360,NWE,@,NYJ,W 24-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1974,1974-10-20,6,22.002,NWE,@,BUF,L 28-30,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0,,0,0,0
7,1974,1974-10-27,7,22.009,NWE,@,MIN,W 17-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1974,1974-11-03,8,22.016,NWE,,BUF,L 28-29,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,46,23.00,0,0,0,,0,0,0
9,1974,1974-11-10,9,22.023,NWE,,CLE,L 14-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,0,0
10,1974,1974-11-17,10,22.030,NWE,,NYJ,L 16-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,58,29.00,0,0,0,,0,0,0
11,1974,1974-11-24,11,22.037,NWE,@,BAL,W 27-17,0,0,,0,4,68,17.00,0,0,0,,0,0,0,,0,0,,,3,63,21.00,0,0,0,,0,0,0
12,1974,1974-12-01,12,22.044,NWE,@,OAK,L 26-41,0,0,,0,2,51,25.50,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,0,0,,0,0,0
13,1974,1974-12-08,13,22.051,NWE,,PIT,L 17-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,0,0
14,1974,1974-12-15,14,22.058,NWE,@,MIA,L 27-34,0,0,,0,2,28,14.00,0,0,0,,0,0,0,,0,0,,,3,27,9.00,0,0,0,,0,0,0
15,1975,1975-09-21,1,22.338,NWE,,HOU,L 0-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1975,1975-09-28,2,22.345,NWE,,MIA,L 14-22,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,32,16.00,0,0,0,,0,0,0
17,1975,1975-10-05,3,22.352,NWE,@,NYJ,L 7-36,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,52,26.00,0,0,0,,0,0,0
18,1975,1975-10-12,4,22.359,NWE,@,CIN,L 10-27,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,0,0,,0,0,0
19,1975,1975-10-19,5,23.001,NWE,,BAL,W 21-10,18,124,6.89,2,1,12,12.00,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,0,0,,0,2,12
20,1975,1975-10-26,6,23.008,NWE,,SFO,W 24-16,21,103,4.90,0,3,27,9.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
21,1975,1975-11-02,7,23.015,NWE,@,STL,L 17-24,16,50,3.13,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,2,30,15.00,0,1,8,8.00,0,0,0
22,1975,1975-11-09,8,23.022,NWE,@,SDG,W 33-19,8,14,1.75,0,2,20,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
