ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
71,1997,1997-12-04,14,28.167,CIN,,TEN,W 41-14,,0,0,,0,0,0,1.0,0,0,0
72,1997,1997-12-14,15,28.177,CIN,,DAL,W 31-24,,,,,,,,,,,
73,1997,1997-12-21,16,28.184,MIN,,IND,W 39-28,,,,,,,,,,,
74,1997,1997-12-21,16,28.184,CIN,,BAL,W 16-14,,0,0,,0,0,0,3.5,0,0,0
75,1998,1998-09-06,1,29.078,SDG,,BUF,W 16-14,,0,0,,0,0,0,1.0,0,0,0
76,1998,1998-09-13,2,29.085,SDG,@,TEN,W 13-7,,0,0,,0,0,0,0.5,0,0,0
77,1998,1998-09-20,3,29.092,SDG,@,KAN,L 7-23,,,,,,,,,,,
78,1998,1998-09-27,4,29.099,SDG,,NYG,L 16-34,,,,,,,,,,,
79,1998,1998-10-04,5,29.106,SDG,@,IND,L 12-17,,,,,,,,,,,
80,1998,1998-10-11,6,29.113,SDG,@,OAK,L 6-7,,0,0,,0,0,0,1.0,0,0,0
81,1998,1998-10-18,7,29.120,SDG,,PHI,W 13-10,,,,,,,,,,,
82,1998,1998-10-25,8,29.127,SDG,,SEA,L 20-27,,,,,,,,,,,
83,1998,1998-11-08,9,29.141,SDG,@,DEN,L 10-27,,,,,,,,,,,
84,1998,1998-11-22,11,29.155,SDG,,KAN,W 38-37,,,,,,,,,,,
85,1998,1998-11-29,12,29.162,SDG,,DEN,L 16-31,,,,,,,,,,,
86,1998,1998-12-06,13,29.169,SDG,@,WAS,L 20-24,,,,,,,,,,,
87,1998,1998-12-13,14,29.176,SDG,@,SEA,L 17-38,,,,,,,,,,,
88,1998,1998-12-20,15,29.183,SDG,,OAK,L 10-17,,,,,,,,,,,
89,1998,1998-12-27,16,29.190,SDG,@,ARI,L 13-16,,,,,,,,,,,
90,1999,1999-09-19,1,30.091,SDG,@,CIN,W 34-7,,,,,,,,,,,
91,1999,1999-09-26,2,30.098,SDG,,IND,L 19-27,,,,,,,,,,,
92,1999,1999-10-03,3,30.105,SDG,,KAN,W 21-14,,,,,,,,,,,
93,1999,1999-10-10,4,30.112,SDG,@,DET,W 20-10,,,,,,,,,,,
94,1999,1999-10-17,5,30.119,SDG,,SEA,W 13-10,,,,,,,,,,,
95,1999,1999-10-24,6,30.126,SDG,,GNB,L 3-31,,0,0,,0,0,0,1.0,0,0,0
96,1999,1999-10-31,7,30.133,SDG,@,KAN,L 0-34,,,,,,,,,,,
97,1999,1999-11-07,8,30.140,SDG,,DEN,L 17-33,,0,0,,0,0,0,1.0,0,0,0
98,1999,1999-11-14,9,30.147,SDG,@,OAK,L 9-28,,,,,,,,,,,
99,1999,1999-11-21,10,30.154,SDG,,CHI,L 20-23,,0,0,,0,0,0,1.0,0,0,0
100,1999,1999-11-28,11,30.161,SDG,@,MIN,L 27-35,,,,,,,,,,,
101,1999,1999-12-05,12,30.168,SDG,,CLE,W 23-10,*,,,,,,,,,,
102,1999,1999-12-12,13,30.175,SDG,@,SEA,W 19-16,,0,0,,0,0,0,1.0,0,0,0
103,1999,1999-12-26,15,30.189,SDG,,OAK,W 23-20,,,,,,,,,,,
104,2000,2000-09-03,1,31.075,SDG,@,OAK,L 6-9,*,0,0,,0,0,0,1.0,0,0,0
105,2000,2000-09-10,2,31.082,SDG,,NOR,L 27-28,,,,,,,,,,,
106,2000,2000-09-17,3,31.089,SDG,@,KAN,L 10-42,,,,,,,,,,,
107,2000,2000-09-24,4,31.096,SDG,,SEA,L 12-20,*,,,,,,,,,,
108,2000,2000-10-01,5,31.103,SDG,@,STL,L 31-57,*,0,0,,0,0,0,1.0,0,0,0
109,2000,2000-10-08,6,31.110,SDG,,DEN,L 7-21,*,0,0,,0,0,0,1.0,0,0,0
110,2000,2000-10-15,7,31.117,SDG,@,BUF,L 24-27,,0,0,,0,0,0,1.0,0,0,0
111,2000,2000-10-29,8,31.131,SDG,,OAK,L 13-15,,,,,,,,,,,
112,2000,2000-11-05,9,31.138,SDG,@,SEA,L 15-17,,,,,,,,,,,
113,2000,2000-11-12,10,31.145,SDG,,MIA,L 7-17,*,,,,,,,,,,
114,2000,2000-11-19,11,31.152,SDG,@,DEN,L 37-38,,,,,,,,,,,
115,2000,2000-11-26,12,31.159,SDG,,KAN,W 17-16,,,,,,,,,,,
116,2000,2000-12-03,13,31.166,SDG,,SFO,L 17-45,,0,0,,0,0,0,1.0,0,0,0
117,2000,2000-12-10,14,31.173,SDG,@,BAL,L 3-24,*,,,,,,,,,,
118,2000,2000-12-17,15,31.180,SDG,@,CAR,L 22-30,*,0,0,,0,1,6,0.0,1,36,1
119,2000,2000-12-24,16,31.187,SDG,,PIT,L 21-34,,,,,,,,,,,
120,2001,2001-09-09,1,32.081,SDG,,WAS,W 30-3,*,,,,,,,,,,
121,2001,2001-09-23,2,32.095,SDG,@,DAL,W 32-21,*,,,,,,,,,,
122,2001,2001-09-30,3,32.102,SDG,,CIN,W 28-14,*,,,,,,,,,,
123,2001,2001-10-07,4,32.109,SDG,@,CLE,L 16-20,*,,,,,,,,,,
124,2001,2001-10-14,5,32.116,SDG,@,NWE,L 26-29,*,,,,,,,,,,
125,2001,2001-10-21,6,32.123,SDG,,DEN,W 27-10,*,,,,,,,,,,
126,2001,2001-10-28,7,32.130,SDG,,BUF,W 27-24,*,,,,,,,,,,
127,2001,2001-11-04,8,32.137,SDG,,KAN,L 20-25,*,,,,,,,,,,
128,2001,2001-11-11,9,32.144,SDG,@,DEN,L 16-26,*,0,0,,0,0,0,1.0,0,0,0
129,2001,2001-11-18,10,32.151,SDG,@,OAK,L 24-34,*,,,,,,,,,,
130,2001,2001-11-25,11,32.158,SDG,,ARI,L 17-20,*,0,0,,0,0,0,1.0,1,6,0
131,2001,2001-12-02,12,32.165,SDG,@,SEA,L 10-13,*,,,,,,,,,,
132,2001,2001-12-09,13,32.172,SDG,@,PHI,L 14-24,*,,,,,,,,,,
133,2001,2001-12-15,14,32.178,SDG,,OAK,L 6-13,*,,,,,,,,,,
134,2001,2001-12-23,15,32.186,SDG,@,KAN,L 17-20,*,,,,,,,,,,
135,2001,2001-12-30,16,32.193,SDG,,SEA,L 22-25,,,,,,,,,,,
