ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1982,1982-09-12,1,23.337,CIN,,HOU,W 27-6,,,,,
2,1982,1982-09-19,2,23.344,CIN,@,PIT,L 20-26,,,,,
3,1982,1982-11-21,3,24.042,CIN,@,PHI,W 18-14,,,,,
4,1982,1982-11-28,4,24.049,CIN,,RAI,W 31-17,,,,,
5,1982,1982-12-05,5,24.056,CIN,@,BAL,W 20-17,,,,,
6,1982,1982-12-12,6,24.063,CIN,,CLE,W 23-10,,,,,
7,1982,1982-12-20,7,24.071,CIN,@,SDG,L 34-50,,,,,
8,1982,1982-12-26,8,24.077,CIN,,SEA,W 24-10,,,,,
9,1982,1983-01-02,9,24.084,CIN,@,HOU,W 35-27,,,,,
10,1983,1983-09-04,1,24.329,CIN,,RAI,L 10-20,,,,,
11,1983,1983-09-11,2,24.336,CIN,,BUF,L 6-10,,,,,
12,1983,1983-09-15,3,24.340,CIN,@,CLE,L 7-17,,,,,
13,1983,1983-09-25,4,24.350,CIN,@,TAM,W 23-17,0,0,1,15,0
14,1983,1983-10-02,5,24.357,CIN,,BAL,L 31-34,,,,,
15,1983,1983-10-10,6,25.000,CIN,,PIT,L 14-24,,,,,
16,1983,1983-10-16,7,25.006,CIN,@,DEN,L 17-24,,,,,
17,1983,1983-10-23,8,25.013,CIN,,CLE,W 28-21,,,,,
18,1983,1983-10-30,9,25.020,CIN,,GNB,W 34-14,,,,,
19,1983,1983-11-06,10,25.027,CIN,@,HOU,W 55-14,,,,,
20,1983,1983-11-13,11,25.034,CIN,@,KAN,L 15-20,,,,,
21,1983,1983-11-20,12,25.041,CIN,,HOU,W 38-10,0,0,1,6,0
22,1983,1983-11-28,13,25.049,CIN,@,MIA,L 14-38,,,,,
23,1983,1983-12-04,14,25.055,CIN,@,PIT,W 23-10,,,,,
24,1983,1983-12-11,15,25.062,CIN,,DET,W 17-9,,,,,
25,1983,1983-12-17,16,25.068,CIN,@,MIN,L 14-20,,,,,
26,1984,1984-09-02,1,25.328,CIN,@,DEN,L 17-20,,,,,
27,1984,1984-09-09,2,25.335,CIN,,KAN,L 22-27,,,,,
28,1984,1984-09-16,3,25.342,CIN,@,NYJ,L 23-43,,,,,
29,1984,1984-09-23,4,25.349,CIN,,RAM,L 14-24,,,,,
30,1984,1984-10-01,5,25.357,CIN,@,PIT,L 17-38,0,0,1,4,0
31,1984,1984-10-07,6,25.363,CIN,,HOU,W 13-3,,,,,
32,1984,1984-10-14,7,26.004,CIN,@,NWE,L 14-20,0,0,1,0,0
33,1984,1984-10-21,8,26.011,CIN,,CLE,W 12-9,,,,,
34,1984,1984-10-28,9,26.018,CIN,@,HOU,W 31-13,,,,,
35,1984,1984-11-04,10,26.025,CIN,@,SFO,L 17-23,,,,,
36,1984,1984-11-11,11,26.032,CIN,,PIT,W 22-20,,,,,
37,1984,1984-11-18,12,26.039,CIN,,SEA,L 6-26,,,,,
38,1984,1984-11-25,13,26.046,CIN,,ATL,W 35-14,1,6,1,28,1
39,1984,1984-12-02,14,26.053,CIN,@,CLE,W 20-17,,,,,
