ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
18,1986,1986-09-14,2,23.139,NYG,,SDG,W 20-7,,5,89,17.80,0,,,0,0,,0,0,0
19,1986,1986-09-21,3,23.146,NYG,@,RAI,W 14-9,,6,106,17.67,0,,,0,0,,0,0,0
20,1986,1986-09-28,4,23.153,NYG,,NOR,W 20-17,,7,110,15.71,1,,,0,0,,0,1,6
21,1986,1986-10-05,5,23.160,NYG,@,STL,W 13-6,,2,16,8.00,0,,,0,0,,0,0,0
22,1986,1986-10-12,6,23.167,NYG,,PHI,W 35-3,,3,22,7.33,0,,,0,0,,0,0,0
23,1986,1986-10-19,7,23.174,NYG,@,SEA,L 12-17,,0,0,,0,,,,,,,,
24,1986,1986-10-27,8,23.182,NYG,,WAS,W 27-20,,5,41,8.20,0,,,0,0,,0,0,0
25,1986,1986-11-02,9,23.188,NYG,,DAL,W 17-14,,3,47,15.67,0,,,0,0,,0,0,0
26,1986,1986-11-09,10,23.195,NYG,@,PHI,W 17-14,,4,76,19.00,0,,,0,0,,0,0,0
27,1986,1986-11-16,11,23.202,NYG,@,MIN,W 22-20,,4,81,20.25,0,,,0,0,,0,0,0
28,1986,1986-11-23,12,23.209,NYG,,DEN,W 19-16,,1,15,15.00,0,,,0,0,,0,0,0
29,1986,1986-12-01,13,23.217,NYG,@,SFO,W 21-17,,7,98,14.00,0,,,0,0,,0,0,0
30,1986,1986-12-07,14,23.223,NYG,@,WAS,W 24-14,,5,111,22.20,1,,,0,0,,0,1,6
31,1986,1986-12-14,15,23.230,NYG,,STL,W 27-7,,2,42,21.00,0,,,0,0,,0,0,0
32,1986,1986-12-20,16,23.236,NYG,,GNB,W 55-24,,5,59,11.80,2,,,0,0,,0,2,12
33,1987,1987-09-14,1,24.139,NYG,@,CHI,L 19-34,,5,86,17.20,0,,,0,0,,0,0,0
34,1987,1987-09-20,2,24.145,NYG,,DAL,L 14-16,,3,64,21.33,1,,,0,0,,0,1,6
35,1987,1987-10-25,6,24.180,NYG,,STL,W 30-7,,3,38,12.67,1,,,0,0,,0,1,6
36,1987,1987-11-02,7,24.188,NYG,@,DAL,L 24-33,,3,43,14.33,0,,,1,16,16.00,0,0,0
37,1987,1987-11-08,8,24.194,NYG,,NWE,W 17-10,,5,63,12.60,1,,,0,0,,0,1,6
38,1987,1987-11-15,9,24.201,NYG,@,PHI,W 20-17,,7,102,14.57,0,,,0,0,,0,0,0
39,1987,1987-11-22,10,24.208,NYG,@,NOR,L 14-23,,3,43,14.33,1,,,0,0,,0,1,6
40,1987,1987-11-29,11,24.215,NYG,@,WAS,L 19-23,,2,37,18.50,1,,,0,0,,0,1,6
41,1987,1987-12-06,12,24.222,NYG,,PHI,W 23-20,,6,133,22.17,1,,,0,0,,0,1,6
42,1987,1987-12-13,13,24.229,NYG,@,STL,L 24-27,,11,137,12.45,1,,,0,0,,0,1,6
43,1987,1987-12-19,14,24.235,NYG,,GNB,W 20-10,,1,12,12.00,0,,,0,0,,0,0,0
44,1987,1987-12-27,15,24.243,NYG,,NYJ,W 20-7,,6,109,18.17,1,,,0,0,,0,1,6
45,1988,1988-09-05,1,25.130,NYG,,WAS,W 27-20,,4,28,7.00,0,,,0,0,,0,0,0
46,1988,1988-09-11,2,25.136,NYG,,SFO,L 17-20,,3,42,14.00,0,,,0,0,,0,0,0
47,1988,1988-09-18,3,25.143,NYG,@,DAL,W 12-10,,2,36,18.00,0,,,0,0,,0,0,0
48,1988,1988-09-25,4,25.150,NYG,,RAM,L 31-45,,6,74,12.33,1,,,0,0,,0,1,6
49,1988,1988-10-02,5,25.157,NYG,@,WAS,W 24-23,,1,5,5.00,0,,,0,0,,0,0,0
50,1988,1988-10-10,6,25.165,NYG,@,PHI,L 13-24,,9,148,16.44,0,,,0,0,,0,0,0
51,1988,1988-10-16,7,25.171,NYG,,DET,W 30-10,,8,80,10.00,1,,,0,0,,0,1,6
52,1988,1988-10-23,8,25.178,NYG,@,ATL,W 23-16,,0,0,,0,,,,,,,,
53,1988,1988-10-30,9,25.185,NYG,@,DET,W 13-10,,3,31,10.33,0,,,0,0,,0,0,0
54,1988,1988-11-06,10,25.192,NYG,,DAL,W 29-21,,1,4,4.00,0,,,0,0,,0,0,0
55,1988,1988-11-13,11,25.199,NYG,@,PHO,L 17-24,,3,40,13.33,0,,,0,0,,0,0,0
56,1988,1988-11-20,12,25.206,NYG,,PHI,L 17-23,,5,42,8.40,0,,,0,0,,0,0,0
57,1988,1988-11-27,13,25.213,NYG,@,NOR,W 13-12,,0,0,,0,,,,,,,,
58,1988,1988-12-04,14,25.220,NYG,,PHO,W 44-7,,2,46,23.00,0,,,0,0,,0,0,0
59,1988,1988-12-11,15,25.227,NYG,,KAN,W 28-12,,2,36,18.00,2,,,0,0,,0,2,12
60,1988,1988-12-18,16,25.234,NYG,@,NYJ,L 21-27,,4,60,15.00,0,,,0,0,,0,0,0
61,1989,1989-09-11,1,26.136,NYG,@,WAS,W 27-24,,3,48,16.00,0,,,0,0,,0,0,0
62,1989,1989-09-17,2,26.142,NYG,,DET,W 24-14,,5,64,12.80,1,,,0,0,,0,1,6
63,1989,1989-09-24,3,26.149,NYG,,PHO,W 35-7,,0,0,,0,,,,,,,,
64,1989,1989-10-01,4,26.156,NYG,@,DAL,W 30-13,,4,60,15.00,1,,,0,0,,0,1,6
65,1989,1989-10-08,5,26.163,NYG,@,PHI,L 19-21,,4,32,8.00,0,,,0,0,,0,0,0
66,1989,1989-10-15,6,26.170,NYG,,WAS,W 20-17,,4,30,7.50,1,,,0,0,,0,1,6
67,1989,1989-10-22,7,26.177,NYG,@,SDG,W 20-13,,2,44,22.00,0,,,0,0,,0,0,0
68,1990,1990-09-09,1,27.134,NYG,,PHI,W 27-20,,0,0,,0,,,,,,,,
69,1990,1990-09-16,2,27.141,NYG,@,DAL,W 28-7,,5,72,14.40,1,,,0,0,,0,1,6
70,1990,1990-09-23,3,27.148,NYG,,MIA,W 20-3,,1,7,7.00,0,,,0,0,,0,0,0
71,1990,1990-10-14,5,27.169,NYG,@,WAS,W 24-20,,4,72,18.00,1,,,0,0,,0,1,6
72,1990,1990-10-21,6,27.176,NYG,,PHO,W 20-19,,2,31,15.50,0,,,0,0,,0,0,0
73,1990,1990-10-28,7,27.183,NYG,,WAS,W 21-10,,3,32,10.67,1,,,0,0,,0,1,6
74,1990,1990-11-05,8,27.191,NYG,@,IND,W 24-7,,2,19,9.50,0,,,0,0,,0,0,0
75,1990,1990-11-11,9,27.197,NYG,@,RAM,W 31-7,,3,34,11.33,1,,,0,0,,0,1,6
76,1990,1990-11-18,10,27.204,NYG,,DET,W 20-0,,2,15,7.50,0,,,0,0,,0,0,0
77,1990,1990-11-25,11,27.211,NYG,@,PHI,L 13-31,,2,11,5.50,1,,,0,0,,0,1,6
78,1990,1990-12-03,12,27.219,NYG,@,SFO,L 3-7,,3,43,14.33,0,,,0,0,,0,0,0
79,1990,1990-12-09,13,27.225,NYG,,MIN,W 23-15,,1,14,14.00,0,,,0,0,,0,0,0
80,1990,1990-12-15,14,27.231,NYG,,BUF,L 13-17,,0,0,,0,,,,,,,,
81,1990,1990-12-23,15,27.239,NYG,@,PHO,W 24-21,,1,11,11.00,0,,,0,0,,0,0,0
82,1990,1990-12-30,16,27.246,NYG,@,NWE,W 13-10,,4,32,8.00,0,,,0,0,,0,0,0
83,1992,1992-09-06,1,29.131,CLE,@,IND,L 3-14,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
84,1992,1992-09-14,2,29.139,CLE,,MIA,L 23-27,5,4,37,9.25,1,80.0%,7.40,0,0,,0,1,6
85,1992,1992-09-20,3,29.145,CLE,@,RAI,W 28-16,,0,0,,0,0.0%,,,,,,,
86,1992,1992-09-27,4,29.152,CLE,,DEN,L 0-12,2,0,0,,0,0.0%,0.00,,,,,,
87,1992,1992-10-11,5,29.166,CLE,,PIT,W 17-9,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0
88,1992,1992-10-18,6,29.173,CLE,,GNB,W 17-6,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
89,1992,1992-10-25,7,29.180,CLE,@,NWE,W 19-17,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
90,1992,1992-11-01,8,29.187,CLE,@,CIN,L 10-30,,0,0,,0,0.0%,,,,,,,
91,1992,1992-11-08,9,29.194,CLE,@,HOU,W 24-14,4,4,57,14.25,1,100.0%,14.25,0,0,,0,1,6
92,1992,1992-11-15,10,29.201,CLE,,SDG,L 13-14,5,2,32,16.00,0,40.0%,6.40,0,0,,0,0,0
93,1992,1992-11-22,11,29.208,CLE,@,MIN,L 13-17,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0
94,1992,1992-11-29,12,29.215,CLE,,CHI,W 27-14,1,0,0,,0,0.0%,0.00,,,,,,
95,1992,1992-12-06,13,29.222,CLE,,CIN,W 37-21,2,2,38,19.00,0,100.0%,19.00,0,0,,0,0,0
96,1992,1992-12-13,14,29.229,CLE,@,DET,L 14-24,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
97,1992,1992-12-20,15,29.236,CLE,,HOU,L 14-17,,0,0,,0,0.0%,,,,,,,
98,1992,1992-12-27,16,29.243,CLE,@,PIT,L 13-23,4,4,61,15.25,0,100.0%,15.25,0,0,,0,0,0
99,1993,1993-09-05,1,30.130,PHI,,PHO,W 23-17,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0
100,1993,1993-09-12,2,30.137,PHI,@,GNB,W 20-17,6,5,56,11.20,1,83.3%,9.33,0,0,,0,1,6
101,1993,1993-09-19,3,30.144,PHI,,WAS,W 34-31,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
102,1993,1993-10-03,4,30.158,PHI,@,NYJ,W 35-30,5,4,60,15.00,1,80.0%,12.00,0,0,,0,1,6
103,1993,1993-10-10,5,30.165,PHI,,CHI,L 6-17,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0
104,1993,1993-10-17,6,30.172,PHI,@,NYG,L 10-21,9,5,69,13.80,1,55.6%,7.67,0,0,,0,1,6
105,1993,1993-10-31,7,30.186,PHI,,DAL,L 10-23,,0,0,,0,0.0%,,,,,,,
106,1993,1993-11-07,8,30.193,PHI,@,PHO,L 3-16,9,4,48,12.00,0,44.4%,5.33,0,0,,0,0,0
107,1993,1993-11-14,9,30.200,PHI,,MIA,L 14-19,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
108,1993,1993-11-21,10,30.207,PHI,,NYG,L 3-7,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0
109,1993,1993-11-28,11,30.214,PHI,@,WAS,W 17-14,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
110,1993,1993-12-06,12,30.222,PHI,@,DAL,L 17-23,9,7,53,7.57,2,77.8%,5.89,0,0,,0,2,12
111,1993,1993-12-12,13,30.228,PHI,,BUF,L 7-10,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0
112,1993,1993-12-19,14,30.235,PHI,@,IND,W 20-10,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0
113,1993,1993-12-26,15,30.242,PHI,,NOR,W 37-26,5,2,18,9.00,1,40.0%,3.60,0,0,,0,1,6
114,1993,1994-01-03,16,30.250,PHI,@,SFO,W 37-34,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0
115,1994,1994-09-04,1,31.129,PHI,@,NYG,L 23-28,4,1,3,3.00,1,25.0%,0.75,0,0,,0,1,6
116,1994,1994-09-12,2,31.137,PHI,,CHI,W 30-22,1,0,0,,0,0.0%,0.00,,,,,,
117,1994,1994-09-18,3,31.143,PHI,,GNB,W 13-7,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
118,1994,1994-10-02,4,31.157,PHI,@,SFO,W 40-8,6,3,38,12.67,1,50.0%,6.33,0,0,,0,1,6
119,1994,1994-10-09,5,31.164,PHI,,WAS,W 21-17,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0
120,1994,1994-10-16,6,31.171,PHI,@,DAL,L 13-24,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
121,1994,1994-10-24,7,31.179,PHI,,HOU,W 21-6,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0
122,1994,1994-10-30,8,31.185,PHI,@,WAS,W 31-29,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0
123,1994,1994-11-06,9,31.192,PHI,,ARI,W 17-7,2,0,0,,0,0.0%,0.00,,,,,,
124,1994,1994-11-13,10,31.199,PHI,,CLE,L 7-26,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0
125,1994,1994-11-20,11,31.206,PHI,@,ARI,L 6-12,,0,0,,0,0.0%,,,,,,,
126,1994,1994-12-18,15,31.234,PHI,,NYG,L 13-16,3,2,45,22.50,1,66.7%,15.00,0,0,,0,1,6
