ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1974,1974-10-06,4,22.097,BAL,@,NWE,L 3-42,1,9,9.00,0,0,0,,0,0,0
2,1974,1974-10-13,5,22.104,BAL,,BUF,L 14-27,1,10,10.00,0,0,0,,0,0,0
3,1974,1974-10-20,6,22.111,BAL,@,NYJ,W 35-20,,,,,,,,,,
4,1974,1974-10-27,7,22.118,BAL,@,MIA,L 7-17,1,17,17.00,0,0,0,,0,0,0
5,1974,1974-11-03,8,22.125,BAL,,CIN,L 14-24,2,41,20.50,0,0,0,,0,0,0
6,1974,1974-11-10,9,22.132,BAL,,DEN,L 6-17,1,16,16.00,0,0,0,,0,0,0
7,1974,1974-11-17,10,22.139,BAL,@,ATL,W 17-7,1,2,2.00,0,0,0,,0,0,0
8,1974,1974-11-24,11,22.146,BAL,,NWE,L 17-27,2,87,43.50,0,0,0,,0,0,0
9,1974,1974-12-01,12,22.153,BAL,@,BUF,L 0-6,2,33,16.50,0,0,0,,0,0,0
10,1974,1974-12-08,13,22.160,BAL,,MIA,L 16-17,4,99,24.75,0,0,0,,0,0,0
11,1974,1974-12-15,14,22.167,BAL,,NYJ,L 38-45,6,91,15.17,0,0,0,,0,0,0
12,1975,1975-09-21,1,23.082,BAL,@,CHI,W 35-7,1,20,20.00,0,0,0,,0,0,0
13,1975,1975-09-28,2,23.089,BAL,,OAK,L 20-31,1,49,49.00,0,0,0,,0,0,0
14,1975,1975-10-05,3,23.096,BAL,@,RAM,L 13-24,3,45,15.00,0,0,0,,0,0,0
15,1975,1975-10-12,4,23.103,BAL,,BUF,L 31-38,,,,,,,,,,
16,1975,1975-10-19,5,23.110,BAL,@,NWE,L 10-21,,,,,,,,,,
17,1975,1975-10-26,6,23.117,BAL,@,NYJ,W 45-28,1,12,12.00,0,0,0,,0,0,0
18,1975,1975-11-02,7,23.124,BAL,,CLE,W 21-7,,,,,,,,,,
19,1975,1975-11-09,8,23.131,BAL,@,BUF,W 42-35,2,136,68.00,1,0,0,,0,1,6
20,1975,1975-11-16,9,23.138,BAL,,NYJ,W 52-19,2,96,48.00,1,0,0,,0,1,6
21,1975,1975-11-23,10,23.145,BAL,@,MIA,W 33-17,,,,,,,,,,
22,1975,1975-11-30,11,23.152,BAL,,KAN,W 28-14,2,21,10.50,0,0,0,,0,0,0
23,1975,1975-12-07,12,23.159,BAL,@,NYG,W 21-0,1,15,15.00,0,0,0,,0,0,0
24,1975,1975-12-14,13,23.166,BAL,,MIA,W 10-7,4,46,11.50,0,0,0,,0,0,0
25,1975,1975-12-21,14,23.173,BAL,,NWE,W 34-21,6,77,12.83,0,0,0,,0,0,0
26,1976,1976-09-12,1,24.073,BAL,@,NWE,W 27-13,1,10,10.00,0,0,0,,0,0,0
27,1976,1976-09-19,2,24.080,BAL,,CIN,W 28-27,6,198,33.00,3,0,0,,0,3,18
28,1976,1976-09-26,3,24.087,BAL,@,DAL,L 27-30,3,82,27.33,0,0,0,,0,0,0
29,1976,1976-10-03,4,24.094,BAL,,TAM,W 42-17,2,54,27.00,1,0,0,,0,1,6
30,1976,1976-10-10,5,24.101,BAL,,MIA,W 28-14,,,,,,,,,,
31,1976,1976-10-17,6,24.108,BAL,@,BUF,W 31-13,1,33,33.00,0,0,0,,0,0,0
32,1976,1976-10-24,7,24.115,BAL,@,NYJ,W 20-0,5,210,42.00,2,0,0,,0,2,12
