ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2006,2006-12-31,16,24.241,CLE,@,HOU,L 6-14,,,,,
2,2008,2008-09-07,1,26.126,CLE,,DAL,L 10-28,,,,,
3,2008,2008-09-14,2,26.133,CLE,,PIT,L 6-10,,,,,
4,2008,2008-09-21,3,26.140,CLE,@,BAL,L 10-28,,,,,
5,2008,2008-09-28,4,26.147,CLE,@,CIN,W 20-12,,1,0,0.00,0
6,2008,2008-10-13,5,26.162,CLE,,NYG,W 35-14,,,,,
7,2008,2008-10-19,6,26.168,CLE,@,WAS,L 11-14,,,,,
8,2008,2008-10-26,7,26.175,CLE,@,JAX,W 23-17,,,,,
9,2008,2008-11-02,8,26.182,CLE,,BAL,L 27-37,,,,,
10,2008,2008-11-06,9,26.186,CLE,,DEN,L 30-34,,,,,
11,2008,2008-11-17,10,26.197,CLE,@,BUF,W 29-27,,,,,
12,2008,2008-11-23,11,26.203,CLE,,HOU,L 6-16,,,,,
13,2008,2008-11-30,12,26.210,CLE,,IND,L 6-10,,,,,
14,2008,2008-12-07,13,26.217,CLE,@,TEN,L 9-28,,,,,
15,2008,2008-12-15,14,26.225,CLE,@,PHI,L 10-30,,,,,
16,2008,2008-12-21,15,26.231,CLE,,CIN,L 0-14,,,,,
17,2008,2008-12-28,16,26.238,CLE,@,PIT,L 0-31,,,,,
