ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
15,1985,1985-12-15,15,24.037,NOR,,SFO,L 19-31,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,0,0,
16,1985,1985-12-22,16,24.044,NOR,,ATL,L 10-16,,2,27,13.50,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
17,1986,1986-09-07,1,24.303,NOR,,ATL,L 10-31,,3,31,10.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
18,1986,1986-09-14,2,24.310,NOR,,GNB,W 24-10,,3,164,54.67,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
19,1986,1986-09-21,3,24.317,NOR,@,SFO,L 17-26,,2,19,9.50,0,,,0,0,,0,0,0,,0,2,9,4.50,0,0,0
20,1986,1986-09-28,4,24.324,NOR,@,NYG,L 17-20,,2,67,33.50,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
21,1986,1986-10-05,5,24.331,NOR,,WAS,L 6-14,,1,12,12.00,0,,,0,0,,0,0,0,,0,1,0,0.00,0,0,0
22,1986,1986-10-12,6,24.338,NOR,@,IND,W 17-14,,1,22,22.00,0,,,0,0,,0,0,0,,0,4,81,20.25,0,0,0
23,1986,1986-10-19,7,24.345,NOR,,TAM,W 38-7,,2,34,17.00,1,,,0,0,,0,0,0,,0,2,6,3.00,0,1,6
24,1986,1986-10-26,8,24.352,NOR,@,NYJ,L 23-28,,2,45,22.50,0,,,0,0,,0,3,64,21.33,0,2,0,0.00,0,0,0
25,1986,1986-11-02,9,24.359,NOR,,SFO,W 23-10,,2,18,9.00,0,,,0,0,,0,0,0,,0,5,65,13.00,0,0,0
26,1986,1986-11-09,10,25.001,NOR,,RAM,W 6-0,,4,76,19.00,0,,,0,0,,0,0,0,,0,5,46,9.20,0,0,0
27,1986,1986-11-16,11,25.008,NOR,@,STL,W 16-7,,1,17,17.00,0,,,0,0,,0,0,0,,0,1,7,7.00,0,0,0
28,1986,1986-11-23,12,25.015,NOR,@,RAM,L 13-26,,7,67,9.57,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
29,1986,1986-11-30,13,25.022,NOR,,NWE,L 20-21,,1,19,19.00,0,,,0,0,,0,0,0,,0,2,13,6.50,0,0,0
30,1986,1986-12-07,14,25.029,NOR,,MIA,L 27-31,,1,20,20.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
31,1986,1986-12-14,15,25.036,NOR,@,ATL,W 14-9,,4,55,13.75,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
32,1986,1986-12-21,16,25.043,NOR,@,MIN,L 17-33,,1,9,9.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
33,1987,1987-09-13,1,25.309,NOR,,CLE,W 28-21,,2,29,14.50,0,,,0,0,,0,1,15,15.00,0,0,0,,0,0,0
34,1987,1987-09-20,2,25.316,NOR,@,PHI,L 17-27,,2,41,20.50,0,,,0,0,,0,0,0,,0,2,13,6.50,0,0,0
35,1987,1987-10-04,3,25.330,NOR,,RAM,W 37-10,,2,21,10.50,1,,,0,0,,0,0,0,,0,3,19,6.33,0,1,6
36,1987,1987-10-11,4,25.337,NOR,@,STL,L 19-24,,7,101,14.43,1,,,0,0,,0,0,0,,0,3,25,8.33,0,1,6
37,1987,1987-10-18,5,25.344,NOR,@,CHI,W 19-17,,5,84,16.80,1,,,0,0,,0,0,0,,0,6,31,5.17,0,1,6
38,1987,1987-10-25,6,25.351,NOR,,SFO,L 22-24,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
39,1987,1987-11-01,7,25.358,NOR,@,ATL,W 38-0,,2,24,12.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
40,1987,1987-11-08,8,26.000,NOR,@,RAM,W 31-14,,2,33,16.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
41,1987,1987-11-15,9,26.007,NOR,@,SFO,W 26-24,,3,59,19.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
42,1987,1987-11-22,10,26.014,NOR,,NYG,W 23-14,,2,33,16.50,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
43,1987,1987-11-29,11,26.021,NOR,@,PIT,W 20-16,,3,43,14.33,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
44,1987,1987-12-06,12,26.028,NOR,,TAM,W 44-34,,2,101,50.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
45,1987,1987-12-13,13,26.035,NOR,,HOU,W 24-10,,6,130,21.67,2,,,0,0,,0,0,0,,0,0,0,,0,2,12
46,1987,1987-12-20,14,26.042,NOR,@,CIN,W 41-24,,4,54,13.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
47,1987,1987-12-27,15,26.049,NOR,,GNB,W 33-24,,2,25,12.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
48,1988,1988-09-04,1,26.301,NOR,,SFO,L 33-34,,7,68,9.71,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
49,1988,1988-09-11,2,26.308,NOR,@,ATL,W 29-21,,7,68,9.71,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
50,1988,1988-09-18,3,26.315,NOR,@,DET,W 22-14,,6,71,11.83,0,,,0,0,,0,1,14,14.00,0,0,0,,0,0,0
51,1988,1988-09-25,4,26.322,NOR,,TAM,W 13-9,,2,9,4.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
52,1988,1988-10-03,5,26.330,NOR,,DAL,W 20-17,,5,80,16.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
53,1988,1988-10-09,6,26.336,NOR,@,SDG,W 23-17,,5,75,15.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
54,1988,1988-10-16,7,26.343,NOR,@,SEA,W 20-19,,6,89,14.83,1,,,0,0,,0,1,0,0.00,0,0,0,,0,1,6
55,1988,1988-10-23,8,26.350,NOR,,RAI,W 20-6,,2,19,9.50,0,,,0,0,,0,1,18,18.00,0,0,0,,0,0,0
56,1988,1988-10-30,9,26.357,NOR,,RAM,L 10-12,,6,132,22.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
57,1988,1988-11-06,10,26.364,NOR,@,WAS,L 24-27,,10,146,14.60,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
58,1988,1988-11-13,11,27.005,NOR,@,RAM,W 14-10,,4,43,10.75,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
59,1988,1988-11-20,12,27.012,NOR,,DEN,W 42-0,,8,111,13.88,2,,,0,0,,0,0,0,,0,0,0,,0,2,12
60,1988,1988-11-27,13,27.019,NOR,,NYG,L 12-13,,4,51,12.75,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
61,1988,1988-12-04,14,27.026,NOR,@,MIN,L 3-45,,2,19,9.50,0,,,1,9,9.00,0,0,0,,0,0,0,,0,0,0
62,1988,1988-12-11,15,27.033,NOR,@,SFO,L 17-30,,7,61,8.71,0,,,1,3,3.00,0,0,0,,0,0,0,,0,0,0
63,1988,1988-12-18,16,27.040,NOR,,ATL,W 10-9,,4,41,10.25,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
64,1989,1989-09-10,1,27.306,NOR,,DAL,W 28-0,,5,46,9.20,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
65,1989,1989-09-17,2,27.313,NOR,@,GNB,L 34-35,,2,41,20.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
66,1989,1989-09-24,3,27.320,NOR,@,TAM,L 10-20,,7,96,13.71,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
67,1989,1989-10-01,4,27.327,NOR,,WAS,L 14-16,,3,30,10.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
68,1989,1989-10-08,5,27.334,NOR,,SFO,L 20-24,,5,86,17.20,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
69,1989,1989-10-15,6,27.341,NOR,,NYJ,W 29-14,,5,131,26.20,2,,,0,0,,0,0,0,,0,0,0,,0,2,12
70,1989,1989-10-22,7,27.348,NOR,@,RAM,W 40-21,,5,116,23.20,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
71,1989,1989-10-29,8,27.355,NOR,,ATL,W 20-13,,2,89,44.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
72,1989,1989-11-06,9,27.363,NOR,@,SFO,L 13-31,,2,6,3.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
73,1989,1989-11-12,10,28.004,NOR,@,NWE,W 28-24,,3,25,8.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
74,1989,1989-11-19,11,28.011,NOR,@,ATL,W 26-17,,3,13,4.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
75,1989,1989-11-26,12,28.018,NOR,,RAM,L 17-20,,5,107,21.40,2,,,0,0,,0,0,0,,0,0,0,,0,2,12
76,1989,1989-12-03,13,28.025,NOR,@,DET,L 14-21,,3,19,6.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
77,1989,1989-12-10,14,28.032,NOR,@,BUF,W 22-19,,4,100,25.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
78,1989,1989-12-18,15,28.040,NOR,,PHI,W 30-20,,9,120,13.33,2,,,0,0,,0,0,0,,0,0,0,,0,2,12
79,1989,1989-12-24,16,28.046,NOR,,IND,W 41-6,,5,65,13.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
80,1990,1990-09-10,1,28.306,NOR,,SFO,L 12-13,,6,91,15.17,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
81,1990,1990-09-16,2,28.312,NOR,@,MIN,L 3-32,,3,68,22.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
82,1990,1990-09-23,3,28.319,NOR,,PHO,W 28-7,,4,49,12.25,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
83,1990,1990-10-07,4,28.333,NOR,@,ATL,L 27-28,,3,60,20.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
84,1990,1990-10-14,5,28.340,NOR,,CLE,W 25-20,,8,153,19.13,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
85,1990,1990-10-21,6,28.347,NOR,@,HOU,L 10-23,,3,46,15.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
86,1990,1990-10-28,7,28.354,NOR,,DET,L 10-27,,4,37,9.25,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
87,1990,1990-11-04,8,28.361,NOR,@,CIN,W 21-7,,2,15,7.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
88,1990,1990-11-11,9,29.003,NOR,,TAM,W 35-7,,2,22,11.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
89,1990,1990-11-18,10,29.010,NOR,@,WAS,L 17-31,,10,131,13.10,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
90,1990,1990-11-25,11,29.017,NOR,,ATL,W 10-7,,4,45,11.25,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
91,1990,1990-12-02,12,29.024,NOR,@,DAL,L 13-17,,3,25,8.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
92,1990,1990-12-09,13,29.031,NOR,@,RAM,W 24-20,,4,49,12.25,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
93,1990,1990-12-16,14,29.038,NOR,,PIT,L 6-9,,1,8,8.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
94,1990,1990-12-23,15,29.045,NOR,@,SFO,W 13-10,,2,34,17.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
95,1990,1990-12-31,16,29.053,NOR,,RAM,W 20-17,,4,79,19.75,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
96,1991,1991-09-01,1,29.297,NOR,,SEA,W 27-24,,4,49,12.25,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
97,1991,1991-09-08,2,29.304,NOR,@,KAN,W 17-10,,7,67,9.57,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
98,1991,1991-09-15,3,29.311,NOR,,RAM,W 24-7,,2,28,14.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
99,1991,1991-09-22,4,29.318,NOR,,MIN,W 26-0,,2,10,5.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
100,1991,1991-09-29,5,29.325,NOR,@,ATL,W 27-6,,3,36,12.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
101,1991,1991-10-13,6,29.339,NOR,@,PHI,W 13-6,,3,38,12.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
102,1991,1991-10-20,7,29.346,NOR,,TAM,W 23-7,,4,75,18.75,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
103,1991,1991-10-27,8,29.353,NOR,,CHI,L 17-20,,4,25,6.25,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
104,1991,1991-11-03,9,29.360,NOR,@,RAM,W 24-17,,4,75,18.75,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
105,1991,1991-11-10,10,30.002,NOR,,SFO,W 10-3,,4,39,9.75,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
106,1991,1991-11-17,11,30.009,NOR,@,SDG,L 21-24,,4,50,12.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
107,1991,1991-11-24,12,30.016,NOR,,ATL,L 20-23,,6,84,14.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
108,1991,1991-12-01,13,30.023,NOR,@,SFO,L 24-38,,5,71,14.20,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
109,1991,1991-12-08,14,30.030,NOR,@,DAL,L 14-23,,6,66,11.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
110,1991,1991-12-16,15,30.038,NOR,,RAI,W 27-0,,6,69,11.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
111,1991,1991-12-22,16,30.044,NOR,@,PHO,W 27-3,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
112,1992,1992-09-06,1,30.303,NOR,@,PHI,L 13-15,5,2,30,15.00,0,40.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
113,1992,1992-09-13,2,30.310,NOR,,CHI,W 28-6,5,2,58,29.00,1,40.0%,11.60,0,0,,0,0,0,,0,0,0,,0,1,6
114,1992,1992-09-20,3,30.317,NOR,@,ATL,W 10-7,6,4,48,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
115,1992,1992-09-27,4,30.324,NOR,,SFO,L 10-16,11,8,92,11.50,1,72.7%,8.36,0,0,,0,0,0,,0,0,0,,0,1,6
116,1992,1992-10-04,5,30.331,NOR,@,DET,W 13-7,6,5,67,13.40,0,83.3%,11.17,0,0,,0,0,0,,0,0,0,,0,0,0
117,1992,1992-10-11,6,30.338,NOR,,RAM,W 13-10,7,6,103,17.17,1,85.7%,14.71,0,0,,0,0,0,,0,0,0,,0,1,6
118,1992,1992-10-18,7,30.345,NOR,@,PHO,W 30-21,8,8,151,18.88,1,100.0%,18.88,0,0,,0,0,0,,0,0,0,,0,1,6
119,1992,1992-11-01,8,30.359,NOR,,TAM,W 23-21,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
120,1992,1992-11-08,9,31.000,NOR,@,NWE,W 31-14,5,3,54,18.00,0,60.0%,10.80,0,0,,0,0,0,,0,0,0,,0,0,0
121,1992,1992-11-15,10,31.007,NOR,@,SFO,L 20-21,8,5,56,11.20,0,62.5%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
122,1992,1992-11-23,11,31.015,NOR,,WAS,W 20-3,1,1,45,45.00,0,100.0%,45.00,0,0,,0,0,0,,0,0,0,,0,0,0
123,1992,1992-11-29,12,31.021,NOR,,MIA,W 24-13,6,4,52,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,0,0,0
124,1992,1992-12-03,13,31.025,NOR,,ATL,W 22-14,8,5,82,16.40,0,62.5%,10.25,0,0,,0,0,0,,0,0,0,,0,0,0
125,1992,1992-12-13,14,31.035,NOR,@,RAM,W 37-14,5,3,46,15.33,1,60.0%,9.20,0,0,,0,0,0,,0,0,0,,0,1,6
126,1992,1992-12-20,15,31.042,NOR,,BUF,L 16-20,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0,,0,0,0,,0,0,0
127,1992,1992-12-26,16,31.048,NOR,@,NYJ,W 20-0,8,5,94,18.80,0,62.5%,11.75,0,0,,0,0,0,,0,0,0,,0,0,0
128,1993,1993-09-05,1,31.301,NOR,,HOU,W 33-21,11,7,111,15.86,0,63.6%,10.09,0,0,,0,0,0,,0,0,0,,0,0,0
129,1993,1993-09-12,2,31.308,NOR,@,ATL,W 34-31,6,4,91,22.75,0,66.7%,15.17,0,0,,0,0,0,,0,0,0,,0,0,0
130,1993,1993-09-19,3,31.315,NOR,,DET,W 14-3,2,2,27,13.50,1,100.0%,13.50,0,0,,0,0,0,,0,0,0,,0,1,6
131,1993,1993-09-26,4,31.322,NOR,,SFO,W 16-13,9,4,44,11.00,0,44.4%,4.89,0,0,,0,0,0,,0,0,0,,0,0,0
132,1993,1993-10-03,5,31.329,NOR,@,RAM,W 37-6,4,1,30,30.00,0,25.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0
133,1993,1993-10-17,6,31.343,NOR,@,PIT,L 14-37,8,5,75,15.00,0,62.5%,9.38,0,0,,0,0,0,,0,0,0,,0,0,0
134,1993,1993-10-24,7,31.350,NOR,,ATL,L 15-26,7,3,29,9.67,0,42.9%,4.14,0,0,,0,0,0,,0,0,0,,0,0,0
135,1993,1993-10-31,8,31.357,NOR,@,PHO,W 20-17,3,3,53,17.67,0,100.0%,17.67,0,0,,0,0,0,,0,0,0,,0,0,0
136,1993,1993-11-14,9,32.006,NOR,,GNB,L 17-19,9,7,70,10.00,0,77.8%,7.78,0,0,,0,0,0,,0,0,0,,0,0,0
137,1993,1993-11-22,10,32.014,NOR,@,SFO,L 7-42,4,1,12,12.00,0,25.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
138,1993,1993-11-28,11,32.020,NOR,@,MIN,W 17-14,6,5,61,12.20,0,83.3%,10.17,0,0,,0,0,0,,0,0,0,,0,0,0
139,1993,1993-12-05,12,32.027,NOR,@,CLE,L 13-17,7,4,35,8.75,1,57.1%,5.00,0,0,,0,0,0,,0,0,0,,0,1,6
140,1993,1993-12-12,13,32.034,NOR,,RAM,L 20-23,14,8,97,12.13,0,57.1%,6.93,0,0,,0,0,0,,0,0,0,,0,0,0
141,1993,1993-12-20,14,32.042,NOR,,NYG,L 14-24,12,6,80,13.33,0,50.0%,6.67,0,0,,0,0,0,,0,0,0,,0,0,0
142,1993,1993-12-26,15,32.048,NOR,@,PHI,L 26-37,4,1,15,15.00,0,25.0%,3.75,0,0,,0,0,0,,0,0,0,,0,0,0
143,1993,1994-01-02,16,32.055,NOR,,CIN,W 20-13,6,5,120,24.00,1,83.3%,20.00,0,0,,0,0,0,,0,0,0,,0,1,6
144,1994,1994-10-23,7,32.349,KAN,,SEA,W 38-23,2,2,48,24.00,1,100.0%,24.00,0,0,,0,0,0,,0,0,0,,0,1,6
145,1994,1994-10-30,8,32.356,KAN,@,BUF,L 10-44,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0,,0,0,0,,0,0,0
146,1994,1994-11-06,9,32.363,KAN,,RAI,W 13-3,,0,0,,0,0.0%,,,,,,,,,,,,,,,
147,1994,1994-11-13,10,33.005,KAN,,SDG,L 13-14,5,1,12,12.00,0,20.0%,2.40,0,0,,0,0,0,,0,0,0,,0,0,0
148,1994,1994-11-20,11,33.012,KAN,,CLE,W 20-13,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
149,1994,1994-11-27,12,33.019,KAN,@,SEA,L 9-10,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0,,0,0,0
150,1994,1994-12-04,13,33.026,KAN,,DEN,L 17-20,3,3,82,27.33,0,100.0%,27.33,0,0,,0,0,0,,0,0,0,,0,0,0
151,1994,1994-12-12,14,33.034,KAN,@,MIA,L 28-45,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,0
152,1994,1994-12-18,15,33.040,KAN,,HOU,W 31-9,,0,0,,0,0.0%,,,,,,,,,,,,,,,
153,1994,1994-12-24,16,33.046,KAN,@,RAI,W 19-9,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0
