ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1960,1960-11-06,6,28.089,GNB,@,BAL,L 24-38,0,0,,0,0,0,,0,1,3,0
2,1960,1960-11-13,7,28.096,GNB,,DAL,W 41-7,0,0,,0,1,7,7.00,0,0,0,0
3,1960,1960-12-04,10,28.117,GNB,@,CHI,W 41-13,0,0,,0,0,0,,0,1,15,0
4,1961,1961-09-24,2,29.046,GNB,,SFO,W 30-10,0,0,,0,0,0,,0,1,33,0
5,1961,1961-10-08,4,29.060,GNB,,BAL,W 45-7,1,17,17.00,0,0,0,,0,0,0,0
6,1961,1961-10-15,5,29.067,GNB,@,CLE,W 49-17,1,18,18.00,0,0,0,,0,0,0,0
7,1961,1961-11-05,8,29.088,GNB,@,BAL,L 21-45,1,20,20.00,0,0,0,,0,0,0,0
8,1961,1961-12-17,14,29.130,GNB,@,RAM,W 24-17,0,0,,0,0,0,,0,1,0,0
9,1963,1963-10-20,6,31.072,GNB,@,STL,W 30-7,0,0,,0,0,0,,0,1,13,0
