ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-09-07,1,22.228,NYJ,@,MIA,W 20-14,*,0,0,,0,0,0,0.0,3,1,0,0,0
2,2008,2008-09-14,2,22.235,NYJ,,NWE,L 10-19,*,0,0,,0,0,0,0.0,2,0,0,0,0
3,2008,2008-09-22,3,22.243,NYJ,@,SDG,L 29-48,*,0,0,,0,0,0,0.0,4,0,0,0,0
4,2008,2008-09-28,4,22.249,NYJ,,ARI,W 56-35,*,0,0,,0,0,0,0.0,9,0,0,0,0
5,2008,2008-10-12,5,22.263,NYJ,,CIN,W 26-14,*,0,0,,0,0,0,0.0,2,1,0,0,0
6,2008,2008-10-19,6,22.270,NYJ,@,OAK,L 13-16,*,0,0,,0,0,0,0.0,5,2,0,0,0
7,2008,2008-10-26,7,22.277,NYJ,,KAN,W 28-24,*,0,0,,0,0,0,0.0,8,2,0,0,0
8,2008,2008-11-02,8,22.284,NYJ,@,BUF,W 26-17,*,0,0,,0,0,0,0.0,4,0,0,0,0
9,2008,2008-11-09,9,22.291,NYJ,,STL,W 47-3,*,0,0,,0,0,0,0.0,4,0,0,0,0
10,2008,2008-11-13,10,22.295,NYJ,@,NWE,W 34-31,*,0,0,,0,0,0,0.0,3,2,0,0,0
11,2008,2008-11-23,11,22.305,NYJ,@,TEN,W 34-13,,0,0,,0,0,0,0.0,1,0,0,0,0
12,2008,2008-11-30,12,22.312,NYJ,,DEN,L 17-34,,0,0,,0,0,0,0.0,0,0,1,0,0
13,2008,2008-12-07,13,22.319,NYJ,@,SFO,L 14-24,,0,0,,0,0,0,0.0,4,0,0,0,0
14,2008,2008-12-14,14,22.326,NYJ,,BUF,W 31-27,,0,0,,0,0,0,0.0,2,0,0,0,0
15,2008,2008-12-21,15,22.333,NYJ,@,SEA,L 3-13,,0,0,,0,0,0,0.0,2,1,0,0,0
16,2008,2008-12-28,16,22.340,NYJ,,MIA,L 17-24,,0,0,,0,0,0,0.0,1,1,0,0,0
17,2009,2009-09-13,1,23.233,NYJ,@,HOU,W 24-7,,,,,,,,,,,,,
18,2009,2009-09-20,2,23.240,NYJ,,NWE,W 16-9,,0,0,,0,0,0,0.0,1,0,0,0,0
19,2009,2009-09-27,3,23.247,NYJ,,TEN,W 24-17,*,0,0,,0,0,0,0.0,4,1,0,0,0
20,2009,2009-10-04,4,23.254,NYJ,@,NOR,L 10-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
21,2009,2009-10-12,5,23.262,NYJ,@,MIA,L 27-31,,0,0,,0,0,0,0.0,1,0,0,0,0
22,2009,2009-10-18,6,23.268,NYJ,,BUF,L 13-16,,0,0,,0,0,0,0.0,1,0,1,0,0
23,2009,2009-10-25,7,23.275,NYJ,@,OAK,W 38-0,*,1,17,17.00,0,0,0,0.0,4,0,0,0,0
24,2009,2009-11-01,8,23.282,NYJ,,MIA,L 25-30,*,0,0,,0,0,0,0.0,3,0,0,0,0
25,2009,2009-11-15,9,23.296,NYJ,,JAX,L 22-24,*,0,0,,0,0,0,0.0,2,0,0,0,0
26,2009,2009-11-22,10,23.303,NYJ,@,NWE,L 14-31,,4,111,27.75,0,0,0,0.0,1,0,0,0,0
27,2009,2009-12-20,14,23.331,NYJ,,ATL,L 7-10,,,,,,,,,,,,,
28,2009,2009-12-27,15,23.338,NYJ,@,IND,W 29-15,,0,0,,0,0,0,0.0,0,1,1,7,0
29,2009,2010-01-03,16,23.345,NYJ,,CIN,W 37-0,,0,0,,0,0,0,0.0,1,0,1,34,0
30,2010,2010-09-13,1,24.233,NYJ,,BAL,L 9-10,,0,0,,0,0,0,0.0,1,0,0,0,0
31,2010,2010-09-19,2,24.239,NYJ,,NWE,W 28-14,,0,0,,0,0,0,0.0,1,0,0,0,0
32,2010,2010-09-26,3,24.246,NYJ,@,MIA,W 31-23,,,,,,,,,,,,,
33,2010,2010-10-03,4,24.253,NYJ,@,BUF,W 38-14,,0,0,,0,0,0,1.0,3,0,0,0,0
34,2010,2010-10-11,5,24.261,NYJ,,MIN,W 29-20,,1,14,14.00,0,1,6,0.0,0,1,1,26,1
35,2010,2010-10-17,6,24.267,NYJ,@,DEN,W 24-20,,0,0,,0,0,0,0.0,0,0,0,0,0
36,2010,2010-10-31,7,24.281,NYJ,,GNB,L 0-9,,0,0,,0,0,0,1.0,2,0,0,0,0
37,2010,2010-11-07,8,24.288,NYJ,@,DET,W 23-20,,,,,,,,,,,,,
38,2010,2010-11-14,9,24.295,NYJ,@,CLE,W 26-20,,1,12,12.00,0,0,0,0.0,0,0,0,0,0
39,2010,2010-12-06,12,24.317,NYJ,@,NWE,L 3-45,,0,0,,0,0,0,0.0,2,1,0,0,0
40,2010,2010-12-12,13,24.323,NYJ,,MIA,L 6-10,,0,0,,0,0,0,0.0,0,0,0,0,0
41,2010,2010-12-19,14,24.330,NYJ,@,PIT,W 22-17,*,0,0,,0,0,0,0.0,2,1,0,0,0
42,2010,2010-12-26,15,24.337,NYJ,@,CHI,L 34-38,*,0,0,,0,1,6,0.0,2,0,1,20,1
43,2010,2011-01-02,16,24.344,NYJ,,BUF,W 38-7,*,0,0,,0,0,0,0.0,2,0,1,41,0
44,2011,2011-09-11,1,25.231,JAX,,TEN,W 16-14,,0,0,,0,0,0,0.0,1,0,1,-4,0
45,2011,2011-09-18,2,25.238,JAX,@,NYJ,L 3-32,,0,0,,0,0,0,0.0,1,0,0,0,0
46,2011,2011-09-25,3,25.245,JAX,@,CAR,L 10-16,*,0,0,,0,0,0,0.0,4,1,0,0,0
47,2011,2011-10-02,4,25.252,JAX,,NOR,L 10-23,*,0,0,,0,0,0,0.0,3,2,0,0,0
48,2011,2011-10-09,5,25.259,JAX,,CIN,L 20-30,*,0,0,,0,0,0,0.0,2,1,1,30,0
49,2011,2011-10-16,6,25.266,JAX,@,PIT,L 13-17,*,0,0,,0,0,0,0.0,1,0,0,0,0
50,2011,2011-10-24,7,25.274,JAX,,BAL,W 12-7,*,0,0,,0,0,0,1.0,2,0,0,0,0
51,2011,2011-10-30,8,25.280,JAX,@,HOU,L 14-24,*,0,0,,0,0,0,0.0,4,0,0,0,0
