ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
30,2014,2014-11-16,10,24.335,PHI,@,GNB,L 20-53,,3,0,0.00,0,0,0,0,,0,0.0%,,4,89,22.25,0,0,0,0.0,0,0
31,2014,2014-11-23,11,24.342,PHI,,TEN,W 43-24,,7,5,0.71,0,1,1,15,15.00,0,100.0%,15.00,2,49,24.50,0,0,0,0.0,0,0
32,2014,2014-11-27,12,24.346,PHI,@,DAL,W 33-10,,11,49,4.45,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
33,2014,2014-12-07,13,24.356,PHI,,SEA,L 14-24,,,,,,,,,,,0.0%,,,,,,,,,,
34,2014,2014-12-14,14,24.363,PHI,,DAL,L 27-38,,2,6,3.00,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0.0,0,0
35,2014,2014-12-20,15,25.004,PHI,@,WAS,L 24-27,,,,,,,,,,,0.0%,,,,,,,,,,
36,2014,2014-12-28,16,25.012,PHI,@,NYG,W 34-26,,7,38,5.43,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0
37,2015,2015-09-13,1,25.271,HOU,,KAN,L 20-27,,5,22,4.40,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
38,2015,2015-09-20,2,25.278,HOU,@,CAR,L 17-24,,14,38,2.71,0,8,2,9,4.50,0,25.0%,1.13,0,0,,0,0,0,0.0,0,0
39,2015,2015-09-27,3,25.285,HOU,,TAM,W 19-9,,5,5,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
40,2015,2015-10-04,4,25.292,HOU,@,ATL,L 21-48,,3,27,9.00,1,4,3,23,7.67,0,75.0%,5.75,0,0,,0,1,6,0.0,0,0
41,2015,2015-10-08,5,25.296,HOU,,IND,L 20-27,,1,5,5.00,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0
42,2015,2015-10-18,6,25.306,HOU,@,JAX,W 31-20,,8,37,4.63,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,0.0,0,0
43,2015,2015-10-25,7,25.313,HOU,@,MIA,L 26-44,,4,4,1.00,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,0,0
44,2015,2015-11-01,8,25.320,HOU,,TEN,W 20-6,,8,18,2.25,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
45,2015,2015-11-16,9,25.335,HOU,@,CIN,W 10-6,,4,14,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
46,2015,2015-11-29,11,25.348,HOU,,NOR,W 24-6,,6,21,3.50,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
47,2015,2015-12-06,12,25.355,HOU,@,BUF,L 21-30,,12,61,5.08,0,1,1,11,11.00,1,100.0%,11.00,0,0,,0,1,6,0.0,0,0
48,2015,2015-12-13,13,25.362,HOU,,NWE,L 6-27,*,11,34,3.09,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
49,2015,2015-12-20,14,26.004,HOU,@,IND,W 16-10,*,4,6,1.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
50,2015,2015-12-27,15,26.011,HOU,@,TEN,W 34-6,,11,38,3.45,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
51,2015,2016-01-03,16,26.018,HOU,,JAX,W 30-6,,3,4,1.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
