ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1973,1973-09-16,1,22.009,BAL,@,CLE,L 14-24,*,6,22,27.27,56,1,1,35.8,0,0,2.55,1.41,3,24,8.00,0,0,0
2,1973,1973-09-23,2,22.016,BAL,,NYJ,L 10-34,*,12,23,52.17,176,1,4,52.4,0,0,7.65,0.70,1,2,2.00,0,0,0
3,1973,1973-09-30,3,22.023,BAL,,NOR,W 14-10,*,7,16,43.75,91,1,4,43.5,0,0,5.69,-4.31,5,-10,-2.00,0,0,0
4,1973,1973-10-07,4,22.030,BAL,@,NWE,L 16-24,*,8,19,42.11,109,1,0,78.6,0,0,5.74,6.79,3,11,3.67,0,0,0
5,1973,1973-10-14,5,22.037,BAL,@,BUF,L 13-31,*,7,15,46.67,71,0,2,21.1,0,0,4.73,-1.27,3,7,2.33,0,0,0
6,1973,1973-10-28,7,22.051,BAL,,OAK,L 21-34,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
7,1973,1973-11-11,9,22.065,BAL,@,MIA,L 0-44,,3,11,27.27,36,0,1,2.8,0,0,3.27,-0.82,2,22,11.00,0,0,0
8,1973,1973-11-18,10,22.072,BAL,@,WAS,L 14-22,,0,0,,0,0,0,,0,0,,,1,2,2.00,0,0,0
9,1974,1974-09-15,1,23.008,BAL,@,PIT,L 0-30,,8,17,47.06,100,0,2,26.2,0,0,5.88,0.59,2,5,2.50,0,0,0
10,1974,1974-09-22,2,23.015,BAL,,GNB,L 13-20,,7,16,43.75,88,1,1,56.2,0,0,5.50,3.94,1,19,19.00,0,0,0
11,1974,1974-09-29,3,23.022,BAL,@,PHI,L 10-30,,12,22,54.55,141,1,1,70.5,0,0,6.41,5.27,1,18,18.00,0,0,0
12,1974,1974-10-06,4,23.029,BAL,@,NWE,L 3-42,*,22,41,53.66,215,0,1,58.5,0,0,5.24,4.15,6,21,3.50,0,0,0
13,1974,1974-10-13,5,23.036,BAL,,BUF,L 14-27,*,6,16,37.50,44,0,1,19.8,0,0,2.75,-0.06,2,9,4.50,1,1,6
14,1974,1974-10-20,6,23.043,BAL,@,NYJ,W 35-20,*,11,17,64.71,106,1,0,101.6,0,0,6.24,7.41,6,92,15.33,2,2,12
15,1974,1974-10-27,7,23.050,BAL,@,MIA,L 7-17,*,7,17,41.18,73,0,0,54.3,0,0,4.29,4.29,8,41,5.13,0,0,0
16,1974,1974-11-03,8,23.057,BAL,,CIN,L 14-24,*,9,18,50.00,108,0,1,45.6,0,0,6.00,3.50,4,28,7.00,0,0,0
17,1974,1974-12-01,12,23.085,BAL,@,BUF,L 0-6,*,11,27,40.74,170,0,1,46.8,0,0,6.30,4.63,1,1,1.00,0,0,0
18,1974,1974-12-08,13,23.092,BAL,,MIA,L 16-17,*,14,26,53.85,180,1,0,88.6,0,0,6.92,7.69,5,20,4.00,0,0,0
19,1974,1974-12-15,14,23.099,BAL,,NYJ,L 38-45,*,36,53,67.92,385,4,4,82.7,0,0,7.26,5.38,3,25,8.33,1,1,6
