ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1998,1998-09-06,1,23.257,NYG,,WAS,W 31-24,,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0
2,1998,1998-09-13,2,23.264,NYG,@,OAK,L 17-20,,1,,,,,0.0%,,,,,,,
3,1998,1998-09-21,3,23.272,NYG,,DAL,L 7-31,,1,,,,,0.0%,,,,,,,
4,1998,1998-09-27,4,23.278,NYG,@,SDG,W 34-16,,,,,,,0.0%,,,,,,,
5,1998,1998-10-04,5,23.285,NYG,@,TAM,L 3-20,,,,,,,0.0%,,,,,,,
6,1998,1998-10-11,6,23.292,NYG,,ATL,L 20-34,,,,,,,0.0%,,,,,,,
7,1998,1998-10-18,7,23.299,NYG,,ARI,W 34-7,,,,,,,0.0%,,,,,,,
8,1998,1998-11-01,8,23.313,NYG,@,WAS,L 14-21,,1,,,,,0.0%,,,,,,,
9,1998,1998-11-08,9,23.320,NYG,@,DAL,L 6-16,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
10,1998,1998-11-15,10,23.327,NYG,,GNB,L 3-37,,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0
11,1998,1998-11-22,11,23.334,NYG,,PHI,W 20-0,,5,2,65,32.50,0,40.0%,13.00,0,0,,0,0,0
12,1998,1998-11-30,12,23.342,NYG,@,SFO,L 7-31,,5,1,7,7.00,0,20.0%,1.40,0,0,,0,0,0
13,1998,1998-12-06,13,23.348,NYG,@,ARI,W 23-19,,,,,,,0.0%,,,,,,,
14,1998,1998-12-13,14,23.355,NYG,,DEN,W 20-16,,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0
15,1999,1999-09-12,1,24.263,NYG,@,TAM,W 17-13,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
16,1999,1999-09-19,2,24.270,NYG,,WAS,L 21-50,,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0
17,1999,1999-09-26,3,24.277,NYG,@,NWE,L 14-16,,,,,,,0.0%,,,,,,,
18,1999,1999-10-03,4,24.284,NYG,,PHI,W 16-15,,5,1,26,26.00,0,20.0%,5.20,0,0,,0,0,0
19,1999,1999-10-10,5,24.291,NYG,@,ARI,L 3-14,,1,,,,,0.0%,,,,,,,
20,1999,1999-10-18,6,24.299,NYG,,DAL,W 13-10,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
21,1999,1999-10-24,7,24.305,NYG,,NOR,W 31-3,,3,2,63,31.50,1,66.7%,21.00,0,0,,0,1,6
22,1999,1999-10-31,8,24.312,NYG,@,PHI,W 23-17,,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0
23,1999,1999-11-14,9,24.326,NYG,,IND,L 19-27,*,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0
24,1999,1999-11-21,10,24.333,NYG,@,WAS,L 13-23,,5,1,11,11.00,0,20.0%,2.20,0,0,,0,0,0
25,1999,1999-11-28,11,24.340,NYG,,ARI,L 24-34,,,,,,,0.0%,,,,,,,
26,1999,1999-12-05,12,24.347,NYG,,NYJ,W 41-28,,,,,,,0.0%,,,,,,,
27,1999,1999-12-12,13,24.354,NYG,@,BUF,W 19-17,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
28,1999,1999-12-19,14,24.361,NYG,@,STL,L 10-31,,2,,,,,0.0%,,,,,,,
29,1999,1999-12-26,15,25.003,NYG,,MIN,L 17-34,,4,3,39,13.00,0,75.0%,9.75,0,0,,0,0,0
30,1999,2000-01-02,16,25.010,NYG,@,DAL,L 18-26,,4,3,86,28.67,0,75.0%,21.50,0,0,,0,0,0
31,2000,2000-09-03,1,25.255,NYG,,ARI,W 21-16,,2,,,,,0.0%,,,,,,,
32,2000,2000-09-10,2,25.262,NYG,@,PHI,W 33-18,,,,,,,0.0%,,,,,,,
