ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1969,1969-11-16,9,27.334,CLE,@,PIT,W 24-3,1,0,0.00,0
2,1970,1970-09-19,1,28.276,NYG,,CHI,L 16-24,,,,
3,1970,1970-09-27,2,28.284,NYG,@,DAL,L 10-28,,,,
4,1970,1970-10-04,3,28.291,NYG,@,NOR,L 10-14,,,,
5,1970,1970-10-11,4,28.298,NYG,,PHI,W 30-23,,,,
6,1970,1970-10-18,5,28.305,NYG,@,BOS,W 16-0,,,,
7,1970,1970-10-25,6,28.312,NYG,,STL,W 35-17,,,,
8,1970,1970-11-01,7,28.319,NYG,@,NYJ,W 22-10,,,,
9,1970,1970-11-08,8,28.326,NYG,,DAL,W 23-20,,,,
10,1970,1970-11-15,9,28.333,NYG,,WAS,W 35-33,,,,
11,1970,1970-11-23,10,28.341,NYG,@,PHI,L 20-23,,,,
12,1970,1970-11-29,11,28.347,NYG,@,WAS,W 27-24,,,,
13,1970,1970-12-06,12,28.354,NYG,,BUF,W 20-6,,,,
14,1970,1970-12-13,13,28.361,NYG,@,STL,W 34-17,,,,
15,1970,1970-12-20,14,29.003,NYG,,RAM,L 3-31,,,,
16,1971,1971-09-19,1,29.276,NYG,@,GNB,W 42-40,,,,
17,1971,1971-09-26,2,29.283,NYG,,WAS,L 3-30,,,,
18,1971,1971-10-03,3,29.290,NYG,@,STL,W 21-20,,,,
19,1971,1971-10-11,4,29.298,NYG,@,DAL,L 13-20,,,,
20,1971,1971-10-17,5,29.304,NYG,,BAL,L 7-31,,,,
21,1971,1971-10-24,6,29.311,NYG,@,PHI,L 7-23,,,,
22,1971,1971-10-31,7,29.318,NYG,,MIN,L 10-17,,,,
23,1971,1971-11-07,8,29.325,NYG,,SDG,W 35-17,,,,
24,1971,1971-11-14,9,29.332,NYG,@,ATL,W 21-17,,,,
25,1971,1971-11-21,10,29.339,NYG,@,PIT,L 13-17,,,,
26,1971,1971-11-28,11,29.346,NYG,,STL,L 7-24,,,,
27,1971,1971-12-05,12,29.353,NYG,@,WAS,L 7-23,,,,
28,1971,1971-12-12,13,29.360,NYG,,DAL,L 14-42,,,,
29,1971,1971-12-19,14,30.002,NYG,,PHI,L 28-41,,,,
