ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2017,2017-09-17,2,22.275,BUF,@,CAR,L 3-9,
2,2017,2017-09-24,3,22.282,BUF,,DEN,W 26-16,
3,2017,2017-10-01,4,22.289,BUF,@,ATL,W 23-17,
4,2017,2017-10-08,5,22.296,BUF,@,CIN,L 16-20,
5,2017,2017-10-22,6,22.310,BUF,,TAM,W 30-27,
6,2017,2017-10-29,7,22.317,BUF,,OAK,W 34-14,
7,2017,2017-11-02,8,22.321,BUF,@,NYJ,L 21-34,
8,2017,2017-11-12,9,22.331,BUF,,NOR,L 10-47,
9,2017,2017-11-19,10,22.338,BUF,@,LAC,L 24-54,
10,2017,2017-11-26,11,22.345,BUF,@,KAN,W 16-10,
11,2017,2017-12-03,12,22.352,BUF,,NWE,L 3-23,
12,2017,2017-12-10,13,22.359,BUF,,IND,W 13-7,
13,2017,2017-12-17,14,23.001,BUF,,MIA,W 24-16,
14,2017,2017-12-24,15,23.008,BUF,@,NWE,L 16-37,
15,2017,2017-12-31,16,23.015,BUF,@,MIA,W 22-16,
16,2018,2018-09-09,1,23.267,CLE,,PIT,T 21-21,
17,2018,2018-09-16,2,23.274,CLE,@,NOR,L 18-21,
18,2018,2018-09-20,3,23.278,CLE,,NYJ,W 21-17,
