ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2005,2005-09-11,1,25.351,STL,@,SFO,L 25-28,,4,55,13.75,0,0,0,0.0,,,0,0,0
2,2005,2005-09-18,2,25.358,STL,@,ARI,W 17-12,,1,25,25.00,0,0,0,0.0,,,0,0,0
3,2005,2005-09-25,3,26.000,STL,,TEN,W 31-27,,4,94,23.50,0,0,0,0.0,,,0,0,0
4,2005,2005-10-02,4,26.007,STL,@,NYG,L 24-44,,6,146,24.33,0,0,0,0.0,,,0,0,0
5,2005,2005-10-09,5,26.014,STL,,SEA,L 31-37,,6,202,33.67,1,1,6,0.0,,,0,0,0
6,2005,2005-10-17,6,26.022,STL,@,IND,L 28-45,,8,151,18.88,0,0,0,0.0,,,0,0,0
7,2005,2005-10-23,7,26.028,STL,,NOR,W 28-17,,2,44,22.00,0,0,0,0.0,,,0,0,0
8,2005,2005-11-20,10,26.056,STL,,ARI,L 28-38,,,,,,,,,,,,,
9,2005,2005-11-27,11,26.063,STL,@,HOU,W 33-27,*,,,,,,,,,,,,
10,2005,2005-12-04,12,26.070,STL,,WAS,L 9-24,,,,,,,,,,,,,
11,2005,2005-12-11,13,26.077,STL,@,MIN,L 13-27,,,,,,,,,,,,,
12,2005,2005-12-18,14,26.084,STL,,PHI,L 16-17,,3,62,20.67,0,0,0,0.0,,,0,0,0
13,2005,2005-12-24,15,26.090,STL,,SFO,L 20-24,,4,78,19.50,0,0,0,0.0,,,0,0,0
14,2005,2006-01-01,16,26.098,STL,@,DAL,W 20-10,,,,,,,,,,,,,
15,2007,2007-09-09,1,27.349,OAK,,DET,L 21-36,,,,,,,,,,,,,
16,2007,2007-09-16,2,27.356,OAK,@,DEN,L 20-23,,,,,,,,,,,,,
17,2007,2007-09-23,3,27.363,OAK,,CLE,W 26-24,,,,,,,,,,,,,
18,2007,2007-09-30,4,28.005,OAK,@,MIA,W 35-17,,,,,,,,,,,,,
19,2007,2007-10-14,5,28.019,OAK,@,SDG,L 14-28,,,,,,,,,,,,,
20,2007,2007-11-11,9,28.047,OAK,,CHI,L 6-17,,,,,,,,,,,,,
21,2007,2007-11-18,10,28.054,OAK,@,MIN,L 22-29,,,,,,,,,,,,,
22,2007,2007-11-25,11,28.061,OAK,@,KAN,W 20-17,,,,,,,,,,,,,
23,2007,2007-12-02,12,28.068,OAK,,DEN,W 34-20,,,,,,,,,,,,,
24,2007,2007-12-09,13,28.075,OAK,@,GNB,L 7-38,,,,,,,,,,,,,
25,2007,2007-12-16,14,28.082,OAK,,IND,L 14-21,,,,,,,,,,,,,
26,2007,2007-12-23,15,28.089,OAK,@,JAX,L 11-49,,,,,,,,,,,,,
27,2007,2007-12-30,16,28.096,OAK,,SDG,L 17-30,,,,,,,,,,,,,
28,2008,2008-09-08,1,28.349,OAK,,DEN,L 14-41,,,,,,,,,,,,,
29,2008,2008-09-14,2,28.355,OAK,@,KAN,W 23-8,,,,,,,,,,,,,
30,2008,2008-09-28,4,29.003,OAK,,SDG,L 18-28,,0,0,,0,0,0,0.0,1,0,1,12,0
31,2008,2008-10-12,5,29.017,OAK,@,NOR,L 3-34,,,,,,,,,,,,,
32,2008,2008-10-19,6,29.024,OAK,,NYJ,W 16-13,,,,,,,,,,,,,
33,2008,2008-10-26,7,29.031,OAK,@,BAL,L 10-29,,,,,,,,,,,,,
34,2008,2008-11-02,8,29.038,OAK,,ATL,L 0-24,,0,0,,0,0,0,0.0,0,0,0,0,0
35,2008,2008-11-09,9,29.045,OAK,,CAR,L 6-17,*,0,0,,0,0,0,0.0,3,0,0,0,0
36,2008,2008-11-16,10,29.052,OAK,@,MIA,L 15-17,,0,0,,0,0,0,0.0,9,0,0,0,0
37,2008,2008-11-23,11,29.059,OAK,@,DEN,W 31-10,*,0,0,,0,0,0,0.0,4,0,0,0,0
38,2008,2008-11-30,12,29.066,OAK,,KAN,L 13-20,*,0,0,,0,0,0,0.0,0,0,1,44,0
39,2008,2008-12-04,13,29.070,OAK,@,SDG,L 7-34,*,0,0,,0,0,0,0.0,2,0,0,0,0
40,2008,2008-12-14,14,29.080,OAK,,NWE,L 26-49,*,0,0,,0,0,0,0.0,5,1,0,0,0
41,2008,2008-12-21,15,29.087,OAK,,HOU,W 27-16,*,0,0,,0,0,0,0.0,3,1,1,12,0
42,2008,2008-12-28,16,29.094,OAK,@,TAM,W 31-24,*,0,0,,0,0,0,0.0,4,0,0,0,0
43,2009,2009-09-14,1,29.354,OAK,,SDG,L 20-24,*,0,0,,0,0,0,0.0,7,1,0,0,0
44,2009,2009-09-20,2,29.360,OAK,@,KAN,W 13-10,*,0,0,,0,0,0,0.0,4,0,0,0,0
45,2009,2009-09-27,3,30.002,OAK,,DEN,L 3-23,*,0,0,,0,0,0,0.0,2,0,0,0,0
46,2009,2009-10-04,4,30.009,OAK,@,HOU,L 6-29,*,0,0,,0,0,0,0.0,5,0,1,0,0
47,2009,2009-10-11,5,30.016,OAK,@,NYG,L 7-44,*,0,0,,0,0,0,0.0,7,1,0,0,0
48,2009,2009-10-18,6,30.023,OAK,,PHI,W 13-9,*,0,0,,0,0,0,0.0,4,0,0,0,0
49,2009,2009-10-25,7,30.030,OAK,,NYJ,L 0-38,*,0,0,,0,0,0,0.0,3,0,0,0,0
50,2009,2009-11-01,8,30.037,OAK,@,SDG,L 16-24,*,0,0,,0,0,0,0.0,5,0,1,20,0
51,2009,2009-11-15,9,30.051,OAK,,KAN,L 10-16,*,0,0,,0,0,0,0.0,3,2,1,0,0
52,2009,2009-11-22,10,30.058,OAK,,CIN,W 20-17,*,0,0,,0,0,0,0.0,5,0,0,0,0
53,2009,2009-11-26,11,30.062,OAK,@,DAL,L 7-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
54,2009,2009-12-06,12,30.072,OAK,@,PIT,W 27-24,*,0,0,,0,0,0,0.0,4,3,0,0,0
55,2009,2009-12-13,13,30.079,OAK,,WAS,L 13-34,*,0,0,,0,0,0,0.0,3,1,0,0,0
56,2009,2009-12-20,14,30.086,OAK,@,DEN,W 20-19,*,0,0,,0,0,0,0.0,1,1,0,0,0
57,2009,2009-12-27,15,30.093,OAK,@,CLE,L 9-23,*,0,0,,0,0,0,0.0,2,0,0,0,0
58,2010,2010-09-12,1,30.352,OAK,@,TEN,L 13-38,,0,0,,0,0,0,0.0,1,0,0,0,0
59,2010,2010-09-19,2,30.359,OAK,,STL,W 16-14,,,,,,,,,,,,,
60,2010,2010-10-03,4,31.008,OAK,,HOU,L 24-31,,0,0,,0,0,0,0.0,0,0,0,0,0
61,2010,2010-10-10,5,31.015,OAK,,SDG,W 35-27,,0,0,,0,0,0,0.0,1,0,0,0,0
62,2010,2010-10-17,6,31.022,OAK,@,SFO,L 9-17,,0,0,,0,0,0,0.0,3,1,0,0,0
63,2010,2010-10-24,7,31.029,OAK,@,DEN,W 59-14,*,0,0,,0,1,6,0.0,2,0,1,30,1
64,2010,2010-11-07,9,31.043,OAK,,KAN,W 23-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
65,2010,2010-11-21,10,31.057,OAK,@,PIT,L 3-35,*,0,0,,0,0,0,0.0,2,0,0,0,0
66,2010,2010-12-12,13,31.078,OAK,@,JAX,L 31-38,,0,0,,0,0,0,0.0,0,0,0,0,0
67,2010,2010-12-19,14,31.085,OAK,,DEN,W 39-23,,0,0,,0,0,0,0.0,2,0,0,0,0
68,2010,2010-12-26,15,31.092,OAK,,IND,L 26-31,*,0,0,,0,0,0,0.0,1,0,1,0,0
69,2010,2011-01-02,16,31.099,OAK,@,KAN,W 31-10,,0,0,,0,0,0,0.0,1,0,0,0,0
70,2011,2011-09-12,1,31.352,OAK,@,DEN,W 23-20,*,0,0,,0,0,0,0.0,5,0,0,0,0
71,2011,2011-09-18,2,31.358,OAK,@,BUF,L 35-38,*,0,0,,0,0,0,0.0,4,2,0,0,0
72,2011,2011-09-25,3,32.000,OAK,,NYJ,W 34-24,*,,,,,,,,,,,,
73,2011,2011-12-04,12,32.070,OAK,@,MIA,L 14-34,,0,0,,0,0,0,0.0,3,0,0,0,0
74,2012,2012-11-18,10,33.054,BAL,@,PIT,W 13-10,,0,0,,0,0,0,0.0,1,0,0,0,0
75,2012,2012-12-09,13,33.075,BAL,@,WAS,L 28-31,,0,0,,0,0,0,0.0,3,0,0,0,0
76,2012,2012-12-16,14,33.082,BAL,,DEN,L 17-34,*,0,0,,0,0,0,0.0,1,0,0,0,0
77,2012,2012-12-23,15,33.089,BAL,,NYG,W 33-14,,,,,,,,,,,,,
78,2012,2012-12-30,16,33.096,BAL,@,CIN,L 17-23,,0,0,,0,0,0,0.0,2,0,0,0,0
