ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1993,1993-09-05,1,22.333,PHI,,PHO,W 23-17,10,66,6.60,1,,0,0,,0,0.0%,,0,0,,0,1,6
2,1993,1993-09-12,2,22.340,PHI,@,GNB,W 20-17,9,32,3.56,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
3,1993,1993-09-19,3,22.347,PHI,,WAS,W 34-31,7,19,2.71,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0
4,1993,1993-10-03,4,22.361,PHI,@,NYJ,W 35-30,8,18,2.25,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,1,6
5,1993,1993-10-10,5,23.003,PHI,,CHI,L 6-17,2,6,3.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
6,1993,1993-10-17,6,23.010,PHI,@,NYG,L 10-21,4,16,4.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
7,1993,1993-10-31,7,23.024,PHI,,DAL,L 10-23,0,0,,0,,0,0,,0,0.0%,,3,35,11.67,0,0,0
8,1993,1993-11-07,8,23.031,PHI,@,PHO,L 3-16,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
9,1993,1993-11-14,9,23.038,PHI,,MIA,L 14-19,12,61,5.08,0,4,3,25,8.33,0,75.0%,6.25,0,0,,0,0,0
10,1993,1993-11-21,10,23.045,PHI,,NYG,L 3-7,11,31,2.82,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
11,1993,1993-11-28,11,23.052,PHI,@,WAS,W 17-14,11,41,3.73,1,1,1,7,7.00,0,100.0%,7.00,0,0,,0,1,6
12,1993,1993-12-06,12,23.060,PHI,@,DAL,L 17-23,3,-1,-0.33,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
13,1993,1993-12-12,13,23.066,PHI,,BUF,L 7-10,5,5,1.00,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
14,1993,1993-12-19,14,23.073,PHI,@,IND,W 20-10,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
15,1993,1993-12-26,15,23.080,PHI,,NOR,W 37-26,2,3,1.50,0,,0,0,,0,0.0%,,0,0,,0,0,0
16,1993,1994-01-03,16,23.088,PHI,@,SFO,W 37-34,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
17,1994,1994-09-04,1,23.332,PHI,@,NYG,L 23-28,10,24,2.40,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
18,1994,1994-09-12,2,23.340,PHI,,CHI,W 30-22,2,7,3.50,0,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0
19,1994,1994-09-18,3,23.346,PHI,,GNB,W 13-7,5,28,5.60,0,0,0,0,,0,0.0%,,1,29,29.00,0,0,0
20,1994,1994-10-02,4,23.360,PHI,@,SFO,W 40-8,10,39,3.90,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
21,1994,1994-10-09,5,24.002,PHI,,WAS,W 21-17,0,0,,0,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
22,1994,1994-10-16,6,24.009,PHI,@,DAL,L 13-24,1,3,3.00,0,1,1,13,13.00,0,100.0%,13.00,3,66,22.00,0,0,0
23,1994,1994-10-24,7,24.017,PHI,,HOU,W 21-6,3,21,7.00,0,0,0,0,,0,0.0%,,2,46,23.00,0,0,0
24,1994,1994-10-30,8,24.023,PHI,@,WAS,W 31-29,8,47,5.88,1,3,1,9,9.00,0,33.3%,3.00,4,81,20.25,0,1,6
25,1994,1994-11-06,9,24.030,PHI,,ARI,W 17-7,10,38,3.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0
26,1994,1994-11-13,10,24.037,PHI,,CLE,L 7-26,12,39,3.25,1,7,6,54,9.00,0,85.7%,7.71,3,77,25.67,0,1,6
27,1994,1994-11-20,11,24.044,PHI,@,ARI,L 6-12,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
28,1994,1994-11-27,12,24.051,PHI,@,ATL,L 21-28,0,0,,0,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
29,1994,1994-12-04,13,24.058,PHI,,DAL,L 19-31,0,0,,0,0,0,0,,0,0.0%,,4,70,17.50,0,0,0
30,1994,1994-12-11,14,24.065,PHI,@,PIT,L 3-14,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
31,1994,1994-12-18,15,24.072,PHI,,NYG,L 13-16,5,21,4.20,0,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0
32,1994,1994-12-24,16,24.078,PHI,@,CIN,L 30-33,16,58,3.63,0,3,3,7,2.33,0,100.0%,2.33,2,47,23.50,0,0,0
33,1996,1996-09-01,1,25.330,DEN,,NYJ,W 31-6,7,39,5.57,0,0,0,0,,0,0.0%,,1,12,12.00,0,0,0
34,1996,1996-09-08,2,25.337,DEN,@,SEA,W 30-20,0,0,,0,0,0,0,,0,0.0%,,4,84,21.00,0,0,0
35,1996,1996-09-15,3,25.344,DEN,,TAM,W 27-23,2,1,0.50,0,3,2,14,7.00,0,66.7%,4.67,2,58,29.00,0,0,0
36,1996,1996-09-22,4,25.351,DEN,@,KAN,L 14-17,0,0,,0,0,0,0,,0,0.0%,,4,111,27.75,0,0,0
37,1996,1996-09-29,5,25.358,DEN,@,CIN,W 14-10,0,0,,0,0,0,0,,0,0.0%,,1,27,27.00,0,0,0
38,1996,1996-10-06,6,25.365,DEN,,SDG,W 28-17,1,7,7.00,0,0,0,0,,0,0.0%,,2,65,32.50,0,0,0
39,1996,1996-10-20,7,26.013,DEN,,BAL,W 45-34,0,0,,0,0,0,0,,0,0.0%,,6,125,20.83,0,0,0
40,1996,1996-10-27,8,26.020,DEN,,KAN,W 34-7,7,73,10.43,0,0,0,0,,0,0.0%,,2,48,24.00,0,0,0
41,1996,1996-11-04,9,26.028,DEN,@,OAK,W 22-21,0,0,,0,0,0,0,,0,0.0%,,3,60,20.00,0,0,0
42,1996,1996-11-10,10,26.034,DEN,,CHI,W 17-12,0,0,,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
43,1996,1996-11-17,11,26.041,DEN,@,NWE,W 34-8,11,43,3.91,0,0,0,0,,0,0.0%,,1,27,27.00,0,0,0
44,1996,1996-11-24,12,26.048,DEN,@,MIN,W 21-17,0,0,,0,0,0,0,,0,0.0%,,4,91,22.75,0,0,0
45,1996,1996-12-01,13,26.055,DEN,,SEA,W 34-7,8,60,7.50,0,1,1,11,11.00,0,100.0%,11.00,2,100,50.00,0,0,0
46,1996,1996-12-08,14,26.062,DEN,@,GNB,L 6-41,7,30,4.29,0,2,1,5,5.00,0,50.0%,2.50,6,119,19.83,0,0,0
47,1996,1996-12-15,15,26.069,DEN,,OAK,W 24-19,0,0,,0,0,0,0,,0,0.0%,,2,46,23.00,0,0,0
48,1996,1996-12-22,16,26.076,DEN,@,SDG,L 10-16,6,9,1.50,0,5,3,13,4.33,0,60.0%,2.60,4,105,26.25,0,0,0
49,1997,1997-08-31,1,26.328,DEN,,KAN,W 19-3,3,8,2.67,0,0,0,0,,0,0.0%,,2,85,42.50,0,0,0
50,1997,1997-09-07,2,26.335,DEN,@,SEA,W 35-14,0,0,,0,0,0,0,,0,0.0%,,2,81,40.50,0,0,0
51,1997,1997-09-14,3,26.342,DEN,,STL,W 35-14,5,19,3.80,0,0,0,0,,0,0.0%,,1,26,26.00,0,0,0
52,1997,1997-09-21,4,26.349,DEN,,CIN,W 38-20,1,2,2.00,0,1,0,0,,0,0.0%,0.00,4,82,20.50,0,0,0
53,1997,1997-09-28,5,26.356,DEN,@,ATL,W 29-21,0,0,,0,0,0,0,,0,0.0%,,2,52,26.00,0,0,0
54,1997,1997-10-06,6,26.364,DEN,,NWE,W 34-13,3,22,7.33,0,0,0,0,,0,0.0%,,2,59,29.50,0,0,0
55,1997,1997-10-19,7,27.012,DEN,@,OAK,L 25-28,0,0,,0,0,0,0,,0,0.0%,,3,66,22.00,0,0,0
56,1997,1997-10-26,8,27.019,DEN,@,BUF,W 23-20,1,6,6.00,0,0,0,0,,0,0.0%,,3,53,17.67,0,0,0
57,1997,1997-11-02,9,27.026,DEN,,SEA,W 30-27,2,12,6.00,0,0,0,0,,0,0.0%,,6,114,19.00,0,0,0
58,1997,1997-11-09,10,27.033,DEN,,CAR,W 34-0,9,42,4.67,0,0,0,0,,0,0.0%,,1,24,24.00,0,0,0
59,1997,1997-11-16,11,27.040,DEN,@,KAN,L 22-24,1,0,0.00,0,0,0,0,,0,0.0%,,2,75,37.50,0,0,0
60,1997,1997-11-24,12,27.048,DEN,,OAK,W 31-3,0,0,,0,0,0,0,,0,0.0%,,1,33,33.00,0,0,0
61,1997,1997-11-30,13,27.054,DEN,@,SDG,W 38-28,0,0,,0,0,0,0,,0,0.0%,,3,64,21.33,0,0,0
62,1997,1997-12-07,14,27.061,DEN,@,PIT,L 24-35,0,0,,0,0,0,0,,0,0.0%,,6,114,19.00,0,0,0
63,1997,1997-12-15,15,27.069,DEN,@,SFO,L 17-34,12,64,5.33,1,2,1,-5,-5.00,0,50.0%,-2.50,4,50,12.50,0,1,6
64,1997,1997-12-21,16,27.075,DEN,,SDG,W 38-3,12,47,3.92,0,2,2,41,20.50,0,100.0%,20.50,1,31,31.00,0,0,0
65,1998,1998-09-13,2,27.341,DEN,,DAL,W 42-23,0,0,,0,0,0,0,,0,0.0%,,1,35,35.00,0,0,0
66,1998,1998-09-20,3,27.348,DEN,@,OAK,W 34-17,0,0,,0,0,0,0,,0,0.0%,,2,47,23.50,0,0,0
67,1998,1998-09-27,4,27.355,DEN,@,WAS,W 38-16,1,1,1.00,0,1,1,3,3.00,0,100.0%,3.00,2,66,33.00,0,0,0
68,1998,1998-10-04,5,27.362,DEN,,PHI,W 41-16,5,22,4.40,0,2,1,2,2.00,0,50.0%,1.00,3,48,16.00,0,0,0
69,1998,1998-10-11,6,28.004,DEN,@,SEA,W 21-16,0,0,,0,0,0,0,,0,0.0%,,4,88,22.00,0,0,0
70,1998,1998-10-25,7,28.018,DEN,,JAX,W 37-24,0,0,,0,0,0,0,,0,0.0%,,4,110,27.50,0,0,0
71,1998,1998-11-01,8,28.025,DEN,@,CIN,W 33-26,0,0,,0,0,0,0,,0,0.0%,,6,161,26.83,0,0,0
72,1998,1998-11-08,9,28.032,DEN,,SDG,W 27-10,2,5,2.50,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0
73,1998,1998-11-16,10,28.040,DEN,@,KAN,W 30-7,0,0,,0,0,0,0,,0,0.0%,,2,45,22.50,0,0,0
74,1998,1998-11-22,11,28.046,DEN,,OAK,W 40-14,1,3,3.00,1,0,0,0,,0,0.0%,,2,46,23.00,0,1,6
75,1998,1998-11-29,12,28.053,DEN,@,SDG,W 31-16,0,0,,0,0,0,0,,0,0.0%,,3,113,37.67,0,0,0
76,1998,1998-12-06,13,28.060,DEN,,KAN,W 35-31,0,0,,0,0,0,0,,0,0.0%,,6,147,24.50,0,0,0
77,1998,1998-12-13,14,28.067,DEN,@,NYG,L 16-20,0,0,,0,0,0,0,,0,0.0%,,3,71,23.67,0,0,0
78,1998,1998-12-21,15,28.075,DEN,@,MIA,L 21-31,0,0,,0,0,0,0,,0,0.0%,,4,158,39.50,1,1,6
79,1998,1998-12-27,16,28.081,DEN,,SEA,W 28-21,0,0,,0,0,0,0,,0,0.0%,,3,66,22.00,0,0,0
