ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1986,1986-11-02,9,22.150,RAI,,DEN,L 10-21,
2,1986,1986-11-09,10,22.157,RAI,@,DAL,W 17-13,
3,1986,1986-11-16,11,22.164,RAI,,CLE,W 27-14,
4,1986,1986-11-20,12,22.168,RAI,@,SDG,W 37-31,
5,1986,1986-11-30,13,22.178,RAI,,PHI,L 27-33,
6,1986,1986-12-08,14,22.186,RAI,@,SEA,L 0-37,
7,1988,1988-09-04,1,24.091,RAI,,SDG,W 24-13,
8,1988,1988-09-11,2,24.098,RAI,@,HOU,L 35-38,
9,1988,1988-09-18,3,24.105,RAI,,RAM,L 17-22,1.0
10,1988,1988-09-26,4,24.113,RAI,@,DEN,W 30-27,
11,1988,1988-10-02,5,24.119,RAI,,CIN,L 21-45,
12,1988,1988-10-09,6,24.126,RAI,,MIA,L 14-24,
13,1988,1988-10-16,7,24.133,RAI,@,KAN,W 27-17,1.0
14,1988,1988-10-23,8,24.140,RAI,@,NOR,L 6-20,
15,1988,1988-10-30,9,24.147,RAI,,KAN,W 17-10,1.0
16,1988,1988-11-06,10,24.154,RAI,@,SDG,W 13-3,
17,1988,1988-11-13,11,24.161,RAI,@,SFO,W 9-3,2.0
18,1988,1988-11-20,12,24.168,RAI,,ATL,L 6-12,
19,1988,1988-11-28,13,24.176,RAI,@,SEA,L 27-35,
20,1988,1988-12-04,14,24.182,RAI,,DEN,W 21-20,
21,1988,1988-12-11,15,24.189,RAI,@,BUF,L 21-37,
22,1988,1988-12-18,16,24.196,RAI,,SEA,L 37-43,
23,1989,1989-09-10,1,25.097,RAI,,SDG,W 40-14,1.0
24,1989,1989-09-17,2,25.104,RAI,@,KAN,L 19-24,
25,1989,1989-09-24,3,25.111,RAI,@,DEN,L 21-31,
26,1989,1989-10-01,4,25.118,RAI,,SEA,L 20-24,0.5
27,1989,1989-10-09,5,25.126,RAI,@,NYJ,W 14-7,0.5
28,1989,1989-10-15,6,25.132,RAI,,KAN,W 20-14,
29,1989,1989-10-22,7,25.139,RAI,@,PHI,L 7-10,0.5
30,1989,1989-10-29,8,25.146,RAI,,WAS,W 37-24,0.5
31,1989,1989-11-05,9,25.153,RAI,,CIN,W 28-7,
32,1989,1989-11-12,10,25.160,RAI,@,SDG,L 12-14,
33,1989,1989-11-19,11,25.167,RAI,@,HOU,L 7-23,
34,1989,1989-11-26,12,25.174,RAI,,NWE,W 24-21,
35,1989,1989-12-03,13,25.181,RAI,,DEN,W 16-13,
36,1989,1989-12-10,14,25.188,RAI,,PHO,W 16-14,0.5
37,1989,1989-12-17,15,25.195,RAI,@,SEA,L 17-23,
38,1989,1989-12-24,16,25.202,RAI,@,NYG,L 17-34,
39,1990,1990-09-09,1,26.096,RAI,,DEN,W 14-9,
40,1990,1990-09-16,2,26.103,RAI,@,SEA,W 17-13,
41,1990,1990-09-23,3,26.110,RAI,,PIT,W 20-3,1.0
42,1990,1990-09-30,4,26.117,RAI,,CHI,W 24-10,
43,1990,1990-11-04,8,26.152,RAI,@,KAN,L 7-9,
44,1990,1990-11-11,9,26.159,RAI,,GNB,L 16-29,
45,1990,1990-11-19,10,26.167,RAI,@,MIA,W 13-10,
46,1990,1990-11-25,11,26.173,RAI,,KAN,L 24-27,
47,1990,1990-12-10,13,26.188,RAI,@,DET,W 38-31,
48,1990,1990-12-16,14,26.194,RAI,,CIN,W 24-7,
49,1990,1990-12-22,15,26.200,RAI,@,MIN,W 28-24,
50,1990,1990-12-30,16,26.208,RAI,,SDG,W 17-12,
51,1991,1991-10-13,6,27.130,CLE,@,WAS,L 17-42,
52,1991,1991-10-20,7,27.137,CLE,@,SDG,W 30-24,
53,1991,1991-10-27,8,27.144,CLE,,PIT,W 17-14,
