ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1985,1985-09-08,1,22.193,NWE,,GNB,W 26-20,1.0
2,1985,1985-09-15,2,22.200,NWE,@,CHI,L 7-20,
3,1985,1985-09-22,3,22.207,NWE,@,BUF,W 17-14,
4,1985,1985-09-29,4,22.214,NWE,,RAI,L 20-35,
5,1985,1985-10-06,5,22.221,NWE,@,CLE,L 20-24,
6,1985,1985-10-13,6,22.228,NWE,,BUF,W 14-3,
7,1985,1985-10-20,7,22.235,NWE,,NYJ,W 20-13,1.0
8,1985,1985-10-27,8,22.242,NWE,@,TAM,W 32-14,1.0
9,1985,1985-11-03,9,22.249,NWE,,MIA,W 17-13,
10,1985,1985-11-10,10,22.256,NWE,,IND,W 34-15,2.0
11,1985,1985-11-17,11,22.263,NWE,@,SEA,W 20-13,2.0
12,1985,1985-11-24,12,22.270,NWE,@,NYJ,L 13-16,1.0
13,1985,1985-12-01,13,22.277,NWE,@,IND,W 38-31,1.0
14,1985,1985-12-08,14,22.284,NWE,,DET,W 23-6,
15,1985,1985-12-16,15,22.292,NWE,@,MIA,L 27-30,
16,1985,1985-12-22,16,22.298,NWE,,CIN,W 34-23,1.0
17,1986,1986-09-07,1,23.192,NWE,,IND,W 33-3,1.0
18,1986,1986-09-11,2,23.196,NWE,@,NYJ,W 20-6,
19,1986,1986-09-21,3,23.206,NWE,,SEA,L 31-38,2.0
20,1986,1986-09-28,4,23.213,NWE,@,DEN,L 20-27,
21,1986,1986-10-05,5,23.220,NWE,,MIA,W 34-7,
22,1986,1986-10-12,6,23.227,NWE,,NYJ,L 24-31,
23,1986,1986-10-19,7,23.234,NWE,@,PIT,W 34-0,1.0
24,1986,1986-10-26,8,23.241,NWE,@,BUF,W 23-3,0.5
25,1986,1986-11-02,9,23.248,NWE,,ATL,W 25-17,2.5
26,1986,1986-11-09,10,23.255,NWE,@,IND,W 30-21,1.0
27,1986,1986-11-16,11,23.262,NWE,@,RAM,W 30-28,1.0
28,1986,1986-11-23,12,23.269,NWE,,BUF,W 22-19,
29,1986,1986-11-30,13,23.276,NWE,@,NOR,W 21-20,2.0
30,1986,1986-12-07,14,23.283,NWE,,CIN,L 7-31,
31,1986,1986-12-14,15,23.290,NWE,,SFO,L 24-29,
32,1986,1986-12-22,16,23.298,NWE,@,MIA,W 34-27,
33,1987,1987-09-13,1,24.198,NWE,,MIA,W 28-21,
34,1987,1987-09-21,2,24.206,NWE,@,NYJ,L 24-43,
35,1987,1987-10-25,6,24.240,NWE,@,IND,L 16-30,1.0
36,1987,1987-11-01,7,24.247,NWE,,RAI,W 26-23,1.0
37,1987,1987-11-08,8,24.254,NWE,@,NYG,L 10-17,
