ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-09-13,1,27.259,NYG,@,DAL,L 26-27,*,0.0,10,2,1,1,0
2,2015,2015-09-20,2,27.266,NYG,,ATL,L 20-24,*,0.0,1,4,0,0,0
3,2015,2015-09-24,3,27.270,NYG,,WAS,W 32-21,,0.0,6,3,1,0,0
4,2015,2015-10-04,4,27.280,NYG,@,BUF,W 24-10,,0.0,1,1,0,0,0
5,2015,2015-10-11,5,27.287,NYG,,SFO,W 30-27,,0.0,7,0,0,0,0
6,2015,2015-10-19,6,27.295,NYG,@,PHI,L 7-27,*,0.0,6,1,0,0,0
7,2015,2015-11-01,8,27.308,NYG,@,NOR,L 49-52,,0.0,3,2,0,0,0
8,2015,2015-11-29,11,27.336,NYG,@,WAS,L 14-20,,0.0,0,0,0,0,0
9,2015,2015-12-06,12,27.343,NYG,,NYJ,L 20-23,,0.0,3,1,0,0,0
10,2015,2015-12-14,13,27.351,NYG,@,MIA,W 31-24,,0.0,2,1,0,0,0
11,2015,2015-12-20,14,27.357,NYG,,CAR,L 35-38,,0.0,3,2,0,0,0
12,2015,2015-12-27,15,27.364,NYG,@,MIN,L 17-49,,0.0,0,0,0,0,0
13,2015,2016-01-03,16,28.006,NYG,,PHI,L 30-35,,0.0,0,0,0,0,0
