ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1980,1980-09-07,1,22.166,DEN,@,PHI,L 6-27,
2,1980,1980-09-14,2,22.173,DEN,,DAL,W 41-20,
3,1980,1980-09-21,3,22.180,DEN,,SDG,L 13-30,
4,1980,1980-09-29,4,22.188,DEN,@,NWE,L 14-23,
5,1980,1980-10-05,5,22.194,DEN,@,CLE,W 19-16,
6,1980,1980-10-13,6,22.202,DEN,,WAS,W 20-17,
7,1980,1980-10-19,7,22.208,DEN,,KAN,L 17-23,
8,1980,1980-10-26,8,22.215,DEN,@,NYG,W 14-9,
9,1980,1980-11-02,9,22.222,DEN,,HOU,L 16-20,
10,1980,1980-11-09,10,22.229,DEN,@,SDG,W 20-13,
11,1980,1980-11-16,11,22.236,DEN,,NYJ,W 31-24,
12,1980,1980-11-23,12,22.243,DEN,,SEA,W 36-20,
13,1980,1980-12-01,13,22.251,DEN,@,OAK,L 3-9,
14,1980,1980-12-07,14,22.257,DEN,@,KAN,L 14-31,
15,1980,1980-12-14,15,22.264,DEN,,OAK,L 21-24,
16,1980,1980-12-21,16,22.271,DEN,@,SEA,W 25-17,
17,1981,1981-09-06,1,23.165,DEN,,OAK,W 9-7,
18,1981,1981-09-13,2,23.172,DEN,@,SEA,L 10-13,
19,1981,1981-09-20,3,23.179,DEN,,BAL,W 28-10,
20,1981,1981-09-27,4,23.186,DEN,,SDG,W 42-24,
21,1981,1981-10-04,5,23.193,DEN,@,OAK,W 17-0,
22,1981,1981-10-11,6,23.200,DEN,,DET,W 27-21,
23,1981,1981-10-18,7,23.207,DEN,@,KAN,L 14-28,
24,1981,1981-10-25,8,23.214,DEN,@,BUF,L 7-9,
25,1981,1981-11-02,9,23.222,DEN,,MIN,W 19-17,
26,1981,1981-11-08,10,23.228,DEN,,CLE,W 23-20,
27,1981,1981-11-15,11,23.235,DEN,@,TAM,W 24-7,
28,1981,1981-11-22,12,23.242,DEN,@,CIN,L 21-38,
29,1981,1981-11-29,13,23.249,DEN,@,SDG,L 17-34,
30,1981,1981-12-06,14,23.256,DEN,,KAN,W 16-13,
31,1981,1981-12-13,15,23.263,DEN,,SEA,W 23-13,
32,1981,1981-12-20,16,23.270,DEN,@,CHI,L 24-35,
33,1982,1982-09-12,1,24.171,DEN,,SDG,L 3-23,
34,1982,1982-09-19,2,24.178,DEN,,SFO,W 24-21,
35,1982,1982-11-21,3,24.241,DEN,,SEA,L 10-17,1.0
36,1982,1982-11-28,4,24.248,DEN,@,SDG,L 20-30,
37,1982,1982-12-05,5,24.255,DEN,,ATL,L 27-34,
38,1982,1982-12-12,6,24.262,DEN,@,RAM,W 27-24,
39,1982,1982-12-19,7,24.269,DEN,,KAN,L 16-37,
40,1982,1982-12-26,8,24.276,DEN,@,RAI,L 10-27,
41,1982,1983-01-02,9,24.283,DEN,@,SEA,L 11-13,1.0
42,1983,1983-09-04,1,25.163,DEN,@,PIT,W 14-10,1.0
43,1983,1983-09-11,2,25.170,DEN,@,BAL,W 17-10,
44,1983,1983-09-18,3,25.177,DEN,,PHI,L 10-13,
45,1983,1983-10-23,8,25.212,DEN,,SDG,W 14-6,
46,1983,1983-10-30,9,25.219,DEN,,KAN,W 27-24,
47,1983,1983-11-06,10,25.226,DEN,@,SEA,L 19-27,
48,1983,1983-11-13,11,25.233,DEN,@,RAI,L 20-22,1.0
49,1983,1983-11-20,12,25.240,DEN,,SEA,W 38-27,1.0
50,1983,1983-11-27,13,25.247,DEN,@,SDG,L 7-31,
51,1983,1983-12-04,14,25.254,DEN,,CLE,W 27-6,1.0
52,1983,1983-12-11,15,25.261,DEN,,BAL,W 21-19,
53,1983,1983-12-18,16,25.268,DEN,@,KAN,L 17-48,
54,1984,1984-09-02,1,26.161,DEN,,CIN,W 20-17,1.0
55,1984,1984-09-09,2,26.168,DEN,@,CHI,L 0-27,
56,1984,1984-09-16,3,26.175,DEN,@,CLE,W 24-14,1.0
57,1984,1984-09-23,4,26.182,DEN,,KAN,W 21-0,
58,1984,1984-09-30,5,26.189,DEN,,RAI,W 16-13,
59,1984,1984-10-07,6,26.196,DEN,@,DET,W 28-7,
60,1984,1984-10-15,7,26.204,DEN,,GNB,W 17-14,2.0
61,1984,1984-10-21,8,26.210,DEN,@,BUF,W 37-7,1.0
62,1984,1984-10-28,9,26.217,DEN,@,RAI,W 22-19,
63,1984,1984-11-04,10,26.224,DEN,,NWE,W 26-19,0.5
64,1984,1984-11-11,11,26.231,DEN,@,SDG,W 16-13,1.0
65,1984,1984-11-18,12,26.238,DEN,,MIN,W 42-21,
66,1984,1984-11-25,13,26.245,DEN,,SEA,L 24-27,
67,1984,1984-12-02,14,26.252,DEN,@,KAN,L 13-16,1.5
68,1984,1984-12-09,15,26.259,DEN,,SDG,W 16-13,2.0
69,1984,1984-12-15,16,26.265,DEN,@,SEA,W 31-14,1.0
70,1985,1985-09-08,1,27.167,DEN,@,RAM,L 16-20,2.0
71,1985,1985-09-15,2,27.174,DEN,,NOR,W 34-23,
72,1985,1985-09-22,3,27.181,DEN,@,ATL,W 44-28,
73,1985,1985-09-29,4,27.188,DEN,,MIA,L 26-30,1.0
74,1985,1985-10-06,5,27.195,DEN,,HOU,W 31-20,1.0
75,1985,1985-10-13,6,27.202,DEN,@,IND,W 15-10,1.0
76,1985,1985-10-20,7,27.209,DEN,,SEA,W 13-10,1.0
77,1985,1985-10-27,8,27.216,DEN,@,KAN,W 30-10,2.0
78,1985,1985-11-03,9,27.223,DEN,@,SDG,L 10-30,1.0
79,1985,1985-11-11,10,27.231,DEN,,SFO,W 17-16,
80,1985,1985-11-17,11,27.237,DEN,,SDG,W 30-24,
81,1985,1985-11-24,12,27.244,DEN,@,RAI,L 28-31,
82,1985,1985-12-01,13,27.251,DEN,@,PIT,W 31-23,1.0
83,1985,1985-12-08,14,27.258,DEN,,RAI,L 14-17,
84,1985,1985-12-14,15,27.264,DEN,,KAN,W 14-13,
