ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1980,1980-09-07,1,23.342,NYG,@,STL,W 41-35,0,0,,0,0,0,,0,0,0,,0,2,82,41.00,0,0,0
2,1980,1980-09-14,2,23.349,NYG,,WAS,L 21-23,1,32,32.00,1,4,12,3.00,0,5,122,24.40,0,3,6,2.00,0,1,6
3,1980,1980-09-22,3,23.357,NYG,@,PHI,L 3-35,2,9,4.50,0,5,19,3.80,0,5,59,11.80,0,1,12,12.00,0,0,0
4,1980,1980-09-28,4,23.363,NYG,,RAM,L 7-28,0,0,,0,0,0,,0,3,72,24.00,0,0,0,,0,0,0
5,1980,1980-10-05,5,24.004,NYG,@,DAL,L 3-24,0,0,,0,0,0,,0,2,40,20.00,0,3,18,6.00,0,0,0
6,1980,1980-10-12,6,24.011,NYG,,PHI,L 16-31,0,0,,0,0,0,,0,0,0,,0,3,0,0.00,0,0,0
7,1980,1980-10-19,7,24.018,NYG,@,SDG,L 7-44,0,0,,0,0,0,,0,7,153,21.86,0,1,0,0.00,0,0,0
8,1980,1980-10-26,8,24.025,NYG,,DEN,L 9-14,0,0,,0,0,0,,0,0,0,,0,4,1,0.25,0,0,0
9,1980,1980-11-02,9,24.032,NYG,@,TAM,L 13-30,0,0,,0,0,0,,0,0,0,,0,2,21,10.50,0,0,0
10,1980,1980-11-09,10,24.039,NYG,,DAL,W 38-35,0,0,,0,0,0,,0,0,0,,0,2,10,5.00,0,0,0
11,1980,1980-11-16,11,24.046,NYG,,GNB,W 27-21,0,0,,0,0,0,,0,2,9,4.50,0,1,0,0.00,0,0,0
12,1980,1980-11-23,12,24.053,NYG,@,SFO,L 0-12,0,0,,0,0,0,,0,1,22,22.00,0,4,73,18.25,0,0,0
13,1980,1980-11-30,13,24.060,NYG,,STL,L 7-23,0,0,,0,0,0,,0,1,19,19.00,0,1,10,10.00,0,0,0
14,1980,1980-12-07,14,24.067,NYG,@,SEA,W 27-21,0,0,,0,0,0,,0,1,11,11.00,0,2,38,19.00,0,0,0
15,1980,1980-12-13,15,24.073,NYG,@,WAS,L 13-16,2,28,14.00,0,0,0,,0,1,20,20.00,0,6,16,2.67,0,0,0
16,1981,1981-09-06,1,24.340,NYG,,PHI,L 10-24,0,0,,0,1,2,2.00,0,4,93,23.25,0,2,31,15.50,0,0,0
17,1981,1981-09-13,2,24.347,NYG,@,WAS,W 17-7,,,,,0,0,,0,0,0,,0,0,0,,0,,
