ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2014,2014-09-07,1,23.057,OAK,@,NYJ,L 14-19,*,1,1,1,1.00,0,100.0%,1.00
2,2014,2014-09-14,2,23.064,OAK,,HOU,L 14-30,*,0,,,,,0.0%,
3,2014,2014-09-21,3,23.071,OAK,@,NWE,L 9-16,*,0,,,,,0.0%,
4,2014,2014-09-28,4,23.078,OAK,,MIA,L 14-38,*,0,,,,,0.0%,
5,2014,2014-10-12,5,23.092,OAK,,SDG,L 28-31,*,0,,,,,0.0%,
6,2014,2014-10-19,6,23.099,OAK,,ARI,L 13-24,*,,,,,,0.0%,
7,2014,2014-10-26,7,23.106,OAK,@,CLE,L 13-23,*,,,,,,0.0%,
8,2014,2014-11-02,8,23.113,OAK,@,SEA,L 24-30,*,,,,,,0.0%,
9,2014,2014-11-30,12,23.141,OAK,@,STL,L 0-52,,1,1,-6,-6.00,0,100.0%,-6.00
10,2014,2014-12-07,13,23.148,OAK,,SFO,W 24-13,*,,,,,,0.0%,
11,2014,2014-12-14,14,23.155,OAK,@,KAN,L 13-31,*,,,,,,0.0%,
12,2014,2014-12-21,15,23.162,OAK,,BUF,W 26-24,*,,,,,,0.0%,
13,2014,2014-12-28,16,23.169,OAK,@,DEN,L 14-47,*,,,,,,0.0%,
14,2015,2015-09-13,1,24.063,OAK,,CIN,L 13-33,*,0,0,0,,0,0.0%,
15,2015,2015-09-20,2,24.070,OAK,,BAL,W 37-33,*,0,0,0,,0,0.0%,
16,2015,2015-09-27,3,24.077,OAK,@,CLE,W 27-20,*,0,0,0,,0,0.0%,
17,2015,2015-10-04,4,24.084,OAK,@,CHI,L 20-22,*,0,0,0,,0,0.0%,
18,2015,2015-10-11,5,24.091,OAK,,DEN,L 10-16,*,0,0,0,,0,0.0%,
19,2015,2015-10-25,6,24.105,OAK,@,SDG,W 37-29,*,0,0,0,,0,0.0%,
20,2015,2015-11-01,7,24.112,OAK,,NYJ,W 34-20,*,0,0,0,,0,0.0%,
21,2015,2015-11-08,8,24.119,OAK,@,PIT,L 35-38,*,0,0,0,,0,0.0%,
22,2015,2015-11-15,9,24.126,OAK,,MIN,L 14-30,*,0,0,0,,0,0.0%,
23,2015,2015-11-22,10,24.133,OAK,@,DET,L 13-18,*,0,0,0,,0,0.0%,
24,2015,2015-11-29,11,24.140,OAK,@,TEN,W 24-21,*,0,0,0,,0,0.0%,
25,2015,2015-12-06,12,24.147,OAK,,KAN,L 20-34,*,0,0,0,,0,0.0%,
26,2015,2015-12-13,13,24.154,OAK,@,DEN,W 15-12,*,0,0,0,,0,0.0%,
27,2015,2015-12-20,14,24.161,OAK,,GNB,L 20-30,*,0,0,0,,0,0.0%,
28,2015,2015-12-24,15,24.165,OAK,,SDG,W 23-20,*,0,0,0,,0,0.0%,
29,2015,2016-01-03,16,24.175,OAK,@,KAN,L 17-23,*,0,0,0,,0,0.0%,
30,2016,2016-09-11,1,25.061,OAK,@,NOR,W 35-34,*,0,0,0,,0,0.0%,
31,2016,2016-09-18,2,25.068,OAK,,ATL,L 28-35,*,0,0,0,,0,0.0%,
32,2016,2016-09-25,3,25.075,OAK,@,TEN,W 17-10,*,0,0,0,,0,0.0%,
33,2016,2016-10-02,4,25.082,OAK,@,BAL,W 28-27,*,0,0,0,,0,0.0%,
34,2016,2016-10-09,5,25.089,OAK,,SDG,W 34-31,*,0,0,0,,0,0.0%,
35,2016,2016-10-16,6,25.096,OAK,,KAN,L 10-26,*,0,0,0,,0,0.0%,
36,2016,2016-10-23,7,25.103,OAK,@,JAX,W 33-16,*,0,0,0,,0,0.0%,
37,2016,2016-10-30,8,25.110,OAK,@,TAM,W 30-24,*,0,0,0,,0,0.0%,
38,2016,2016-11-06,9,25.117,OAK,,DEN,W 30-20,*,0,0,0,,0,0.0%,
39,2016,2016-11-21,10,25.132,OAK,,HOU,W 27-20,*,0,0,0,,0,0.0%,
40,2016,2016-11-27,11,25.138,OAK,,CAR,W 35-32,*,0,0,0,,0,0.0%,
41,2016,2016-12-04,12,25.145,OAK,,BUF,W 38-24,*,0,0,0,,0,0.0%,
42,2016,2016-12-08,13,25.149,OAK,@,KAN,L 13-21,*,0,0,0,,0,0.0%,
43,2016,2016-12-18,14,25.159,OAK,@,SDG,W 19-16,*,0,0,0,,0,0.0%,
44,2016,2016-12-24,15,25.165,OAK,,IND,W 33-25,*,0,0,0,,0,0.0%,
45,2016,2017-01-01,16,25.173,OAK,@,DEN,L 6-24,*,0,0,0,,0,0.0%,
46,2017,2017-09-10,1,26.060,OAK,@,TEN,W 26-16,*,0,0,0,,0,0.0%,
47,2017,2017-09-17,2,26.067,OAK,,NYJ,W 45-20,*,0,0,0,,0,0.0%,
48,2017,2017-09-24,3,26.074,OAK,@,WAS,L 10-27,*,0,0,0,,0,0.0%,
49,2017,2017-10-01,4,26.081,OAK,@,DEN,L 10-16,*,0,0,0,,0,0.0%,
50,2017,2017-10-15,6,26.095,OAK,,LAC,L 16-17,*,0,0,0,,0,0.0%,
51,2017,2017-10-19,7,26.099,OAK,,KAN,W 31-30,*,0,0,0,,0,0.0%,
52,2017,2017-10-29,8,26.109,OAK,@,BUF,L 14-34,*,0,0,0,,0,0.0%,
53,2017,2017-11-05,9,26.116,OAK,@,MIA,W 27-24,*,0,0,0,,0,0.0%,
54,2017,2017-11-19,10,26.130,OAK,,NWE,L 8-33,*,0,0,0,,0,0.0%,
55,2017,2017-11-26,11,26.137,OAK,,DEN,W 21-14,*,0,0,0,,0,0.0%,
56,2017,2017-12-03,12,26.144,OAK,,NYG,W 24-17,*,0,0,0,,0,0.0%,
57,2017,2017-12-10,13,26.151,OAK,@,KAN,L 15-26,*,0,0,0,,0,0.0%,
58,2017,2017-12-17,14,26.158,OAK,,DAL,L 17-20,*,0,0,0,,0,0.0%,
59,2017,2017-12-25,15,26.166,OAK,@,PHI,L 10-19,*,0,0,0,,0,0.0%,
60,2017,2017-12-31,16,26.172,OAK,@,LAC,L 10-30,*,0,0,0,,0,0.0%,
61,2018,2018-09-10,1,27.060,OAK,,LAR,L 13-33,*,0,0,0,,0,0.0%,
62,2018,2018-09-16,2,27.066,OAK,@,DEN,L 19-20,*,0,0,0,,0,0.0%,
63,2018,2018-09-23,3,27.073,OAK,@,MIA,L 20-28,*,0,0,0,,0,0.0%,
