ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,22.017,GNB,,DET,L 16-30,2,28,14.00,0,0,0,0,0,0
2,1975,1975-09-29,2,22.025,GNB,@,DEN,L 13-23,1,17,17.00,0,0,0,0,0,0
3,1975,1975-10-05,3,22.031,GNB,,MIA,L 7-31,,,,,,,,,
4,1975,1975-10-12,4,22.038,GNB,@,NOR,L 19-20,,,,,,,,,
5,1975,1975-10-19,5,22.045,GNB,@,DAL,W 19-17,,,,,,,,,
6,1975,1975-10-26,6,22.052,GNB,,PIT,L 13-16,,,,,,,,,
7,1975,1975-11-02,7,22.059,GNB,,MIN,L 17-28,,,,,,,,,
8,1975,1975-11-09,8,22.066,GNB,@,CHI,L 14-27,3,46,15.33,0,0,0,0,0,0
9,1975,1975-11-16,9,22.073,GNB,@,DET,L 10-13,,,,,,,,,
10,1975,1975-11-23,10,22.080,GNB,,NYG,W 40-14,,,,,,,,,
11,1975,1975-11-30,11,22.087,GNB,,CHI,W 28-7,,,,,,,,,
12,1975,1975-12-07,12,22.094,GNB,@,MIN,L 3-24,,,,,,,,,
13,1975,1975-12-14,13,22.101,GNB,@,RAM,L 5-22,,,,,,,,,
14,1975,1975-12-21,14,22.108,GNB,,ATL,W 22-13,,,,,,,,,
15,1976,1976-09-12,1,23.008,GNB,,SFO,L 14-26,,,,,,,,,
16,1976,1976-09-19,2,23.015,GNB,@,STL,L 0-29,,,,,,,,,
17,1976,1976-09-26,3,23.022,GNB,@,CIN,L 7-28,,,,,,,,,
18,1976,1976-10-03,4,23.029,GNB,,DET,W 24-14,,,,,,,,,
19,1976,1976-10-10,5,23.036,GNB,,SEA,W 27-20,0,0,,0,0,0,1,15,0
20,1976,1976-10-17,6,23.043,GNB,,PHI,W 28-13,,,,,,,,,
21,1976,1976-10-24,7,23.050,GNB,@,OAK,L 14-18,0,0,,0,0,0,1,15,0
22,1976,1976-10-31,8,23.057,GNB,@,DET,L 6-27,,,,,,,,,
23,1976,1976-11-07,9,23.064,GNB,,NOR,W 32-27,,,,,,,,,
24,1976,1976-11-14,10,23.071,GNB,@,CHI,L 13-24,,,,,,,,,
25,1976,1976-11-21,11,23.078,GNB,,MIN,L 10-17,,,,,,,,,
26,1976,1976-11-28,12,23.085,GNB,,CHI,L 10-16,,,,,,,,,
27,1976,1976-12-05,13,23.092,GNB,@,MIN,L 9-20,,,,,,,,,
28,1976,1976-12-12,14,23.099,GNB,@,ATL,W 24-20,,,,,,,,,
29,1977,1977-09-18,1,24.014,GNB,@,NOR,W 24-20,0,0,,0,0,0,1,7,0
30,1977,1977-09-25,2,24.021,GNB,,HOU,L 10-16,,,,,,,,,
31,1977,1977-10-02,3,24.028,GNB,@,MIN,L 7-19,,,,,,,,,
32,1977,1977-10-09,4,24.035,GNB,,CIN,L 7-17,0,0,,0,0,0,1,2,0
33,1977,1977-10-16,5,24.042,GNB,@,DET,L 6-10,,,,,,,,,
34,1977,1977-10-23,6,24.049,GNB,@,TAM,W 13-0,0,0,,0,0,0,1,0,0
35,1977,1977-10-30,7,24.056,GNB,,CHI,L 0-26,,,,,,,,,
