ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1981,1981-10-04,5,22.142,NOR,,PIT,L 6-20,
2,1981,1981-10-11,6,22.149,NOR,,PHI,L 14-31,
3,1981,1981-10-18,7,22.156,NOR,@,CLE,L 17-20,
4,1981,1981-10-25,8,22.163,NOR,,CIN,W 17-7,
5,1981,1981-11-01,9,22.170,NOR,,ATL,L 10-41,
6,1981,1981-11-08,10,22.177,NOR,@,RAM,W 21-13,
7,1981,1981-11-15,11,22.184,NOR,@,MIN,L 10-20,
8,1981,1981-11-22,12,22.191,NOR,@,HOU,W 27-24,
9,1981,1981-11-29,13,22.198,NOR,,TAM,L 14-31,
10,1981,1981-12-06,14,22.205,NOR,@,STL,L 3-30,
11,1981,1981-12-20,16,22.219,NOR,,SFO,L 17-21,
12,1982,1982-12-26,8,23.225,CIN,,SEA,W 24-10,
13,1982,1983-01-02,9,23.232,CIN,@,HOU,W 35-27,
14,1983,1983-09-04,1,24.112,CIN,,RAI,L 10-20,
15,1983,1983-09-11,2,24.119,CIN,,BUF,L 6-10,
16,1983,1983-09-15,3,24.123,CIN,@,CLE,L 7-17,
17,1983,1983-09-25,4,24.133,CIN,@,TAM,W 23-17,
18,1983,1983-10-02,5,24.140,CIN,,BAL,L 31-34,
19,1983,1983-10-10,6,24.148,CIN,,PIT,L 14-24,1.0
20,1983,1983-10-16,7,24.154,CIN,@,DEN,L 17-24,
21,1983,1983-10-23,8,24.161,CIN,,CLE,W 28-21,
22,1983,1983-10-30,9,24.168,CIN,,GNB,W 34-14,
23,1983,1983-11-13,11,24.182,CIN,@,KAN,L 15-20,
24,1983,1983-11-20,12,24.189,CIN,,HOU,W 38-10,0.5
25,1983,1983-11-28,13,24.197,CIN,@,MIA,L 14-38,
26,1983,1983-12-04,14,24.203,CIN,@,PIT,W 23-10,
27,1983,1983-12-11,15,24.210,CIN,,DET,W 17-9,
28,1983,1983-12-17,16,24.216,CIN,@,MIN,L 14-20,
29,1984,1984-09-02,1,25.110,CIN,@,DEN,L 17-20,
30,1984,1984-09-09,2,25.117,CIN,,KAN,L 22-27,
31,1984,1984-09-16,3,25.124,CIN,@,NYJ,L 23-43,
32,1984,1984-09-23,4,25.131,CIN,,RAM,L 14-24,
33,1984,1984-10-01,5,25.139,CIN,@,PIT,L 17-38,
34,1984,1984-10-07,6,25.145,CIN,,HOU,W 13-3,
35,1984,1984-10-14,7,25.152,CIN,@,NWE,L 14-20,
36,1984,1984-10-21,8,25.159,CIN,,CLE,W 12-9,
37,1984,1984-10-28,9,25.166,CIN,@,HOU,W 31-13,
38,1984,1984-11-04,10,25.173,CIN,@,SFO,L 17-23,
39,1984,1984-11-11,11,25.180,CIN,,PIT,W 22-20,
40,1984,1984-11-18,12,25.187,CIN,,SEA,L 6-26,
41,1984,1984-11-25,13,25.194,CIN,,ATL,W 35-14,
42,1984,1984-12-09,15,25.208,CIN,@,NOR,W 24-21,
43,1984,1984-12-16,16,25.215,CIN,,BUF,W 52-21,
44,1985,1985-09-08,1,26.116,CIN,,SEA,L 24-28,
45,1985,1985-09-15,2,26.123,CIN,@,STL,L 27-41,
46,1985,1985-09-22,3,26.130,CIN,,SDG,L 41-44,
47,1985,1985-09-30,4,26.138,CIN,@,PIT,W 37-24,
48,1985,1985-10-06,5,26.144,CIN,,NYJ,L 20-29,
49,1985,1985-10-13,6,26.151,CIN,,NYG,W 35-30,
50,1985,1985-10-20,7,26.158,CIN,@,HOU,L 27-44,
51,1985,1985-10-27,8,26.165,CIN,,PIT,W 26-21,
52,1985,1985-11-03,9,26.172,CIN,@,BUF,W 23-17,
53,1985,1985-11-10,10,26.179,CIN,,CLE,W 27-10,
54,1985,1985-11-17,11,26.186,CIN,@,RAI,L 6-13,
55,1985,1985-11-24,12,26.193,CIN,@,CLE,L 6-24,
56,1985,1985-12-01,13,26.200,CIN,,HOU,W 45-27,1.0
57,1985,1985-12-08,14,26.207,CIN,,DAL,W 50-24,
