ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-10-15,5,23.044,CIN,@,TAM,L 13-14,,,,,,,,,,,
2,2006,2006-11-05,8,23.065,CIN,@,BAL,L 20-26,,,,,,,,,,,
3,2006,2006-11-12,9,23.072,CIN,,SDG,L 41-49,,,,,,,,,,,
4,2006,2006-11-19,10,23.079,CIN,@,NOR,W 31-16,,,,,,,,,,,
5,2006,2006-11-26,11,23.086,CIN,@,CLE,W 30-0,,,,,,,,,,,
6,2006,2006-11-30,12,23.090,CIN,,BAL,W 13-7,,,,,,,,,,,
7,2006,2006-12-10,13,23.100,CIN,,OAK,W 27-10,,,,,,,,,,,
8,2007,2007-10-14,5,24.043,CIN,@,KAN,L 20-27,,,,,,,,,,,
9,2007,2007-10-21,6,24.050,CIN,,NYJ,W 38-31,,,,,,,,,,,
10,2007,2007-10-28,7,24.057,CIN,,PIT,L 13-24,,,,,,,,,,,
11,2007,2007-11-04,8,24.064,CIN,@,BUF,L 21-33,,,,,,,,,,,
12,2007,2007-11-11,9,24.071,CIN,@,BAL,W 21-7,,,,,,,,,,,
13,2007,2007-11-18,10,24.078,CIN,,ARI,L 27-35,,,,,,,,,,,
14,2007,2007-11-25,11,24.085,CIN,,TEN,W 35-6,,,,,,,,,,,
15,2007,2007-12-02,12,24.092,CIN,@,PIT,L 10-24,,,,,,,,,,,
16,2007,2007-12-09,13,24.099,CIN,,STL,W 19-10,,,,,,,,,,,
17,2007,2007-12-15,14,24.105,CIN,@,SFO,L 13-20,,,,,,,,,,,
18,2007,2007-12-23,15,24.113,CIN,,CLE,W 19-14,,,,,,,,,,,
19,2007,2007-12-30,16,24.120,CIN,@,MIA,W 38-25,,,,,,,,,,,
20,2008,2008-11-02,9,25.062,CIN,,JAX,W 21-19,,0,0,,0,0.0,0,0,0,0,0
21,2008,2008-11-16,10,25.076,CIN,,PHI,T 13-13,,,,,,,,,,,
22,2008,2008-11-20,11,25.080,CIN,@,PIT,L 10-27,,0,0,,0,0.0,0,1,0,0,0
23,2008,2008-11-30,12,25.090,CIN,,BAL,L 3-34,,,,,,,,,,,
24,2008,2008-12-07,13,25.097,CIN,@,IND,L 3-35,,0,0,,0,0.0,1,0,0,0,0
25,2008,2008-12-14,14,25.104,CIN,,WAS,W 20-13,,0,0,,0,0.0,0,1,0,0,0
26,2008,2008-12-21,15,25.111,CIN,@,CLE,W 14-0,,,,,,,,,,,
27,2008,2008-12-28,16,25.118,CIN,,KAN,W 16-6,,0,0,,0,0.0,0,1,0,0,0
28,2009,2009-09-13,1,26.012,HOU,,NYJ,L 7-24,,0,0,,0,0.0,3,0,1,14,0
29,2009,2009-09-20,2,26.019,HOU,@,TEN,W 34-31,,0,0,,0,0.0,3,0,0,0,0
30,2009,2009-09-27,3,26.026,HOU,,JAX,L 24-31,*,0,0,,0,0.0,4,1,0,0,0
31,2009,2009-10-04,4,26.033,HOU,,OAK,W 29-6,,1,0,0.00,0,0.0,0,1,0,0,0
32,2009,2009-10-11,5,26.040,HOU,@,ARI,L 21-28,,0,0,,0,0.0,0,1,0,0,0
33,2009,2009-10-18,6,26.047,HOU,@,CIN,W 28-17,,0,0,,0,0.0,0,1,0,0,0
34,2009,2009-10-25,7,26.054,HOU,,SFO,W 24-21,,0,0,,0,0.0,0,0,0,0,0
35,2009,2009-11-01,8,26.061,HOU,@,BUF,W 31-10,,,,,,,,,,,
36,2009,2009-11-08,9,26.068,HOU,@,IND,L 17-20,,,,,,,,,,,
37,2009,2009-11-23,10,26.083,HOU,,TEN,L 17-20,,0,0,,0,0.0,2,0,0,0,0
38,2009,2009-11-29,11,26.089,HOU,,IND,L 27-35,*,0,0,,0,0.0,3,0,0,0,0
39,2009,2009-12-06,12,26.096,HOU,@,JAX,L 18-23,*,0,0,,0,0.0,1,0,0,0,0
40,2009,2009-12-13,13,26.103,HOU,,SEA,W 34-7,,,,,,,,,,,
41,2009,2009-12-20,14,26.110,HOU,@,STL,W 16-13,,0,0,,0,0.0,0,0,0,0,0
42,2009,2009-12-27,15,26.117,HOU,@,MIA,W 27-20,,0,0,,0,0.0,3,0,0,0,0
43,2009,2010-01-03,16,26.124,HOU,,NWE,W 34-27,*,0,0,,0,0.0,0,2,0,0,0
