ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
23,1990,1990-10-28,7,23.041,NWE,,BUF,L 10-27,,,,,,,,,,
24,1990,1990-11-04,8,23.048,NWE,@,PHI,L 20-48,,,,,,,,,,
25,1990,1990-11-11,9,23.055,NWE,,IND,L 10-13,,,,,,,,,,
26,1990,1990-11-18,10,23.062,NWE,@,BUF,L 0-14,,,,,,,,,,
27,1990,1990-11-25,11,23.069,NWE,@,PHO,L 14-34,,,,,,,,,,
28,1990,1990-12-02,12,23.076,NWE,,KAN,L 7-37,,,,,,,,,,
29,1990,1990-12-09,13,23.083,NWE,@,PIT,L 3-24,,,,,,,,,,
30,1990,1990-12-15,14,23.089,NWE,,WAS,L 10-25,,,,,,,,,,
31,1990,1990-12-23,15,23.097,NWE,@,NYJ,L 7-42,,,,,,,,,,
32,1990,1990-12-30,16,23.104,NWE,,NYG,L 10-13,,,,,,,,,,
33,1991,1991-09-01,1,23.349,NWE,@,IND,W 16-7,,,,,,,,,,
34,1991,1991-09-15,3,23.363,NWE,@,PIT,L 6-20,,,,,,,,,,
35,1991,1991-09-22,4,24.005,NWE,,HOU,W 24-20,,,,,,,,,,
36,1991,1991-09-29,5,24.012,NWE,@,PHO,L 10-24,0,0,,0,0,0,0.0,1,0,0
37,1991,1991-10-06,6,24.019,NWE,,MIA,L 10-20,,,,,,,,,,
38,1991,1991-10-20,7,24.033,NWE,,MIN,W 26-23,,,,,,,,,,
39,1991,1991-10-27,8,24.040,NWE,,DEN,L 6-9,,,,,,,,,,
40,1991,1991-11-03,9,24.047,NWE,@,BUF,L 17-22,,,,,,,,,,
41,1991,1991-11-10,10,24.054,NWE,@,MIA,L 20-30,,,,,,,,,,
42,1991,1991-11-17,11,24.061,NWE,,NYJ,L 21-28,,,,,,,,,,
43,1991,1991-11-24,12,24.068,NWE,,BUF,W 16-13,0,0,,0,0,0,0.0,2,21,0
44,1991,1991-12-01,13,24.075,NWE,@,DEN,L 3-20,,,,,,,,,,
45,1991,1991-12-08,14,24.082,NWE,,IND,W 23-17,,,,,,,,,,
46,1991,1991-12-15,15,24.089,NWE,@,NYJ,W 6-3,,,,,,,,,,
47,1991,1991-12-22,16,24.096,NWE,@,CIN,L 7-29,,,,,,,,,,
48,1992,1992-09-13,1,24.362,NWE,@,RAM,L 0-14,,,,,,,,,,
49,1992,1992-09-20,2,25.003,NWE,,SEA,L 6-10,,,,,,,,,,
50,1992,1992-09-27,3,25.010,NWE,,BUF,L 7-41,,,,,,,,,,
51,1992,1992-10-04,4,25.017,NWE,@,NYJ,L 21-30,,,,,,,,,,
52,1992,1992-10-11,5,25.024,NWE,,SFO,L 12-24,,,,,,,,,,
53,1992,1992-10-18,6,25.031,NWE,@,MIA,L 17-38,,,,,,,,,,
54,1992,1992-10-25,7,25.038,NWE,,CLE,L 17-19,,,,,,,,,,
55,1992,1992-11-01,8,25.045,NWE,@,BUF,L 7-16,,,,,,,,,,
56,1992,1992-11-08,9,25.052,NWE,,NOR,L 14-31,,,,,,,,,,
57,1992,1992-11-15,10,25.059,NWE,@,IND,W 37-34,,,,,,,,,,
58,1992,1992-11-22,11,25.066,NWE,,NYJ,W 24-3,0,0,,0,0,0,0.0,1,0,0
59,1992,1992-11-29,12,25.073,NWE,@,ATL,L 0-34,,,,,,,,,,
60,1992,1992-12-06,13,25.080,NWE,,IND,L 0-6,0,0,,0,0,0,0.0,1,27,0
61,1992,1992-12-13,14,25.087,NWE,@,KAN,L 20-27,,,,,,,,,,
62,1992,1992-12-20,15,25.094,NWE,@,CIN,L 10-20,,,,,,,,,,
63,1992,1992-12-27,16,25.101,NWE,,MIA,L 13-16,0,0,,0,0,0,0.0,1,2,0
64,1993,1993-09-05,1,25.353,NWE,@,BUF,L 14-38,,,,,,,,,,
65,1993,1993-09-12,2,25.360,NWE,,DET,L 16-19,0,0,,0,0,0,0.0,1,24,0
66,1993,1993-09-19,3,26.002,NWE,,SEA,L 14-17,0,0,,0,0,0,1.0,1,0,0
67,1993,1993-09-26,4,26.009,NWE,@,NYJ,L 7-45,,,,,,,,,,
68,1993,1993-10-10,5,26.023,NWE,@,PHO,W 23-21,0,0,,0,0,0,0.0,1,20,0
69,1993,1993-10-17,6,26.030,NWE,,HOU,L 14-28,,,,,,,,,,
70,1993,1993-10-24,7,26.037,NWE,@,SEA,L 9-10,,,,,,,,,,
71,1993,1993-10-31,8,26.044,NWE,@,IND,L 6-9,,,,,,,,,,
72,1993,1993-11-07,9,26.051,NWE,,BUF,L 10-13,,,,,,,,,,
73,1993,1993-11-21,10,26.065,NWE,@,MIA,L 13-17,,,,,,,,,,
74,1993,1993-11-28,11,26.072,NWE,,NYJ,L 0-6,,,,,,,,,,
75,1993,1993-12-05,12,26.079,NWE,@,PIT,L 14-17,,,,,,,,,,
76,1993,1993-12-12,13,26.086,NWE,,CIN,W 7-2,,,,,,,,,,
77,1993,1993-12-19,14,26.093,NWE,@,CLE,W 20-17,0,0,,0,0,0,0.0,1,9,0
78,1993,1993-12-26,15,26.100,NWE,,IND,W 38-0,,,,,,,,,,
79,1993,1994-01-02,16,26.107,NWE,,MIA,W 33-27,,,,,,,,,,
80,1994,1994-09-04,1,26.352,NWE,@,MIA,L 35-39,,,,,,,,,,
81,1994,1994-09-11,2,26.359,NWE,,BUF,L 35-38,0,0,,0,0,0,0.0,1,-2,0
82,1994,1994-09-18,3,27.001,NWE,@,CIN,W 31-28,,,,,,,,,,
83,1994,1994-09-25,4,27.008,NWE,@,DET,W 23-17,0,0,,0,0,0,0.0,1,20,0
84,1994,1994-10-02,5,27.015,NWE,,GNB,W 17-16,,,,,,,,,,
85,1994,1994-10-09,6,27.022,NWE,,RAI,L 17-21,0,0,,0,0,0,1.0,1,0,0
86,1994,1994-10-16,7,27.029,NWE,@,NYJ,L 17-24,,,,,,,,,,
87,1994,1994-10-30,8,27.043,NWE,,MIA,L 3-23,,,,,,,,,,
88,1994,1994-11-06,9,27.050,NWE,@,CLE,L 6-13,0,0,,0,0,0,0.0,1,6,0
89,1994,1994-11-13,10,27.057,NWE,,MIN,W 26-20,,,,,,,,,,
90,1994,1994-11-20,11,27.064,NWE,,SDG,W 23-17,0,0,,0,0,0,0.0,2,25,0
91,1994,1994-11-27,12,27.071,NWE,@,IND,W 12-10,0,0,,0,0,0,1.0,0,0,0
92,1994,1994-12-04,13,27.078,NWE,,NYJ,W 24-13,,,,,,,,,,
93,1994,1994-12-11,14,27.085,NWE,,IND,W 28-13,,,,,,,,,,
94,1994,1994-12-18,15,27.092,NWE,@,BUF,W 41-17,0,0,,0,0,0,0.0,1,19,0
95,1994,1994-12-24,16,27.098,NWE,@,CHI,W 13-3,,,,,,,,,,
96,1995,1995-09-03,1,27.351,NWE,,CLE,W 17-14,,,,,,,,,,
97,1995,1995-09-10,2,27.358,NWE,,MIA,L 3-20,,,,,,,,,,
98,1995,1995-09-17,3,28.000,NWE,@,SFO,L 3-28,,,,,,,,,,
99,1995,1995-10-01,4,28.014,NWE,@,ATL,L 17-30,,,,,,,,,,
100,1995,1995-10-08,5,28.021,NWE,,DEN,L 3-37,0,0,,0,0,0,0.0,1,0,0
101,1995,1995-10-23,7,28.036,NWE,,BUF,W 27-14,,,,,,,,,,
102,1995,1995-10-29,8,28.042,NWE,,CAR,L 17-20,,,,,,,,,,
103,1995,1995-11-05,9,28.049,NWE,@,NYJ,W 20-7,,,,,,,,,,
104,1995,1995-11-12,10,28.056,NWE,@,MIA,W 34-17,,,,,,,,,,
105,1995,1995-11-19,11,28.063,NWE,,IND,L 10-24,,,,,,,,,,
