ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1969,1969-09-20,2,25.139,MIA,@,OAK,L 17-20,1,3,0
2,1969,1969-10-11,5,25.160,MIA,,SDG,L 14-21,1,0,0
3,1969,1969-11-02,8,25.182,MIA,@,NYJ,L 31-34,1,7,0
4,1970,1970-09-20,1,26.139,MIA,@,BOS,L 14-27,,,
5,1970,1970-09-27,2,26.146,MIA,@,HOU,W 20-10,,,
6,1970,1970-10-03,3,26.152,MIA,,OAK,W 20-13,,,
7,1971,1971-09-19,1,27.138,NWE,,OAK,W 20-6,,,
8,1971,1971-09-26,2,27.145,NWE,,DET,L 7-34,,,
9,1971,1971-10-03,3,27.152,NWE,,BAL,L 3-23,,,
10,1971,1971-10-10,4,27.159,NWE,,NYJ,W 20-0,,,
11,1971,1971-10-17,5,27.166,NWE,@,MIA,L 3-41,,,
12,1971,1971-10-24,6,27.173,NWE,@,DAL,L 21-44,,,
13,1971,1971-10-31,7,27.180,NWE,@,SFO,L 10-27,,,
14,1971,1971-11-07,8,27.187,NWE,,HOU,W 28-20,,,
15,1971,1971-11-14,9,27.194,NWE,,BUF,W 38-33,,,
16,1971,1971-11-21,10,27.201,NWE,@,CLE,L 7-27,,,
17,1971,1971-11-28,11,27.208,NWE,@,BUF,L 20-27,,,
18,1971,1971-12-05,12,27.215,NWE,,MIA,W 34-13,,,
19,1971,1971-12-12,13,27.222,NWE,@,NYJ,L 6-13,,,
20,1971,1971-12-19,14,27.229,NWE,@,BAL,W 21-17,,,
21,1972,1972-09-17,1,28.136,NWE,,CIN,L 7-31,,,
22,1972,1972-09-24,2,28.143,NWE,,ATL,W 21-20,,,
23,1972,1972-10-01,3,28.150,NWE,,WAS,W 24-23,,,
24,1972,1972-10-08,4,28.157,NWE,@,BUF,L 14-38,,,
25,1972,1972-10-15,5,28.164,NWE,,NYJ,L 13-41,,,
26,1972,1972-10-22,6,28.171,NWE,@,PIT,L 3-33,,,
27,1972,1972-10-29,7,28.178,NWE,@,NYJ,L 10-34,,,
28,1972,1972-11-06,8,28.186,NWE,,BAL,L 17-24,,,
29,1972,1972-11-12,9,28.192,NWE,@,MIA,L 0-52,,,
30,1972,1972-11-19,10,28.199,NWE,,BUF,L 24-27,,,
31,1972,1972-11-26,11,28.206,NWE,@,BAL,L 0-31,,,
32,1972,1972-12-03,12,28.213,NWE,,MIA,L 21-37,,,
33,1972,1972-12-10,13,28.220,NWE,@,NOR,W 17-10,,,
34,1972,1972-12-17,14,28.227,NWE,@,DEN,L 21-45,,,
