ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1969,1969-09-21,2,23.135,NYJ,@,DEN,L 19-21,4,14,3.50,0,0,0,,0,0,0,,0,0,0
2,1969,1969-09-28,3,23.142,NYJ,@,SDG,L 27-34,3,15,5.00,0,0,0,,0,0,0,,0,0,0
3,1969,1969-10-20,6,23.164,NYJ,,HOU,W 26-17,0,0,,0,0,0,,0,1,5,5.00,0,0,0
4,1969,1969-11-09,9,23.184,NYJ,,BUF,W 16-6,1,-6,-6.00,0,0,0,,0,0,0,,0,0,0
5,1969,1969-11-23,11,23.198,NYJ,,CIN,W 40-7,4,20,5.00,0,0,0,,0,0,0,,0,0,0
6,1969,1969-12-06,13,23.211,NYJ,@,HOU,W 34-26,6,16,2.67,0,0,0,,0,0,0,,0,0,0
7,1969,1969-12-14,14,23.219,NYJ,@,MIA,W 27-9,10,29,2.90,0,1,-2,-2.00,0,0,0,,0,0,0
8,1970,1970-09-21,1,24.135,NYJ,@,CLE,L 21-31,1,0,0.00,0,0,0,,0,0,0,,0,0,0
9,1970,1970-09-27,2,24.141,NYJ,@,BOS,W 31-21,3,12,4.00,0,1,11,11.00,0,0,0,,0,0,0
10,1970,1970-10-04,3,24.148,NYJ,@,BUF,L 31-34,2,10,5.00,0,0,0,,0,0,0,,0,0,0
11,1970,1970-10-10,4,24.154,NYJ,,MIA,L 6-20,5,11,2.20,0,4,46,11.50,0,0,0,,0,0,0
12,1970,1970-10-18,5,24.162,NYJ,,BAL,L 22-29,5,6,1.20,0,1,7,7.00,0,0,0,,0,0,0
13,1970,1970-10-25,6,24.169,NYJ,,BUF,L 6-10,13,26,2.00,0,1,7,7.00,0,0,0,,0,0,0
14,1970,1970-11-01,7,24.176,NYJ,,NYG,L 10-22,6,42,7.00,0,0,0,,0,0,0,,0,0,0
15,1970,1970-11-08,8,24.183,NYJ,@,PIT,L 17-21,2,-1,-0.50,0,0,0,,0,0,0,,0,0,0
16,1970,1970-11-15,9,24.190,NYJ,@,RAM,W 31-20,22,75,3.41,0,3,31,10.33,1,0,0,,0,1,6
17,1970,1970-11-22,10,24.197,NYJ,,BOS,W 17-3,10,29,2.90,0,1,14,14.00,0,0,0,,0,0,0
18,1970,1970-11-29,11,24.204,NYJ,,MIN,W 20-10,,,,,,,,,,,,,,
19,1970,1970-12-06,12,24.211,NYJ,,OAK,L 13-14,,,,,,,,,,,,,,
20,1970,1970-12-13,13,24.218,NYJ,@,MIA,L 10-16,,,,,,,,,,,,,,
21,1970,1970-12-19,14,24.224,NYJ,@,BAL,L 20-35,1,5,5.00,0,1,9,9.00,0,0,0,,0,0,0
22,1971,1971-10-10,4,25.154,RAM,@,SFO,W 20-13,,,,,,,,,,,,,,
23,1971,1971-10-17,5,25.161,RAM,@,ATL,W 24-16,,,,,,,,,,,,,,
24,1971,1971-11-21,10,25.196,RAM,,SFO,W 17-6,,,,,,,,,,,,,,
25,1971,1971-11-25,11,25.200,RAM,@,DAL,L 21-28,,,,,,,,,,,,,,
26,1971,1971-12-05,12,25.210,RAM,,NOR,W 45-28,,,,,,,,,,,,,,
27,1971,1971-12-13,13,25.218,RAM,,WAS,L 24-38,,,,,,,,,,,,,,
28,1971,1971-12-19,14,25.224,RAM,@,PIT,W 23-14,2,11,5.50,0,0,0,,0,0,0,,0,0,0
29,1972,1972-09-17,1,26.131,SDG,@,SFO,L 3-34,6,8,1.33,0,1,5,5.00,0,0,0,,0,0,0
30,1972,1972-09-24,2,26.138,SDG,,DEN,W 37-14,6,15,2.50,0,1,7,7.00,0,0,0,,0,0,0
31,1972,1972-10-01,3,26.145,SDG,@,OAK,T 17-17,,,,,,,,,,,,,,
32,1972,1972-10-08,4,26.152,SDG,@,BAL,W 23-20,11,52,4.73,0,1,8,8.00,0,0,0,,0,0,0
33,1972,1972-10-15,5,26.159,SDG,@,MIA,L 10-24,,,,,,,,,,,,,,
34,1972,1972-10-22,6,26.166,SDG,@,DET,L 20-34,,,,,,,,,,,,,,
35,1972,1972-10-29,7,26.173,SDG,,KAN,L 14-26,,,,,,,,,,,,,,
36,1972,1972-11-05,8,26.180,SDG,,DAL,L 28-34,,,,,,,,,,,,,,
