ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1967,1967-12-03,12,23.008,CLE,,NYG,W 24-14,0,0,,0,1,0,0
2,1968,1968-10-20,6,23.330,CLE,@,BAL,W 30-20,0,0,,0,1,30,0
3,1968,1968-11-17,10,23.358,CLE,@,PIT,W 45-24,0,0,,0,1,14,0
4,1969,1969-11-09,8,24.349,CLE,@,MIN,L 3-51,1,0,0.00,0,0,0,0
5,1970,1970-09-21,1,25.300,CLE,,NYJ,W 31-21,,,,,,,
6,1970,1970-09-27,2,25.306,CLE,@,SFO,L 31-34,,,,,,,
7,1970,1970-10-03,3,25.312,CLE,,PIT,W 15-7,,,,,,,
8,1970,1970-10-11,4,25.320,CLE,,CIN,W 30-27,,,,,,,
9,1970,1970-10-18,5,25.327,CLE,,DET,L 24-41,1,14,14.00,0,0,0,0
10,1970,1970-10-25,6,25.334,CLE,@,MIA,W 28-0,,,,,,,
11,1970,1970-11-01,7,25.341,CLE,,SDG,L 10-27,,,,,,,
12,1970,1970-11-08,8,25.348,CLE,@,OAK,L 20-23,1,7,7.00,0,1,11,0
13,1970,1970-11-15,9,25.355,CLE,@,CIN,L 10-14,,,,,,,
14,1970,1970-11-22,10,25.362,CLE,,HOU,W 28-14,,,,,,,
15,1970,1970-12-07,12,26.012,CLE,@,HOU,W 21-10,,,,,,,
16,1970,1970-12-12,13,26.017,CLE,,DAL,L 2-6,,,,,,,
17,1970,1970-12-20,14,26.025,CLE,@,DEN,W 27-13,,,,,,,
18,1971,1971-09-19,1,26.298,MIA,@,DEN,T 10-10,,,,,,,
19,1971,1971-09-26,2,26.305,MIA,@,BUF,W 29-14,1,0,0.00,0,0,0,0
20,1971,1971-10-03,3,26.312,MIA,,NYJ,L 10-14,1,16,16.00,0,0,0,0
21,1971,1971-10-10,4,26.319,MIA,@,CIN,W 23-13,,,,,,,
22,1971,1971-10-17,5,26.326,MIA,,NWE,W 41-3,,,,,,,
23,1971,1971-10-24,6,26.333,MIA,@,NYJ,W 30-14,,,,,,,
24,1971,1971-10-31,7,26.340,MIA,@,RAM,W 20-14,,,,,,,
25,1971,1971-11-07,8,26.347,MIA,,BUF,W 34-0,,,,,,,
26,1971,1971-11-14,9,26.354,MIA,,PIT,W 24-21,,,,,,,
27,1971,1971-11-21,10,26.361,MIA,,BAL,W 17-14,,,,,,,
28,1971,1971-11-29,11,27.004,MIA,,CHI,W 34-3,,,,,,,
29,1971,1971-12-05,12,27.010,MIA,@,NWE,L 13-34,,,,,,,
30,1971,1971-12-11,13,27.016,MIA,@,BAL,L 3-14,1,16,16.00,0,0,0,0
31,1971,1971-12-19,14,27.024,MIA,,GNB,W 27-6,,,,,,,
32,1972,1972-09-17,1,27.297,MIA,@,KAN,W 20-10,,,,,,,
33,1972,1972-09-24,2,27.304,MIA,,HOU,W 34-13,,,,,,,
34,1972,1972-10-01,3,27.311,MIA,@,MIN,W 16-14,,,,,,,
35,1972,1972-10-08,4,27.318,MIA,@,NYJ,W 27-17,1,17,17.00,0,0,0,0
36,1972,1972-10-15,5,27.325,MIA,,SDG,W 24-10,,,,,,,
37,1972,1972-10-22,6,27.332,MIA,,BUF,W 24-23,,,,,,,
38,1972,1972-10-29,7,27.339,MIA,@,BAL,W 23-0,,,,,,,
39,1972,1972-11-05,8,27.346,MIA,@,BUF,W 30-16,,,,,,,
40,1972,1972-11-12,9,27.353,MIA,,NWE,W 52-0,,,,,,,
41,1972,1972-11-19,10,27.360,MIA,,NYJ,W 28-24,1,17,17.00,0,0,0,0
42,1972,1972-11-27,11,28.002,MIA,,STL,W 31-10,,,,,,,
43,1972,1972-12-03,12,28.008,MIA,@,NWE,W 37-21,,,,,,,
44,1972,1972-12-10,13,28.015,MIA,@,NYG,W 23-13,,,,,,,
45,1972,1972-12-16,14,28.021,MIA,,BAL,W 16-0,,,,,,,
46,1973,1973-09-16,1,28.295,MIA,,SFO,W 21-13,,,,,,,
47,1973,1973-09-23,2,28.302,MIA,@,OAK,L 7-12,,,,,,,
48,1973,1973-09-30,3,28.309,MIA,,NWE,W 44-23,,,,,,,
49,1973,1973-10-07,4,28.316,MIA,,NYJ,W 31-3,,,,,,,
50,1973,1973-10-15,5,28.324,MIA,@,CLE,W 17-9,,,,,,,
51,1973,1973-10-21,6,28.330,MIA,,BUF,W 27-6,,,,,,,
52,1973,1973-10-28,7,28.337,MIA,@,NWE,W 30-14,,,,,,,
53,1973,1973-11-04,8,28.344,MIA,@,NYJ,W 24-14,,,,,,,
54,1973,1973-11-11,9,28.351,MIA,,BAL,W 44-0,,,,,,,
55,1973,1973-11-18,10,28.358,MIA,@,BUF,W 17-0,,,,,,,
56,1973,1973-11-22,11,28.362,MIA,@,DAL,W 14-7,,,,,,,
57,1973,1973-12-03,12,29.008,MIA,,PIT,W 30-26,,,,,,,
58,1973,1973-12-09,13,29.014,MIA,@,BAL,L 3-16,,,,,,,
59,1973,1973-12-15,14,29.020,MIA,,DET,W 34-7,,,,,,,
60,1974,1974-09-15,1,29.294,MIA,@,NWE,L 24-34,,,,,,,
61,1974,1974-09-22,2,29.301,MIA,@,BUF,W 24-16,,,,,,,
62,1974,1974-09-29,3,29.308,MIA,@,SDG,W 28-21,,,,,,,
63,1974,1974-10-07,4,29.316,MIA,,NYJ,W 21-17,,,,,,,
64,1974,1974-10-13,5,29.322,MIA,@,WAS,L 17-20,3,40,13.33,0,0,0,0
65,1974,1974-10-20,6,29.329,MIA,,KAN,W 9-3,1,25,25.00,0,0,0,0
66,1974,1974-10-27,7,29.336,MIA,,BAL,W 17-7,,,,,,,
67,1974,1974-11-03,8,29.343,MIA,,ATL,W 42-7,1,0,0.00,0,0,0,0
68,1974,1974-11-10,9,29.350,MIA,@,NOR,W 21-0,0,0,,0,1,10,0
69,1974,1974-11-17,10,29.357,MIA,,BUF,W 35-28,,,,,,,
70,1974,1974-11-24,11,29.364,MIA,@,NYJ,L 14-17,,,,,,,
71,1974,1974-12-02,12,30.007,MIA,,CIN,W 24-3,,,,,,,
72,1974,1974-12-08,13,30.013,MIA,@,BAL,W 17-16,,,,,,,
73,1974,1974-12-15,14,30.020,MIA,,NWE,W 34-27,,,,,,,
74,1975,1975-09-22,1,30.301,MIA,,OAK,L 21-31,,,,,,,
75,1975,1975-09-28,2,30.307,MIA,@,NWE,W 22-14,0,0,,0,1,0,0
76,1975,1975-10-05,3,30.314,MIA,@,GNB,W 31-7,,,,,,,
77,1975,1975-10-12,4,30.321,MIA,,PHI,W 24-16,0,0,,0,1,22,0
78,1975,1975-10-19,5,30.328,MIA,@,NYJ,W 43-0,,,,,,,
79,1975,1975-10-26,6,30.335,MIA,@,BUF,W 35-30,,,,,,,
80,1975,1975-11-02,7,30.342,MIA,@,CHI,W 46-13,,,,,,,
81,1975,1975-11-09,8,30.349,MIA,,NYJ,W 27-7,,,,,,,
82,1975,1975-11-16,9,30.356,MIA,@,HOU,L 19-20,,,,,,,
83,1975,1975-11-23,10,30.363,MIA,,BAL,L 17-33,,,,,,,
84,1975,1975-12-01,11,31.006,MIA,,NWE,W 20-7,,,,,,,
