ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1950,1950-09-17,1,27.014,CHI,@,RAM,W 24-20,1,27,27.00,0,0,0,,0
2,1950,1950-10-01,3,27.028,CHI,@,GNB,L 21-31,2,29,14.50,0,0,0,,0
3,1950,1950-11-19,9,27.077,CHI,,SFO,W 17-0,1,14,14.00,0,1,-1,-1.00,0
4,1951,1951-11-11,7,28.069,CHI,,DET,L 28-41,1,7,7.00,0,0,0,,0
5,1951,1951-12-09,11,28.097,CHI,@,NYY,W 45-21,1,4,4.00,1,0,0,,0
6,1952,1952-11-23,9,29.081,CHI,,DET,W 24-23,1,2,2.00,1,0,0,,0
