ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1955,1955-12-04,11,23.316,CRD,@,PHI,L 3-27,2,12,6.00,0,0,
2,1955,1955-12-11,12,23.323,CRD,@,CLE,L 24-35,1,67,67.00,1,1,
3,1956,1956-10-21,4,24.273,CRD,@,PHI,W 20-6,1,16,16.00,0,0,
4,1956,1956-10-28,5,24.280,CRD,,WAS,L 14-17,1,39,39.00,1,1,
5,1956,1956-11-04,6,24.287,CRD,,PHI,W 28-17,1,11,11.00,0,0,
6,1956,1956-12-02,10,24.315,CRD,,GNB,L 21-24,1,16,16.00,1,1,
7,1956,1956-12-09,11,24.322,CRD,@,CHI,L 3-10,2,34,17.00,0,0,
8,1957,1957-10-13,3,25.264,CRD,@,PIT,L 20-29,1,22,22.00,0,0,
9,1957,1957-10-20,4,25.271,CRD,@,WAS,W 44-14,1,22,22.00,0,0,
10,1957,1957-11-03,6,25.285,CRD,,PHI,L 21-38,4,78,19.50,0,0,
11,1957,1957-11-10,7,25.292,CRD,@,NYG,L 14-27,2,22,11.00,0,0,
12,1957,1957-11-24,8,25.306,CRD,,NYG,L 21-28,4,39,9.75,0,0,
13,1957,1957-12-08,10,25.320,CRD,,CHI,L 6-14,2,10,5.00,0,0,
14,1958,1958-10-04,2,26.255,CRD,,WAS,W 37-10,1,6,6.00,1,1,
15,1958,1958-10-19,4,26.270,CRD,@,NYG,W 23-6,1,25,25.00,0,0,
16,1958,1958-10-26,5,26.277,CRD,,CLE,L 24-38,1,11,11.00,0,0,
17,1960,1960-09-10,1,28.232,DTX,@,LAC,L 20-21,3,45,15.00,0,0,0
18,1960,1960-09-16,2,28.238,DTX,@,OAK,W 34-16,3,57,19.00,1,1,6
19,1960,1960-09-25,3,28.247,DTX,,LAC,W 17-0,4,52,13.00,0,0,0
20,1960,1960-10-02,4,28.254,DTX,,NYT,L 35-37,2,14,7.00,0,0,0
21,1960,1960-10-09,5,28.261,DTX,,OAK,L 19-20,2,15,7.50,1,1,6
22,1960,1960-10-16,6,28.268,DTX,@,HOU,L 10-20,1,13,13.00,0,0,0
23,1960,1960-11-24,11,28.307,DTX,@,NYT,L 35-41,6,66,11.00,1,1,6
24,1960,1960-12-04,12,28.317,DTX,,HOU,W 24-0,4,24,6.00,0,0,0
25,1960,1960-12-11,13,28.324,DTX,,BOS,W 34-0,1,14,14.00,0,0,0
26,1960,1960-12-18,14,28.331,DTX,,BUF,W 24-7,3,57,19.00,0,0,0
27,1961,1961-09-10,1,29.231,DTX,,SDG,L 10-26,3,35,11.67,0,0,0
28,1961,1961-10-15,5,29.266,DTX,@,BUF,L 24-27,2,32,16.00,0,0,0
29,1961,1961-10-29,7,29.280,DTX,,BOS,L 17-18,3,32,10.67,1,1,6
30,1961,1961-11-03,8,29.285,DTX,@,BOS,L 21-28,1,24,24.00,0,0,0
31,1961,1961-12-10,13,29.322,DTX,,DEN,W 49-21,2,23,11.50,0,0,0
32,1961,1961-12-17,14,29.329,DTX,,NYT,W 35-24,1,21,21.00,0,0,0
33,1962,1962-09-09,1,30.230,OAK,,NYT,L 17-28,3,82,27.33,0,0,0
34,1962,1962-09-23,2,30.244,OAK,,DTX,L 16-26,4,72,18.00,0,0,0
35,1962,1962-09-30,3,30.251,OAK,,SDG,L 33-42,3,16,5.33,0,0,0
36,1962,1962-10-14,5,30.265,OAK,,DEN,L 6-23,4,43,10.75,0,0,0
37,1962,1962-10-26,7,30.277,OAK,@,BOS,L 16-26,2,0,0.00,0,0,0
38,1962,1962-11-04,8,30.286,OAK,@,NYT,L 21-31,3,32,10.67,0,0,0
39,1962,1962-11-11,9,30.293,OAK,,HOU,L 20-28,1,21,21.00,0,0,0
40,1962,1962-11-18,10,30.300,OAK,,BUF,L 6-10,1,15,15.00,0,0,0
41,1962,1962-11-25,11,30.307,OAK,@,DTX,L 7-35,3,26,8.67,0,0,0
42,1962,1962-12-02,12,30.314,OAK,@,SDG,L 21-31,3,20,6.67,0,0,0
43,1962,1962-12-09,13,30.321,OAK,@,HOU,L 17-32,1,21,21.00,0,0,0
44,1962,1962-12-16,14,30.328,OAK,,BOS,W 20-0,2,26,13.00,0,0,0
