ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1990,1990-09-09,1,22.164,PIT,@,CLE,L 3-13,,,0,0,,0,,,,,,,,,,,,
2,1990,1990-09-16,2,22.171,PIT,,HOU,W 20-9,,,2,16,8.00,0,,,0,0,,0,0,0,,0,0,0
3,1990,1990-09-23,3,22.178,PIT,@,RAI,L 3-20,,,0,0,,0,,,,,,,,,,,,
4,1990,1990-09-30,4,22.185,PIT,,MIA,L 6-28,,,0,0,,0,,,,,,,,,,,,
5,1990,1990-10-07,5,22.192,PIT,,SDG,W 36-14,,,0,0,,0,,,,,,,,,,,,
6,1990,1990-10-14,6,22.199,PIT,@,DEN,W 34-17,,,2,27,13.50,0,,,0,0,,0,0,0,,0,0,0
7,1990,1990-10-21,7,22.206,PIT,@,SFO,L 7-27,,,0,0,,0,,,,,,,,,,,,
8,1990,1990-10-29,8,22.214,PIT,,RAM,W 41-10,,,0,0,,0,,,,,,,,,,,,
9,1990,1990-11-04,9,22.220,PIT,,ATL,W 21-9,,,0,0,,0,,,,,,,,,,,,
10,1990,1990-11-18,10,22.234,PIT,@,CIN,L 3-27,,,0,0,,0,,,,,,,,,,,,
11,1990,1990-11-25,11,22.241,PIT,@,NYJ,W 24-7,,,0,0,,0,,,,,,,,,,,,
12,1990,1990-12-02,12,22.248,PIT,,CIN,L 12-16,,,2,30,15.00,0,,,0,0,,0,0,0,,0,0,0
13,1990,1990-12-09,13,22.255,PIT,,NWE,W 24-3,,,0,0,,0,,,,,,,,,,,,
14,1990,1990-12-16,14,22.262,PIT,@,NOR,W 9-6,,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0
15,1990,1990-12-23,15,22.269,PIT,,CLE,W 35-0,,,2,30,15.00,1,,,0,0,,0,0,0,,0,1,6
16,1990,1990-12-30,16,22.276,PIT,@,HOU,L 14-34,,,0,0,,0,,,,,,,,,,,,
17,1991,1991-09-01,1,23.156,PIT,,SDG,W 26-20,,,2,47,23.50,1,,,0,0,,0,0,0,,0,1,6
18,1991,1991-09-08,2,23.163,PIT,@,BUF,L 34-52,,,0,0,,0,,,,,,,,,,,,
19,1991,1991-09-15,3,23.170,PIT,,NWE,W 20-6,,,0,0,,0,,,,,,,,,,,,
20,1991,1991-09-22,4,23.177,PIT,@,PHI,L 14-23,,,0,0,,0,,,,,,,,,,,,
21,1991,1991-10-06,5,23.191,PIT,@,IND,W 21-3,,,3,71,23.67,0,,,0,0,,0,0,0,,0,0,0
22,1991,1991-10-14,6,23.199,PIT,,NYG,L 20-23,,,0,0,,0,,,,,,,,,,,,
23,1991,1991-10-20,7,23.205,PIT,,SEA,L 7-27,,,3,32,10.67,0,,,0,0,,0,0,0,,0,0,0
24,1991,1991-10-27,8,23.212,PIT,@,CLE,L 14-17,,,1,17,17.00,0,,,0,0,,0,0,0,,0,0,0
25,1991,1991-11-03,9,23.219,PIT,@,DEN,L 13-20,,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0
26,1991,1991-11-10,10,23.226,PIT,@,CIN,W 33-27,,,1,16,16.00,0,,,0,0,,0,0,0,,0,0,0
27,1991,1991-11-17,11,23.233,PIT,,WAS,L 14-41,,,4,57,14.25,0,,,0,0,,0,0,0,,0,0,0
28,1991,1991-11-24,12,23.240,PIT,,HOU,W 26-14,,,0,0,,0,,,,,,,,,,,,
29,1992,1992-09-06,1,24.161,NYG,,SFO,L 14-31,,5,2,19,9.50,0,40.0%,3.80,0,0,,0,2,29,14.50,0,0,0
30,1992,1992-09-13,2,24.168,NYG,,DAL,L 28-34,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,0,0
31,1992,1992-09-21,3,24.176,NYG,@,CHI,W 27-14,,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0
32,1992,1992-10-04,4,24.189,NYG,@,RAI,L 10-13,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0
33,1992,1992-10-11,5,24.196,NYG,,PHO,W 31-21,,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0
34,1992,1992-10-18,6,24.203,NYG,@,RAM,L 17-38,,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0
35,1992,1992-10-25,7,24.210,NYG,,SEA,W 23-10,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0
36,1992,1992-11-01,8,24.217,NYG,@,WAS,W 24-7,,,0,0,,0,0.0%,,,,,,0,0,,0,,
37,1992,1992-11-08,9,24.224,NYG,,GNB,W 27-7,,,0,0,,0,0.0%,,,,,,0,0,,0,,
38,1992,1992-11-15,10,24.231,NYG,@,DEN,L 13-27,,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,0,0
39,1992,1992-11-22,11,24.238,NYG,,PHI,L 34-47,,6,1,14,14.00,0,16.7%,2.33,0,0,,0,0,0,,0,0,0
40,1992,1992-11-26,12,24.242,NYG,@,DAL,L 3-30,,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0
41,1992,1992-12-06,13,24.252,NYG,,WAS,L 10-28,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0
42,1992,1992-12-12,14,24.258,NYG,@,PHO,L 0-19,,6,3,33,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0
43,1992,1992-12-19,15,24.265,NYG,,KAN,W 35-21,,6,4,54,13.50,1,66.7%,9.00,0,0,,0,0,0,,0,1,6
44,1992,1992-12-27,16,24.273,NYG,@,PHI,L 10-20,,5,4,56,14.00,0,80.0%,11.20,0,0,,0,0,0,,0,0,0
45,1993,1993-09-05,1,25.160,NYG,@,CHI,W 26-20,,1,1,24,24.00,0,100.0%,24.00,0,0,,0,1,21,21.00,0,0,0
46,1993,1993-09-12,2,25.167,NYG,,TAM,W 23-7,,3,0,0,,0,0.0%,0.00,0,0,,0,1,11,11.00,0,0,0
47,1993,1993-09-19,3,25.174,NYG,,RAM,W 20-10,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,0,0
48,1993,1993-10-03,4,25.188,NYG,@,BUF,L 14-17,,4,2,12,6.00,1,50.0%,3.00,0,0,,0,0,0,,0,1,6
49,1993,1993-10-10,5,25.195,NYG,@,WAS,W 41-7,,,0,0,,0,0.0%,,,,,,0,0,,0,,
50,1993,1993-10-17,6,25.202,NYG,,PHI,W 21-10,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
51,1993,1993-10-31,7,25.216,NYG,,NYJ,L 6-10,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
52,1993,1993-11-07,8,25.223,NYG,@,DAL,L 9-31,,6,4,87,21.75,0,66.7%,14.50,0,0,,0,1,11,11.00,0,0,0
53,1993,1993-11-14,9,25.230,NYG,,WAS,W 20-6,,2,2,37,18.50,1,100.0%,18.50,0,0,,0,0,0,,0,1,6
54,1993,1993-11-21,10,25.237,NYG,@,PHI,W 7-3,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
55,1993,1993-11-28,11,25.244,NYG,,PHO,W 19-17,,6,6,83,13.83,0,100.0%,13.83,0,0,,0,0,0,,0,0,0
56,1993,1993-12-05,12,25.251,NYG,@,MIA,W 19-14,,6,3,58,19.33,0,50.0%,9.67,0,0,,0,0,0,,0,0,0
57,1993,1993-12-12,13,25.258,NYG,,IND,W 20-6,,3,2,30,15.00,1,66.7%,10.00,0,0,,0,0,0,,0,1,6
58,1993,1993-12-20,14,25.266,NYG,@,NOR,W 24-14,,5,1,27,27.00,0,20.0%,5.40,0,0,,0,0,0,,0,0,0
59,1993,1993-12-26,15,25.272,NYG,@,PHO,L 6-17,,8,6,69,11.50,0,75.0%,8.63,0,0,,0,2,29,14.50,0,0,0
60,1993,1994-01-02,16,25.279,NYG,,DAL,L 13-16,,7,6,58,9.67,0,85.7%,8.29,0,0,,0,1,17,17.00,0,0,0
61,1994,1994-09-04,1,26.159,NYG,,PHI,W 28-23,,6,3,74,24.67,1,50.0%,12.33,1,20,20.00,0,0,0,,0,1,6
62,1994,1994-09-11,2,26.166,NYG,@,ARI,W 20-17,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0
63,1994,1994-09-18,3,26.173,NYG,,WAS,W 31-23,,7,3,51,17.00,0,42.9%,7.29,0,0,,0,0,0,,0,0,0
64,1994,1994-10-02,4,26.187,NYG,@,NOR,L 22-27,,6,3,18,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0
65,1994,1994-10-10,5,26.195,NYG,,MIN,L 10-27,,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0,,0,0,0
