ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1992,1992-12-20,15,23.267,NYJ,@,MIA,L 17-19,11,24,2.18,0,,0,0,,0,0.0%,,0,0,,0,0,0
2,1992,1992-12-26,16,23.273,NYJ,,NOR,L 0-20,3,5,1.67,0,,0,0,,0,0.0%,,0,0,,0,0,0
3,1993,1993-11-21,10,24.238,MIN,@,TAM,L 10-23,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
4,1993,1993-11-28,11,24.245,MIN,,NOR,L 14-17,0,0,,0,,0,0,,0,0.0%,,1,16,16.00,0,0,0
5,1993,1993-12-05,12,24.252,MIN,@,DET,W 13-0,15,66,4.40,0,5,1,4,4.00,0,20.0%,0.80,0,0,,0,0,0
6,1993,1993-12-12,13,24.259,MIN,,DAL,L 20-37,20,79,3.95,1,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,1,6
7,1993,1993-12-19,14,24.266,MIN,@,GNB,W 21-17,30,139,4.63,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
8,1993,1993-12-26,15,24.273,MIN,,KAN,W 30-10,33,166,5.03,1,3,2,13,6.50,0,66.7%,4.33,0,0,,0,1,6
9,1993,1993-12-31,16,24.278,MIN,@,WAS,W 14-9,20,38,1.90,1,2,2,20,10.00,0,100.0%,10.00,0,0,,0,1,6
10,1994,1994-09-04,1,25.160,MIN,@,GNB,L 10-16,0,0,,0,,0,0,,0,0.0%,,,,,,0,
11,1994,1994-09-11,2,25.167,MIN,,DET,W 10-3,12,36,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,1994,1994-09-18,3,25.174,MIN,@,CHI,W 42-14,6,14,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,1994,1994-09-25,4,25.181,MIN,,MIA,W 38-35,8,28,3.50,1,0,0,0,,0,0.0%,,0,0,,0,1,6
14,1994,1994-10-02,5,25.188,MIN,@,ARI,L 7-17,0,0,,0,,0,0,,0,0.0%,,,,,,0,
15,1994,1994-10-10,6,25.196,MIN,@,NYG,W 27-10,4,12,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
