ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2004,2004-10-03,4,22.281,CIN,@,PIT,L 17-28,,0,0,,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,,
2,2004,2004-10-17,5,22.295,CIN,@,CLE,L 17-34,,2,1,0.50,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
3,2004,2005-01-02,16,23.006,CIN,@,PHI,W 38-10,,0,,,,,0,,,,0.0%,,,,,,,,,,
4,2005,2005-09-11,1,23.258,CIN,@,CLE,W 27-13,*,5,11,2.20,0,6,5,37,7.40,0,83.3%,6.17,0,0,,0,0,0,0.0,,
5,2005,2005-09-18,2,23.265,CIN,,MIN,W 37-8,,9,47,5.22,0,4,4,33,8.25,0,100.0%,8.25,0,0,,0,0,0,0.0,,
6,2005,2005-09-25,3,23.272,CIN,@,CHI,W 24-7,,1,2,2.00,0,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,0.0,,
7,2005,2005-10-02,4,23.279,CIN,,HOU,W 16-10,*,4,6,1.50,0,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0,0.0,,
8,2005,2005-10-09,5,23.286,CIN,@,JAX,L 20-23,,7,55,7.86,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,,
9,2005,2005-10-16,6,23.293,CIN,@,TEN,W 31-23,,6,28,4.67,0,9,9,45,5.00,1,100.0%,5.00,0,0,,0,1,6,0.0,,
10,2005,2005-10-23,7,23.300,CIN,,PIT,L 13-27,,3,1,0.33,0,5,5,43,8.60,0,100.0%,8.60,0,0,,0,0,0,0.0,,
11,2005,2005-10-30,8,23.307,CIN,,GNB,W 21-14,,3,18,6.00,0,7,6,25,4.17,1,85.7%,3.57,0,0,,0,1,6,0.0,,
12,2005,2005-11-06,9,23.314,CIN,@,BAL,W 21-9,,1,4,4.00,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,,
13,2005,2005-11-20,10,23.328,CIN,,IND,L 37-45,,8,82,10.25,0,6,4,41,10.25,0,66.7%,6.83,0,0,,0,0,0,0.0,,
14,2005,2005-11-27,11,23.335,CIN,,BAL,W 42-29,,3,0,0.00,0,3,2,2,1.00,0,66.7%,0.67,0,0,,0,0,0,0.0,,
15,2005,2005-12-04,12,23.342,CIN,@,PIT,W 38-31,,0,0,,0,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,,
16,2005,2005-12-11,13,23.349,CIN,,CLE,W 23-20,,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
17,2005,2006-01-01,16,24.005,CIN,@,KAN,L 3-37,,8,10,1.25,0,4,3,9,3.00,0,75.0%,2.25,0,0,,0,0,0,0.0,,
18,2006,2006-10-22,6,24.299,CIN,,CAR,W 17-14,,2,4,2.00,0,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,0.0,,
19,2006,2006-10-29,7,24.306,CIN,,ATL,L 27-29,,2,11,5.50,0,2,2,12,6.00,0,100.0%,6.00,4,88,22.00,0,0,0,0.0,,
20,2006,2006-11-05,8,24.313,CIN,@,BAL,L 20-26,,1,1,1.00,0,0,0,0,,0,0.0%,,7,124,17.71,0,0,0,0.0,,
21,2006,2006-11-12,9,24.320,CIN,,SDG,L 41-49,*,4,31,7.75,0,4,3,-1,-0.33,0,75.0%,-0.25,7,153,21.86,0,0,0,0.0,,
22,2006,2006-11-19,10,24.327,CIN,@,NOR,W 31-16,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,3,47,15.67,0,0,0,0.0,,
23,2006,2006-11-26,11,24.334,CIN,@,CLE,W 30-0,,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
24,2008,2008-09-07,1,26.255,CIN,@,BAL,L 10-17,*,19,42,2.21,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
