ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
39,1992,1992-11-29,12,26.041,SDG,,RAI,W 27-3,7,2,22,11.00,0,28.6%,3.14,0,0,,0,1,14,14.00,0,1,2,2.00,0,0,0
40,1992,1992-12-06,13,26.048,SDG,@,PHO,W 27-21,5,4,77,19.25,0,80.0%,15.40,0,0,,0,2,38,19.00,0,2,18,9.00,0,0,0
41,1992,1992-12-13,14,26.055,SDG,,CIN,W 27-10,1,1,8,8.00,0,100.0%,8.00,0,0,,0,2,57,28.50,0,1,11,11.00,0,0,0
42,1992,1992-12-20,15,26.062,SDG,@,RAI,W 36-14,4,2,70,35.00,1,50.0%,17.50,0,0,,0,1,16,16.00,0,4,49,12.25,0,1,6
43,1992,1992-12-27,16,26.069,SDG,@,SEA,W 31-14,4,2,80,40.00,0,50.0%,20.00,0,0,,0,2,15,7.50,0,0,0,,0,0,0
44,1993,1993-09-05,1,26.321,SDG,,SEA,W 18-12,2,0,0,,0,0.0%,0.00,0,0,,0,2,46,23.00,0,0,0,,0,0,0
45,1993,1993-09-12,2,26.328,SDG,@,DEN,L 17-34,17,10,119,11.90,1,58.8%,7.00,0,0,,0,2,38,19.00,0,0,0,,0,1,6
46,1993,1993-09-19,3,26.335,SDG,,HOU,W 18-17,12,2,57,28.50,0,16.7%,4.75,1,6,6.00,0,1,24,24.00,0,0,0,,0,0,0
47,1993,1993-10-03,4,26.349,SDG,@,SEA,L 14-31,6,2,27,13.50,0,33.3%,4.50,0,0,,0,5,79,15.80,0,1,6,6.00,0,0,0
48,1993,1993-10-10,5,26.356,SDG,@,PIT,L 3-16,5,1,13,13.00,0,20.0%,2.60,1,-11,-11.00,0,3,45,15.00,0,0,0,,0,0,0
49,1993,1993-10-17,6,26.363,SDG,,KAN,L 14-17,5,1,9,9.00,0,20.0%,1.80,0,0,,0,2,36,18.00,0,0,0,,0,0,0
50,1993,1993-10-31,7,27.012,SDG,@,RAI,W 30-23,2,1,4,4.00,0,50.0%,2.00,0,0,,0,2,28,14.00,0,0,0,,0,0,0
51,1993,1993-11-07,8,27.019,SDG,@,MIN,W 30-17,5,3,41,13.67,0,60.0%,8.20,0,0,,0,1,23,23.00,0,0,0,,0,0,0
52,1993,1993-11-21,10,27.033,SDG,,RAI,L 7-12,3,2,20,10.00,1,66.7%,6.67,0,0,,0,0,0,,0,0,0,,0,1,6
53,1993,1993-11-29,11,27.041,SDG,@,IND,W 31-0,2,1,8,8.00,1,50.0%,4.00,1,7,7.00,0,1,6,6.00,0,0,0,,0,1,6
54,1993,1993-12-05,12,27.047,SDG,,DEN,W 13-10,10,6,60,10.00,0,60.0%,6.00,0,0,,0,1,16,16.00,0,0,0,,0,0,0
55,1993,1993-12-12,13,27.054,SDG,,GNB,L 13-20,11,5,36,7.20,1,45.5%,3.27,0,0,,0,4,101,25.25,0,0,0,,0,1,6
56,1993,1993-12-19,14,27.061,SDG,@,KAN,L 24-28,7,2,16,8.00,0,28.6%,2.29,0,0,,0,4,117,29.25,0,2,11,5.50,0,0,0
57,1993,1993-12-27,15,27.069,SDG,,MIA,W 45-20,4,1,18,18.00,0,25.0%,4.50,0,0,,0,3,85,28.33,0,0,0,,0,0,0
58,1993,1994-01-02,16,27.075,SDG,@,TAM,W 32-17,2,1,35,35.00,0,50.0%,17.50,0,0,,0,2,40,20.00,0,0,0,,0,0,0
59,1994,1994-09-04,1,27.320,CHI,,TAM,W 21-9,0,0,0,,0,0.0%,,0,0,,0,3,59,19.67,0,1,7,7.00,0,0,0
60,1994,1994-09-25,4,27.341,CHI,@,NYJ,W 19-7,0,0,0,,0,0.0%,,0,0,,0,2,71,35.50,0,0,0,,0,0,0
61,1994,1994-10-02,5,27.348,CHI,,BUF,W 20-13,0,0,0,,0,0.0%,,0,0,,0,3,69,23.00,0,0,0,,0,0,0
62,1994,1994-10-09,6,27.355,CHI,,NOR,W 17-7,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0,,0,0,0
63,1994,1994-10-23,7,28.004,CHI,@,DET,L 16-21,3,1,5,5.00,1,33.3%,1.67,0,0,,0,1,14,14.00,0,0,0,,0,1,6
64,1994,1994-11-06,9,28.018,CHI,@,TAM,W 20-6,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
65,1994,1994-11-13,10,28.025,CHI,@,MIA,W 17-14,0,0,0,,0,0.0%,,0,0,,0,3,78,26.00,0,0,0,,0,0,0
66,1994,1994-11-20,11,28.032,CHI,,DET,W 20-10,0,0,0,,0,0.0%,,0,0,,0,2,60,30.00,0,0,0,,0,0,0
67,1994,1994-11-27,12,28.039,CHI,@,ARI,W 19-16,1,0,0,,0,0.0%,0.00,0,0,,0,2,38,19.00,0,0,0,,0,0,0
68,1994,1994-12-01,13,28.043,CHI,@,MIN,L 27-33,0,0,0,,0,0.0%,,0,0,,0,7,221,31.57,0,0,0,,0,0,0
69,1994,1994-12-11,14,28.053,CHI,@,GNB,L 3-40,0,0,0,,0,0.0%,,0,0,,0,5,83,16.60,0,0,0,,0,0,0
70,1994,1994-12-18,15,28.060,CHI,,RAM,W 27-13,1,0,0,,0,0.0%,0.00,0,0,,0,2,74,37.00,0,0,0,,0,0,0
71,1994,1994-12-24,16,28.066,CHI,,NWE,L 3-13,0,0,0,,0,0.0%,,0,0,,0,4,89,22.25,0,0,0,,0,0,0
72,1995,1995-10-08,5,28.354,CHI,,CAR,W 31-27,0,0,0,,0,0.0%,,0,0,,0,4,92,23.00,0,0,0,,0,0,0
73,1995,1995-10-15,6,28.361,CHI,@,JAX,W 30-27,0,0,0,,0,0.0%,,0,0,,0,4,129,32.25,0,0,0,,0,0,0
74,1995,1995-10-22,7,29.003,CHI,,HOU,W 35-32,0,0,0,,0,0.0%,,0,0,,0,3,42,14.00,0,0,0,,0,0,0
75,1995,1995-10-30,8,29.011,CHI,@,MIN,W 14-6,0,0,0,,0,0.0%,,0,0,,0,3,58,19.33,0,0,0,,0,0,0
76,1995,1995-11-05,9,29.017,CHI,,PIT,L 34-37,0,0,0,,0,0.0%,,0,0,,0,3,96,32.00,0,0,0,,0,0,0
77,1995,1995-11-12,10,29.024,CHI,@,GNB,L 28-35,0,0,0,,0,0.0%,,0,0,,0,5,91,18.20,0,0,0,,0,0,0
78,1995,1995-11-19,11,29.031,CHI,,DET,L 17-24,0,0,0,,0,0.0%,,0,0,,0,4,91,22.75,0,0,0,,0,0,0
79,1995,1995-11-26,12,29.038,CHI,@,NYG,W 27-24,0,0,0,,0,0.0%,,0,0,,0,4,62,15.50,0,0,0,,0,0,0
80,1995,1995-12-04,13,29.046,CHI,@,DET,L 7-27,0,0,0,,0,0.0%,,0,0,,0,5,106,21.20,0,0,0,,0,0,0
81,1995,1995-12-10,14,29.052,CHI,@,CIN,L 10-16,0,0,0,,0,0.0%,,0,0,,0,5,96,19.20,0,0,0,,0,0,0
82,1995,1995-12-24,16,29.066,CHI,,PHI,W 20-14,0,0,0,,0,0.0%,,0,0,,0,2,41,20.50,0,0,0,,0,0,0
