ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2013,2013-11-03,9,24.343,NYJ,,NOR,W 26-20,,,,,,,
2,2015,2015-11-08,8,26.348,NYJ,,JAX,W 28-23,,0.0,2,0,0,0,0
3,2015,2015-11-12,9,26.352,NYJ,,BUF,L 17-22,*,0.0,4,3,0,0,0
4,2015,2015-11-22,10,26.362,NYJ,@,HOU,L 17-24,,0.0,0,0,0,0,0
5,2015,2015-11-29,11,27.004,NYJ,,MIA,W 38-20,,0.0,0,1,0,0,0
6,2015,2015-12-06,12,27.011,NYJ,@,NYG,W 23-20,,0.0,2,2,1,11,0
7,2015,2015-12-13,13,27.018,NYJ,,TEN,W 30-8,,0.0,0,0,0,0,0
8,2015,2015-12-19,14,27.024,NYJ,@,DAL,W 19-16,,0.0,0,0,0,0,0
9,2015,2015-12-27,15,27.032,NYJ,,NWE,W 26-20,,0.0,0,0,0,0,0
10,2015,2016-01-03,16,27.039,NYJ,@,BUF,L 17-22,,0.0,0,0,0,0,0
11,2016,2016-09-11,1,27.291,NYJ,,CIN,L 22-23,,0.0,0,0,0,0,0
12,2016,2016-09-15,2,27.295,NYJ,@,BUF,W 37-31,,0.0,0,0,0,0,0
13,2016,2016-09-25,3,27.305,NYJ,@,KAN,L 3-24,,0.0,1,0,0,0,0
14,2016,2016-10-02,4,27.312,NYJ,,SEA,L 17-27,,0.0,1,1,0,0,0
15,2016,2016-10-09,5,27.319,NYJ,@,PIT,L 13-31,,0.0,6,1,0,0,0
16,2016,2016-10-17,6,27.327,NYJ,@,ARI,L 3-28,,0.0,0,1,0,0,0
17,2016,2016-10-23,7,27.333,NYJ,,BAL,W 24-16,,0.0,0,0,0,0,0
18,2016,2016-10-30,8,27.340,NYJ,@,CLE,W 31-28,,0.0,1,2,0,0,0
19,2016,2016-11-06,9,27.347,NYJ,@,MIA,L 23-27,,0.0,1,1,0,0,0
20,2016,2016-11-13,10,27.354,NYJ,,LAR,L 6-9,,0.0,1,1,0,0,0
21,2016,2016-11-27,11,28.002,NYJ,,NWE,L 17-22,,0.0,2,0,0,0,0
22,2016,2016-12-05,12,28.010,NYJ,,IND,L 10-41,*,0.0,6,2,0,0,0
23,2016,2016-12-11,13,28.016,NYJ,@,SFO,W 23-17,,0.0,1,0,0,0,0
24,2016,2016-12-17,14,28.022,NYJ,,MIA,L 13-34,*,0.0,4,2,0,0,0
25,2016,2016-12-24,15,28.029,NYJ,@,NWE,L 3-41,*,0.0,5,7,0,0,0
26,2016,2017-01-01,16,28.037,NYJ,,BUF,W 30-10,*,0.0,2,0,0,0,0
27,2017,2017-10-01,4,28.310,NYJ,,JAX,W 23-20,,0.0,0,1,0,0,0
28,2017,2017-10-08,5,28.317,NYJ,@,CLE,W 17-14,,0.0,0,0,0,0,0
29,2017,2017-10-15,6,28.324,NYJ,,NWE,L 17-24,,0.0,0,0,0,0,0
30,2017,2017-10-22,7,28.331,NYJ,@,MIA,L 28-31,,0.0,0,0,0,0,0
31,2017,2017-10-29,8,28.338,NYJ,,ATL,L 20-25,,0.0,0,0,0,0,0
32,2017,2017-11-02,9,28.342,NYJ,,BUF,W 34-21,,0.0,0,0,0,0,0
33,2017,2017-11-12,10,28.352,NYJ,@,TAM,L 10-15,,0.0,0,0,0,0,0
34,2017,2017-11-26,11,29.001,NYJ,,CAR,L 27-35,,0.0,0,0,0,0,0
35,2017,2017-12-03,12,29.008,NYJ,,KAN,W 38-31,,0.0,1,0,0,0,0
36,2017,2017-12-10,13,29.015,NYJ,@,DEN,L 0-23,,0.0,1,0,0,0,0
37,2017,2017-12-17,14,29.022,NYJ,@,NOR,L 19-31,,0.0,0,0,0,0,0
38,2017,2017-12-24,15,29.029,NYJ,,LAC,L 7-14,,0.0,0,0,0,0,0
39,2017,2017-12-31,16,29.036,NYJ,@,NWE,L 6-26,,0.0,4,1,0,0,0
