ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
71,2015,2015-11-01,7,26.189,NYJ,@,OAK,L 20-34,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
72,2015,2015-11-08,8,26.196,NYJ,,JAX,W 28-23,*,0,0,,0,0,0,,0,0.0,2,2,0,0,0
73,2015,2015-11-12,9,26.200,NYJ,,BUF,L 17-22,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
74,2015,2015-11-22,10,26.210,NYJ,@,HOU,L 17-24,,0,0,,0,0,0,,0,0.0,1,1,0,0,0
75,2015,2015-11-29,11,26.217,NYJ,,MIA,W 38-20,,0,0,,0,0,0,,0,0.0,5,2,0,0,0
76,2015,2015-12-06,12,26.224,NYJ,@,NYG,W 23-20,*,0,0,,0,0,0,,0,0.0,5,0,0,0,0
77,2015,2015-12-13,13,26.231,NYJ,,TEN,W 30-8,*,0,0,,0,0,0,,0,0.0,7,1,1,9,0
78,2015,2015-12-19,14,26.237,NYJ,@,DAL,W 19-16,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
79,2015,2015-12-27,15,26.245,NYJ,,NWE,W 26-20,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
80,2015,2016-01-03,16,26.252,NYJ,@,BUF,L 17-22,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
81,2016,2016-09-11,1,27.138,NYJ,,CIN,L 22-23,*,0,0,,0,0,0,,0,0.0,2,1,0,0,0
82,2016,2016-09-15,2,27.142,NYJ,@,BUF,W 37-31,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
83,2016,2016-09-25,3,27.152,NYJ,@,KAN,L 3-24,*,0,0,,0,0,0,,0,0.0,2,2,0,0,0
84,2016,2016-10-02,4,27.159,NYJ,,SEA,L 17-27,*,0,0,,0,0,0,,0,1.0,3,1,0,0,0
85,2016,2016-10-09,5,27.166,NYJ,@,PIT,L 13-31,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
86,2016,2016-10-17,6,27.174,NYJ,@,ARI,L 3-28,*,0,0,,0,0,0,,0,0.0,5,0,0,0,0
87,2016,2016-10-23,7,27.180,NYJ,,BAL,W 24-16,*,0,0,,0,0,0,,0,0.0,5,1,1,51,0
88,2016,2016-11-06,9,27.194,NYJ,@,MIA,L 23-27,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
89,2016,2016-11-13,10,27.201,NYJ,,LAR,L 6-9,*,0,0,,0,0,0,,0,0.0,4,0,0,0,0
90,2016,2016-11-27,11,27.215,NYJ,,NWE,L 17-22,*,0,0,,0,1,0,0.00,0,0.0,2,1,0,0,0
91,2016,2016-12-05,12,27.223,NYJ,,IND,L 10-41,*,0,0,,0,0,0,,0,0.0,2,1,0,0,0
92,2016,2016-12-11,13,27.229,NYJ,@,SFO,W 23-17,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
93,2016,2016-12-24,15,27.242,NYJ,@,NWE,L 3-41,*,0,0,,0,0,0,,0,0.0,5,1,0,0,0
94,2016,2017-01-01,16,27.250,NYJ,,BUF,W 30-10,*,0,0,,0,0,0,,0,0.0,4,0,0,0,0
95,2017,2017-09-10,1,28.137,NYJ,@,BUF,L 12-21,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
96,2017,2017-09-17,2,28.144,NYJ,@,OAK,L 20-45,*,0,0,,0,0,0,,0,0.0,3,1,0,0,0
97,2017,2017-09-24,3,28.151,NYJ,,MIA,W 20-6,*,0,0,,0,0,0,,0,1.0,8,0,0,0,0
98,2017,2017-10-01,4,28.158,NYJ,,JAX,W 23-20,*,0,0,,0,0,0,,0,0.0,3,1,0,0,0
99,2017,2017-10-08,5,28.165,NYJ,@,CLE,W 17-14,*,0,0,,0,0,0,,0,0.0,5,1,0,0,0
100,2017,2017-10-15,6,28.172,NYJ,,NWE,L 17-24,*,0,0,,0,0,0,,0,0.0,2,0,1,0,0
101,2017,2017-10-22,7,28.179,NYJ,@,MIA,L 28-31,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
102,2017,2017-11-02,9,28.190,NYJ,,BUF,W 34-21,*,0,0,,0,0,0,,0,0.0,6,0,0,0,0
103,2017,2017-11-12,10,28.200,NYJ,@,TAM,L 10-15,*,0,0,,0,0,0,,0,0.0,5,0,0,0,0
104,2017,2017-11-26,11,28.214,NYJ,,CAR,L 27-35,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
105,2017,2017-12-03,12,28.221,NYJ,,KAN,W 38-31,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
106,2017,2017-12-10,13,28.228,NYJ,@,DEN,L 0-23,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
107,2017,2017-12-17,14,28.235,NYJ,@,NOR,L 19-31,*,0,0,,0,0,0,,0,0.0,5,0,0,0,0
108,2017,2017-12-24,15,28.242,NYJ,,LAC,L 7-14,*,0,0,,0,0,0,,0,0.0,2,1,0,0,0
109,2017,2017-12-31,16,28.249,NYJ,@,NWE,L 6-26,*,0,0,,0,0,0,,0,0.0,5,3,0,0,0
110,2018,2018-09-10,1,29.137,NYJ,@,DET,W 48-17,,0,0,,0,0,0,,0,0.0,7,0,0,0,0
111,2018,2018-09-16,2,29.143,NYJ,,MIA,L 12-20,*,0,0,,0,0,0,,0,0.0,6,1,0,0,0
112,2018,2018-09-20,3,29.147,NYJ,@,CLE,L 17-21,,0,0,,0,0,0,,0,0.5,1,1,0,0,0
