ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
11,1959,1959-11-15,8,23.126,RAM,@,DET,L 17-23,*,8,14,57.14,202,1,0,125.6,0,0,14.43,15.86,2,4,2.00,0,0,0,,0,0,
12,1959,1959-11-22,9,23.133,RAM,@,PHI,L 20-23,*,3,7,42.86,43,0,0,63.4,0,0,6.14,6.14,1,7,7.00,0,0,0,,0,0,
13,1959,1959-12-06,11,23.147,RAM,,GNB,L 20-38,,1,3,33.33,15,0,1,11.1,0,0,5.00,-10.00,2,-1,-0.50,0,0,0,,0,0,
14,1959,1959-12-12,12,23.153,RAM,,BAL,L 26-45,,2,11,18.18,55,0,2,8.3,0,0,5.00,-3.18,2,12,6.00,0,0,0,,0,0,
15,1960,1960-09-23,1,24.073,RAM,,STL,L 21-43,,6,15,40.00,103,1,0,86.2,0,0,6.87,8.20,0,0,,0,0,0,,0,0,0
16,1960,1960-10-02,2,24.082,RAM,@,SFO,L 9-13,,3,6,50.00,13,0,1,16.7,0,0,2.17,-5.33,1,3,3.00,0,0,0,,0,0,0
17,1960,1960-10-16,4,24.096,RAM,@,BAL,L 17-31,,5,12,41.67,91,0,1,33.7,0,0,7.58,3.83,3,23,7.67,0,0,0,,0,0,0
18,1960,1960-10-23,5,24.103,RAM,,CHI,T 24-24,*,12,24,50.00,100,1,1,57.6,0,0,4.17,3.13,2,10,5.00,0,0,0,,0,0,0
19,1960,1960-10-30,6,24.110,RAM,,DET,W 48-35,*,9,20,45.00,144,3,1,88.3,0,0,7.20,7.95,1,0,0.00,0,0,32,,1,1,6
20,1960,1960-11-06,7,24.117,RAM,@,DAL,W 38-13,*,8,16,50.00,164,2,1,100.0,0,0,10.25,9.94,1,2,2.00,0,0,0,,0,0,0
21,1960,1960-11-13,8,24.124,RAM,@,DET,L 10-12,*,6,14,42.86,41,0,1,20.5,0,0,2.93,-0.29,5,28,5.60,0,0,0,,0,0,0
22,1960,1960-11-20,9,24.131,RAM,@,GNB,W 33-31,,1,3,33.33,15,0,0,50.7,0,0,5.00,5.00,2,13,6.50,0,0,0,,0,0,0
23,1960,1960-12-04,10,24.145,RAM,,SFO,L 7-23,,8,12,66.67,101,0,2,53.1,0,0,8.42,0.92,3,2,0.67,1,0,0,,0,1,6
24,1960,1960-12-11,11,24.152,RAM,,BAL,W 10-3,*,4,6,66.67,44,0,1,48.6,0,0,7.33,-0.17,1,4,4.00,0,0,0,,0,0,0
25,1961,1961-09-17,1,25.067,RAM,@,BAL,L 24-27,,1,4,25.00,-6,0,1,0.0,0,0,-1.50,-12.75,5,22,4.40,0,0,0,,0,0,0
26,1961,1961-09-23,2,25.073,RAM,,CHI,L 17-21,,0,0,,0,0,0,,0,0,,,1,2,2.00,0,0,0,,0,0,0
27,1961,1961-10-01,3,25.081,RAM,,PIT,W 24-14,,11,18,61.11,218,2,0,140.5,0,0,12.11,14.33,3,32,10.67,0,0,0,,0,0,0
28,1961,1961-10-08,4,25.088,RAM,@,SFO,L 0-35,,6,9,66.67,51,0,0,81.2,0,0,5.67,5.67,3,11,3.67,0,0,0,,0,0,0
29,1961,1961-10-15,5,25.095,RAM,@,DET,L 13-14,,7,13,53.85,163,1,1,92.6,0,0,12.54,10.62,4,1,0.25,0,0,0,,0,0,0
30,1961,1961-10-22,6,25.102,RAM,@,NYG,L 14-24,,9,19,47.37,157,1,2,53.9,0,0,8.26,4.58,5,9,1.80,0,0,0,,0,0,0
31,1961,1961-10-29,7,25.109,RAM,,DET,L 10-28,*,14,25,56.00,172,0,1,60.7,0,0,6.88,5.08,4,7,1.75,0,0,0,,0,0,0
32,1961,1961-11-05,8,25.116,RAM,,MIN,W 31-17,*,6,16,37.50,59,0,1,22.7,0,0,3.69,0.88,6,34,5.67,0,0,0,,0,0,0
33,1961,1961-11-12,9,25.123,RAM,,SFO,W 17-7,*,5,14,35.71,112,0,0,65.2,0,0,8.00,8.00,3,6,2.00,0,0,0,,0,0,0
34,1961,1961-11-19,10,25.130,RAM,@,GNB,L 17-35,,11,16,68.75,167,1,0,123.7,0,0,10.44,11.69,3,13,4.33,0,0,0,,0,0,0
35,1961,1961-11-26,11,25.137,RAM,@,CHI,L 24-28,,1,3,33.33,10,0,1,4.2,0,0,3.33,-11.67,1,2,2.00,0,0,0,,0,0,0
36,1961,1961-12-03,12,25.144,RAM,@,MIN,L 21-42,,1,4,25.00,12,0,0,39.6,0,0,3.00,3.00,0,0,,0,0,0,,0,0,0
37,1961,1961-12-17,14,25.158,RAM,,GNB,L 17-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
38,1962,1962-09-30,3,26.080,CLE,@,PHI,L 7-35,,4,5,80.00,58,0,0,115.0,0,0,11.60,11.60,2,16,8.00,0,0,0,,0,0,0
39,1962,1962-10-21,6,26.101,CLE,@,STL,W 34-7,,1,2,50.00,42,0,0,95.8,0,0,21.00,21.00,1,23,23.00,0,0,0,,0,0,0
40,1962,1962-10-28,7,26.108,CLE,@,PIT,W 41-14,,11,18,61.11,144,2,2,83.8,0,0,8.00,5.22,3,9,3.00,0,0,0,,0,0,0
41,1962,1962-11-04,8,26.115,CLE,,PHI,T 14-14,*,10,23,43.48,119,0,2,23.6,0,0,5.17,1.26,9,80,8.89,1,0,0,,0,1,6
42,1962,1962-11-11,9,26.122,CLE,@,WAS,L 9-17,*,11,18,61.11,118,1,2,59.3,0,0,6.56,2.67,6,48,8.00,0,0,0,,0,0,0
43,1962,1962-11-18,10,26.129,CLE,,STL,W 38-14,*,13,21,61.90,241,1,0,117.4,0,0,11.48,12.43,10,0,0.00,0,0,0,,0,0,0
44,1962,1962-11-25,11,26.136,CLE,,PIT,W 35-14,*,21,33,63.64,284,3,0,121.3,0,0,8.61,10.42,3,0,0.00,0,0,0,,0,0,0
45,1962,1962-12-02,12,26.143,CLE,@,DAL,L 21-45,*,19,31,61.29,268,3,1,108.0,0,0,8.65,9.13,1,16,16.00,0,0,0,,0,0,0
46,1962,1962-12-09,13,26.150,CLE,@,NYG,L 13-17,*,17,33,51.52,185,0,0,68.4,0,0,5.61,5.61,5,22,4.40,0,0,0,,0,0,0
47,1962,1962-12-15,14,26.156,CLE,@,SFO,W 13-10,*,5,10,50.00,82,0,0,77.9,0,0,8.20,8.20,2,28,14.00,0,0,0,,0,0,0
48,1963,1963-09-15,1,27.065,CLE,,WAS,W 37-14,*,21,31,67.74,334,2,2,98.1,0,0,10.77,9.16,4,8,2.00,0,0,0,,0,0,0
49,1963,1963-09-22,2,27.072,CLE,@,DAL,W 41-24,*,11,18,61.11,188,2,2,94.0,0,0,10.44,7.67,3,17,5.67,1,0,0,,0,1,6
50,1963,1963-09-29,3,27.079,CLE,,RAM,W 20-6,*,9,15,60.00,152,2,0,133.9,0,0,10.13,12.80,5,-24,-4.80,0,0,0,,0,0,0
51,1963,1963-10-05,4,27.085,CLE,,PIT,W 35-23,*,9,21,42.86,148,3,0,106.7,0,0,7.05,9.90,8,54,6.75,1,0,0,,0,1,6
52,1963,1963-10-13,5,27.093,CLE,@,NYG,W 35-24,*,12,16,75.00,169,3,1,122.1,0,0,10.56,11.50,4,18,4.50,0,0,0,,0,0,0
53,1963,1963-10-20,6,27.100,CLE,,PHI,W 37-7,*,15,23,65.22,203,4,1,114.7,0,0,8.83,10.35,7,20,2.86,0,0,0,,0,0,0
54,1963,1963-10-27,7,27.107,CLE,,NYG,L 6-33,*,1,9,11.11,-6,0,1,0.0,0,0,-0.67,-5.67,4,19,4.75,0,0,0,,0,0,0
55,1963,1963-11-03,8,27.114,CLE,@,PHI,W 23-17,*,4,9,44.44,70,1,1,69.0,0,0,7.78,5.00,5,21,4.20,0,0,0,,0,0,0
56,1963,1963-11-10,9,27.121,CLE,@,PIT,L 7-9,*,11,25,44.00,93,1,0,67.6,0,0,3.72,4.52,7,5,0.71,0,0,-1,,0,0,0
57,1963,1963-11-24,11,27.135,CLE,,DAL,W 27-17,*,13,26,50.00,162,2,3,55.8,0,0,6.23,2.58,4,27,6.75,0,0,0,,0,0,0
58,1963,1963-12-01,12,27.142,CLE,@,STL,W 24-10,*,10,18,55.56,210,1,1,92.4,0,0,11.67,10.28,6,27,4.50,0,0,0,,0,0,0
59,1963,1963-12-08,13,27.149,CLE,@,DET,L 10-38,*,5,15,33.33,87,1,0,76.2,0,0,5.80,7.13,2,7,3.50,0,0,0,,0,0,0
60,1963,1963-12-15,14,27.156,CLE,@,WAS,W 27-20,*,14,30,46.67,216,3,1,90.4,0,0,7.20,7.70,3,25,8.33,0,0,0,,0,0,0
61,1964,1964-09-13,1,28.063,CLE,@,WAS,W 27-13,*,8,19,42.11,112,1,3,39.7,0,0,5.89,-0.16,3,17,5.67,0,0,0,,0,0,0
62,1964,1964-09-20,2,28.070,CLE,,STL,T 33-33,*,12,26,46.15,189,2,2,64.4,0,0,7.27,5.35,3,16,5.33,0,0,0,,0,0,0
63,1964,1964-09-27,3,28.077,CLE,@,PHI,W 28-20,*,11,26,42.31,193,3,1,90.7,0,0,7.42,8.00,1,4,4.00,0,0,0,,0,0,0
64,1964,1964-10-04,4,28.084,CLE,,DAL,W 27-6,*,15,26,57.69,256,3,1,113.6,0,0,9.85,10.42,2,7,3.50,0,0,0,,0,0,0
65,1964,1964-10-10,5,28.090,CLE,,PIT,L 7-23,*,13,29,44.83,167,1,0,74.9,0,0,5.76,6.45,2,33,16.50,0,0,0,,0,0,0
66,1964,1964-10-18,6,28.098,CLE,@,DAL,W 20-16,*,9,20,45.00,95,0,1,38.5,0,0,4.75,2.50,5,-6,-1.20,0,0,0,,0,0,0
67,1964,1964-10-25,7,28.105,CLE,,NYG,W 42-20,*,8,17,47.06,86,2,3,62.0,0,0,5.06,-0.53,3,21,7.00,0,0,0,,0,0,0
68,1964,1964-11-01,8,28.112,CLE,@,PIT,W 30-17,*,15,28,53.57,179,1,0,85.3,0,0,6.39,7.11,3,15,5.00,0,0,0,,0,0,0
69,1964,1964-11-08,9,28.119,CLE,,WAS,W 34-24,*,11,19,57.89,162,1,1,81.5,0,0,8.53,7.21,5,36,7.20,0,0,0,,0,0,0
70,1964,1964-11-15,10,28.126,CLE,,DET,W 37-21,*,15,25,60.00,179,1,2,61.9,0,0,7.16,4.36,2,14,7.00,0,0,0,,0,0,0
71,1964,1964-11-22,11,28.133,CLE,@,GNB,L 21-28,*,17,28,60.71,197,2,2,76.0,0,0,7.04,5.25,1,18,18.00,0,0,0,,0,0,0
72,1964,1964-11-29,12,28.140,CLE,,PHI,W 38-24,*,13,25,52.00,145,2,1,79.6,0,0,5.80,5.60,1,-2,-2.00,0,0,0,,0,0,0
73,1964,1964-12-06,13,28.147,CLE,@,STL,L 19-28,*,15,33,45.45,242,1,2,55.4,0,0,7.33,5.21,4,30,7.50,0,0,0,,0,0,0
74,1964,1964-12-12,14,28.153,CLE,@,NYG,W 52-20,*,12,13,92.31,202,5,0,158.3,0,0,15.54,23.23,2,14,7.00,1,0,0,,0,1,6
75,1965,1965-09-19,1,29.069,CLE,@,WAS,W 17-7,*,8,19,42.11,152,2,1,83.7,0,0,8.00,7.74,2,3,1.50,0,0,0,,0,0,0
76,1965,1965-09-26,2,29.076,CLE,,STL,L 13-49,*,5,15,33.33,61,1,4,29.4,0,0,4.07,-6.60,0,0,,0,0,0,,0,0,0
77,1965,1965-10-09,4,29.089,CLE,,PIT,W 24-19,*,12,22,54.55,153,2,0,106.8,0,0,6.95,8.77,2,8,4.00,0,0,0,,0,0,0
78,1965,1965-10-17,5,29.097,CLE,,DAL,W 23-17,*,14,27,51.85,242,1,0,95.0,0,0,8.96,9.70,1,2,2.00,0,0,0,,0,0,0
79,1965,1965-10-24,6,29.104,CLE,@,NYG,W 38-14,*,10,15,66.67,177,3,0,146.4,0,0,11.80,15.80,1,5,5.00,0,0,0,,0,0,0
80,1965,1965-10-31,7,29.111,CLE,,MIN,L 17-27,*,4,15,26.67,75,0,0,47.9,0,0,5.00,5.00,2,-4,-2.00,0,0,0,,0,0,0
81,1965,1965-11-07,8,29.118,CLE,,PHI,W 38-34,*,16,24,66.67,220,3,1,118.1,0,0,9.17,9.79,1,17,17.00,0,0,0,,0,0,0
82,1965,1965-11-14,9,29.125,CLE,,NYG,W 34-21,*,13,24,54.17,236,1,1,84.7,0,0,9.83,8.79,0,0,,0,0,0,,0,0,0
83,1965,1965-11-21,10,29.132,CLE,@,DAL,W 24-17,*,9,18,50.00,75,1,0,79.6,0,0,4.17,5.28,2,14,7.00,0,0,0,,0,0,0
84,1965,1965-11-28,11,29.139,CLE,@,PIT,W 42-21,*,3,9,33.33,61,0,0,58.1,0,0,6.78,6.78,3,6,2.00,0,0,0,,0,0,0
85,1965,1965-12-05,12,29.146,CLE,,WAS,W 24-16,*,9,22,40.91,124,2,3,50.4,0,0,5.64,1.32,2,0,0.00,0,0,0,,0,0,0
86,1965,1965-12-19,14,29.160,CLE,@,STL,W 27-24,*,16,33,48.48,175,2,3,46.9,0,0,5.30,2.42,3,21,7.00,0,0,0,,0,0,0
87,1966,1966-09-11,1,30.061,CLE,@,WAS,W 38-14,*,13,25,52.00,159,3,0,111.5,0,0,6.36,8.76,4,11,2.75,0,0,0,,0,0,0
88,1966,1966-09-18,2,30.068,CLE,,GNB,L 20-21,*,15,24,62.50,184,2,0,113.9,0,0,7.67,9.33,2,7,3.50,0,0,0,,0,0,0
89,1966,1966-09-25,3,30.075,CLE,,STL,L 28-34,*,21,41,51.22,279,1,1,71.1,0,0,6.80,6.20,3,12,4.00,0,0,0,,0,0,0
90,1966,1966-10-02,4,30.082,CLE,@,NYG,W 28-7,*,14,24,58.33,171,2,1,90.8,0,0,7.13,6.92,8,47,5.88,0,0,0,,0,0,0
91,1966,1966-10-08,5,30.088,CLE,,PIT,W 41-10,*,14,21,66.67,179,2,0,124.9,0,0,8.52,10.43,2,11,5.50,0,0,0,,0,0,0
92,1966,1966-10-23,6,30.103,CLE,,DAL,W 30-21,*,9,24,37.50,159,2,0,88.7,0,0,6.63,8.29,8,24,3.00,0,0,0,,0,0,0
93,1966,1966-10-30,7,30.110,CLE,@,ATL,W 49-17,*,13,21,61.90,223,4,1,117.7,0,0,10.62,12.29,1,16,16.00,0,0,0,,0,0,0
94,1966,1966-11-06,8,30.117,CLE,@,PIT,L 6-16,*,19,37,51.35,228,1,5,40.0,0,0,6.16,0.62,0,0,,0,0,0,,0,0,0
95,1966,1966-11-13,9,30.124,CLE,,PHI,W 27-7,*,12,26,46.15,168,2,0,93.1,0,0,6.46,8.00,1,-4,-4.00,0,0,0,,0,0,0
96,1966,1966-11-20,10,30.131,CLE,,WAS,W 14-3,*,9,17,52.94,112,1,0,93.3,0,0,6.59,7.76,1,9,9.00,0,0,0,,0,0,0
97,1966,1966-11-24,11,30.135,CLE,@,DAL,L 14-26,*,12,26,46.15,190,1,0,83.8,0,0,7.31,8.08,3,18,6.00,0,0,0,,0,0,0
98,1966,1966-12-04,12,30.145,CLE,,NYG,W 49-40,*,16,27,59.26,326,3,3,99.2,0,0,12.07,9.30,1,-1,-1.00,0,0,0,,0,0,0
99,1966,1966-12-11,13,30.152,CLE,@,PHI,L 21-33,*,16,39,41.03,229,1,3,37.2,0,0,5.87,2.92,2,6,3.00,0,0,0,,0,0,0
100,1966,1966-12-17,14,30.158,CLE,@,STL,W 38-10,*,17,30,56.67,367,4,0,139.9,0,0,12.23,14.90,0,0,,0,0,0,,0,0,0
101,1967,1967-09-17,1,31.067,CLE,,DAL,L 14-21,*,17,37,45.95,239,1,3,42.5,0,0,6.46,3.35,0,0,,0,0,0,,0,0,0
102,1967,1967-09-24,2,31.074,CLE,@,DET,L 14-31,*,9,19,47.37,87,1,2,38.6,0,0,4.58,0.89,1,0,0.00,0,0,0,,0,0,0
103,1967,1967-10-01,3,31.081,CLE,@,NOR,W 42-7,*,11,21,52.38,205,3,2,86.4,0,0,9.76,8.33,0,0,,0,0,0,,0,0,0
104,1967,1967-10-07,4,31.087,CLE,,PIT,W 21-10,*,11,25,44.00,190,3,3,70.4,0,0,7.60,4.60,1,-2,-2.00,0,0,0,,0,0,0
105,1967,1967-10-15,5,31.095,CLE,,STL,W 20-16,*,7,18,38.89,133,2,1,79.2,0,0,7.39,7.11,4,8,2.00,0,0,0,,0,0,0
106,1967,1967-10-22,6,31.102,CLE,,CHI,W 24-0,*,12,27,44.44,181,2,0,91.7,0,0,6.70,8.19,1,-8,-8.00,0,0,0,,0,0,0
107,1967,1967-10-29,7,31.109,CLE,@,NYG,L 34-38,*,13,25,52.00,280,3,1,115.0,0,0,11.20,11.80,4,13,3.25,0,0,0,,0,0,0
108,1967,1967-11-05,8,31.116,CLE,@,PIT,W 34-14,*,13,21,61.90,161,2,0,117.4,0,0,7.67,9.57,3,-2,-0.67,0,0,0,,0,0,0
109,1967,1967-11-12,9,31.123,CLE,@,GNB,L 7-55,*,7,21,33.33,97,0,4,9.5,0,0,4.62,-3.95,1,0,0.00,0,0,0,,0,0,0
110,1967,1967-11-19,10,31.130,CLE,,MIN,W 14-10,*,11,21,52.38,93,0,0,64.2,0,0,4.43,4.43,2,9,4.50,0,0,0,,0,0,0
111,1967,1967-11-26,11,31.137,CLE,,WAS,W 42-37,*,11,17,64.71,233,1,0,127.7,0,0,13.71,14.88,1,-1,-1.00,0,0,0,,0,0,0
112,1967,1967-12-03,12,31.144,CLE,,NYG,W 24-14,*,6,13,46.15,61,1,0,85.7,0,0,4.69,6.23,2,21,10.50,0,0,0,,0,0,0
113,1967,1967-12-10,13,31.151,CLE,@,STL,W 20-16,*,8,15,53.33,66,1,0,87.1,0,0,4.40,5.73,2,19,9.50,0,0,0,,0,0,0
114,1968,1968-09-15,1,32.065,CLE,@,NOR,W 24-10,*,10,20,50.00,201,1,1,81.5,0,0,10.05,8.80,2,17,8.50,0,0,0,,0,0,0
115,1968,1968-09-22,2,32.072,CLE,@,DAL,L 7-28,*,10,17,58.82,194,1,0,118.3,0,0,11.41,12.59,3,11,3.67,0,0,0,,0,0,0
116,1968,1968-09-29,3,32.079,CLE,,RAM,L 6-24,*,3,13,23.08,103,1,2,46.2,0,0,7.92,2.54,4,21,5.25,0,0,0,,0,0,0
117,1968,1968-11-17,10,32.128,CLE,@,PIT,W 45-24,,4,7,57.14,94,2,2,101.8,0,0,13.43,6.29,0,0,,0,0,0,,0,0,0
118,1968,1968-11-24,11,32.135,CLE,,PHI,W 47-13,,3,5,60.00,35,1,0,120.8,0,0,7.00,11.00,2,15,7.50,0,0,0,,0,0,0
119,1968,1968-12-01,12,32.142,CLE,,NYG,W 45-10,,1,4,25.00,12,1,1,39.6,0,0,3.00,-3.25,0,0,,0,0,0,,0,0,0
120,1969,1969-12-07,12,33.148,WAS,@,PHI,W 34-29,,1,1,100.00,4,0,0,83.3,0,0,4.00,4.00,0,0,,0,0,0,,0,0,0
121,1970,1970-11-22,10,34.133,WAS,,DAL,L 21-45,,1,4,25.00,3,0,0,39.6,0,0,0.75,0.75,0,0,,0,0,0,,0,0,0
