ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1989,1989-09-10,1,21.302,NOR,,DAL,W 28-0,12,83,6.92,1,0,0,,0,1,14,14.00,0,1,6
2,1989,1989-09-17,2,21.309,NOR,@,GNB,L 34-35,6,11,1.83,0,0,0,,0,3,66,22.00,0,0,0
3,1989,1989-09-24,3,21.316,NOR,@,TAM,L 10-20,2,6,3.00,0,0,0,,0,0,0,,0,0,0
4,1989,1989-10-01,4,21.323,NOR,,WAS,L 14-16,0,0,,0,0,0,,0,0,0,,0,0,
5,1989,1989-10-08,5,21.330,NOR,,SFO,L 20-24,0,0,,0,0,0,,0,1,21,21.00,0,0,0
6,1989,1989-10-15,6,21.337,NOR,,NYJ,W 29-14,2,3,1.50,0,0,0,,0,0,0,,0,0,0
7,1989,1989-10-22,7,21.344,NOR,@,RAM,W 40-21,1,2,2.00,0,1,22,22.00,0,0,0,,0,0,0
8,1989,1989-10-29,8,21.351,NOR,,ATL,W 20-13,1,2,2.00,0,1,1,1.00,0,0,0,,0,0,0
9,1989,1989-11-06,9,21.359,NOR,@,SFO,L 13-31,0,0,,0,0,0,,0,1,23,23.00,0,0,0
10,1989,1989-11-12,10,22.000,NOR,@,NWE,W 28-24,0,0,,0,0,0,,0,0,0,,0,0,
11,1989,1989-11-19,11,22.007,NOR,@,ATL,W 26-17,0,0,,0,0,0,,0,0,0,,0,0,
12,1989,1989-11-26,12,22.014,NOR,,RAM,L 17-20,0,0,,0,0,0,,0,0,0,,0,0,
13,1989,1989-12-03,13,22.021,NOR,@,DET,L 14-21,0,0,,0,0,0,,0,0,0,,0,0,
14,1989,1989-12-18,15,22.036,NOR,,PHI,W 30-20,0,0,,0,1,2,2.00,0,2,33,16.50,0,0,0
15,1989,1989-12-24,16,22.042,NOR,,IND,W 41-6,1,5,5.00,0,0,0,,0,0,0,,0,0,0
