ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-09-09,1,24.135,TAM,@,SEA,L 6-20,,,,,,,0.0%,,,,,,
2,2007,2007-09-16,2,24.142,TAM,,NOR,W 31-14,,,,,,,0.0%,,,,,,
3,2007,2007-09-23,3,24.149,TAM,,STL,W 24-3,,,,,,,0.0%,,,,,,
4,2007,2007-09-30,4,24.156,TAM,@,CAR,W 20-7,,,,,,,0.0%,,,,,,
5,2007,2007-10-07,5,24.163,TAM,@,IND,L 14-33,*,,,,,,0.0%,,,,,,
6,2007,2007-10-14,6,24.170,TAM,,TEN,W 13-10,*,0,,,,,0.0%,,,,,,
7,2007,2007-10-21,7,24.177,TAM,@,DET,L 16-23,*,,,,,,0.0%,,,,,,
8,2007,2007-10-28,8,24.184,TAM,,JAX,L 23-24,*,,,,,,0.0%,,,,,,
9,2007,2007-11-04,9,24.191,TAM,,ARI,W 17-10,*,,,,,,0.0%,,,,,,
10,2007,2007-11-18,10,24.205,TAM,@,ATL,W 31-7,*,,,,,,0.0%,,,,,,
11,2007,2007-11-25,11,24.212,TAM,,WAS,W 19-13,*,,,,,,0.0%,,,,,,
12,2007,2007-12-02,12,24.219,TAM,@,NOR,W 27-23,*,0,,,,,0.0%,,,,,,
13,2007,2007-12-09,13,24.226,TAM,@,HOU,L 14-28,*,,,,,,0.0%,,,,,,
14,2007,2007-12-16,14,24.233,TAM,,ATL,W 37-3,*,,,,,,0.0%,,,,,,
15,2007,2007-12-23,15,24.240,TAM,@,SFO,L 19-21,*,,,,,,0.0%,,,,,,
16,2007,2007-12-30,16,24.247,TAM,,CAR,L 23-31,*,,,,,,0.0%,,,,,,
17,2008,2008-09-07,1,25.133,TAM,@,NOR,L 20-24,*,,,,,,0.0%,,,,,,
18,2008,2008-09-14,2,25.140,TAM,,ATL,W 24-9,*,,0,0,,0,0.0%,,0,0,0.0,1,0
19,2008,2008-09-21,3,25.147,TAM,@,CHI,W 27-24,*,0,,,,,0.0%,,,,,,
20,2008,2008-09-28,4,25.154,TAM,,GNB,W 30-21,*,0,0,0,,0,0.0%,,0,0,0.0,1,0
21,2008,2008-10-05,5,25.161,TAM,@,DEN,L 13-16,*,,,,,,0.0%,,,,,,
22,2008,2008-10-12,6,25.168,TAM,,CAR,W 27-3,*,,,,,,0.0%,,,,,,
23,2008,2008-10-19,7,25.175,TAM,,SEA,W 20-10,*,0,,,,,0.0%,,,,,,
24,2008,2008-10-26,8,25.182,TAM,@,DAL,L 9-13,*,,,,,,0.0%,,,,,,
25,2008,2008-11-02,9,25.189,TAM,@,KAN,W 30-27,*,0,,,,,0.0%,,,,,,
26,2008,2008-11-16,10,25.203,TAM,,MIN,W 19-13,*,,,,,,0.0%,,,,,,
27,2008,2008-11-23,11,25.210,TAM,@,DET,W 38-20,*,,,,,,0.0%,,,,,,
28,2008,2008-11-30,12,25.217,TAM,,NOR,W 23-20,*,,,,,,0.0%,,,,,,
29,2008,2008-12-08,13,25.225,TAM,@,CAR,L 23-38,*,0,,,,,0.0%,,,,,,
30,2008,2008-12-14,14,25.231,TAM,@,ATL,L 10-13,*,,,,,,0.0%,,,,,,
31,2008,2008-12-21,15,25.238,TAM,,SDG,L 24-41,*,,,,,,0.0%,,,,,,
32,2008,2008-12-28,16,25.245,TAM,,OAK,L 24-31,*,0,,,,,0.0%,,,,,,
33,2009,2009-09-13,1,26.139,TAM,,DAL,L 21-34,*,,,,,,0.0%,,,,,,
34,2009,2009-09-20,2,26.146,TAM,@,BUF,L 20-33,*,0,,,,,0.0%,,,,,,
35,2009,2009-09-27,3,26.153,TAM,,NYG,L 0-24,*,0,,,,,0.0%,,,,,,
36,2009,2009-10-04,4,26.160,TAM,@,WAS,L 13-16,*,,0,0,,0,0.0%,,0,0,0.0,1,0
37,2009,2009-10-11,5,26.167,TAM,@,PHI,L 14-33,*,1,1,15,15.00,0,100.0%,15.00,0,0,0.0,0,0
38,2009,2009-10-18,6,26.174,TAM,,CAR,L 21-28,*,0,,,,,0.0%,,,,,,
39,2009,2009-10-25,7,26.181,TAM,,NWE,L 7-35,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
40,2009,2009-11-08,8,26.195,TAM,,GNB,W 38-28,*,0,,,,,0.0%,,,,,,
41,2009,2009-11-15,9,26.202,TAM,@,MIA,L 23-25,*,,0,0,,0,0.0%,,0,0,0.0,0,0
42,2009,2009-11-22,10,26.209,TAM,,NOR,L 7-38,*,,,,,,0.0%,,,,,,
43,2009,2009-11-29,11,26.216,TAM,@,ATL,L 17-20,*,0,,,,,0.0%,,,,,,
44,2009,2009-12-06,12,26.223,TAM,@,CAR,L 6-16,*,,,,,,0.0%,,,,,,
45,2009,2009-12-13,13,26.230,TAM,,NYJ,L 3-26,*,0,,,,,0.0%,,,,,,
46,2009,2009-12-20,14,26.237,TAM,@,SEA,W 24-7,*,0,,,,,0.0%,,,,,,
47,2009,2009-12-27,15,26.244,TAM,@,NOR,W 20-17,*,0,,,,,0.0%,,,,,,
48,2009,2010-01-03,16,26.251,TAM,,ATL,L 10-20,*,0,,,,,0.0%,,,,,,
49,2010,2010-09-12,1,27.138,TAM,,CLE,W 17-14,*,,,,,,0.0%,,,,,,
50,2010,2010-09-19,2,27.145,TAM,@,CAR,W 20-7,*,,,,,,0.0%,,,,,,
51,2010,2010-09-26,3,27.152,TAM,,PIT,L 13-38,*,0,,,,,0.0%,,,,,,
52,2010,2010-10-10,4,27.166,TAM,@,CIN,W 24-21,*,0,,,,,0.0%,,,,,,
53,2010,2010-10-17,5,27.173,TAM,,NOR,L 6-31,*,,,,,,0.0%,,,,,,
54,2010,2010-10-24,6,27.180,TAM,,STL,W 18-17,*,,0,0,,0,0.0%,,0,0,0.0,0,0
55,2010,2010-10-31,7,27.187,TAM,@,ARI,W 38-35,*,,,,,,0.0%,,,,,,
56,2010,2010-11-07,8,27.194,TAM,@,ATL,L 21-27,*,,,,,,0.0%,,,,,,
57,2010,2010-11-14,9,27.201,TAM,,CAR,W 31-16,*,0,,,,,0.0%,,,,,,
58,2010,2010-11-21,10,27.208,TAM,@,SFO,W 21-0,*,1,1,1,1.00,1,100.0%,1.00,1,6,0.0,0,0
59,2010,2010-11-28,11,27.215,TAM,@,BAL,L 10-17,*,,,,,,0.0%,,,,,,
60,2010,2010-12-05,12,27.222,TAM,,ATL,L 24-28,*,,,,,,0.0%,,,,,,
61,2010,2010-12-12,13,27.229,TAM,@,WAS,W 17-16,*,,,,,,0.0%,,,,,,
62,2010,2010-12-19,14,27.236,TAM,,DET,L 20-23,*,,,,,,0.0%,,,,,,
63,2010,2010-12-26,15,27.243,TAM,,SEA,W 38-15,*,,,,,,0.0%,,,,,,
64,2010,2011-01-02,16,27.250,TAM,@,NOR,W 23-13,*,,,,,,0.0%,,,,,,
65,2011,2011-09-11,1,28.137,TAM,,DET,L 20-27,*,1,0,2,,0,0.0%,2.00,0,0,0.0,0,0
66,2011,2011-09-18,2,28.144,TAM,@,MIN,W 24-20,*,0,,,,,0.0%,,,,,,
67,2011,2011-09-25,3,28.151,TAM,,ATL,W 16-13,*,0,,,,,0.0%,,,,,,
68,2011,2011-10-03,4,28.159,TAM,,IND,W 24-17,*,0,,,,,0.0%,,,,,,
69,2011,2011-10-09,5,28.165,TAM,@,SFO,L 3-48,*,,0,0,,0,0.0%,,0,0,0.0,0,1
70,2011,2011-10-16,6,28.172,TAM,,NOR,W 26-20,*,0,,,,,0.0%,,,,,,
71,2011,2011-10-23,7,28.179,TAM,,CHI,L 18-24,*,,0,0,,0,0.0%,,0,0,0.0,1,0
72,2011,2011-11-06,8,28.193,TAM,@,NOR,L 16-27,*,0,,,,,0.0%,,,,,,
73,2011,2011-11-13,9,28.200,TAM,,HOU,L 9-37,*,,,,,,0.0%,,,,,,
74,2011,2011-11-20,10,28.207,TAM,@,GNB,L 26-35,*,,,,,,0.0%,,,,,,
75,2011,2011-11-27,11,28.214,TAM,@,TEN,L 17-23,*,,,,,,0.0%,,,,,,
76,2011,2011-12-04,12,28.221,TAM,,CAR,L 19-38,*,,,,,,0.0%,,,,,,
77,2011,2011-12-11,13,28.228,TAM,@,JAX,L 14-41,*,0,,,,,0.0%,,,,,,
78,2011,2011-12-17,14,28.234,TAM,,DAL,L 15-31,*,,,,,,0.0%,,,,,,
79,2011,2011-12-24,15,28.241,TAM,@,CAR,L 16-48,*,,,,,,0.0%,,,,,,
80,2011,2012-01-01,16,28.249,TAM,@,ATL,L 24-45,*,0,,,,,0.0%,,,,,,
81,2012,2012-09-09,1,29.135,TAM,,CAR,W 16-10,*,,,,,,0.0%,,,,,,
82,2012,2012-09-16,2,29.142,TAM,@,NYG,L 34-41,*,,,,,,0.0%,,,,,,
83,2012,2012-09-23,3,29.149,TAM,@,DAL,L 10-16,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
84,2012,2012-09-30,4,29.156,TAM,,WAS,L 22-24,*,,,,,,0.0%,,,,,,
85,2012,2012-10-14,5,29.170,TAM,,KAN,W 38-10,*,,,,,,0.0%,,,,,,
86,2012,2012-10-21,6,29.177,TAM,,NOR,L 28-35,*,,,,,,0.0%,,,,,,
87,2012,2012-10-25,7,29.181,TAM,@,MIN,W 36-17,*,0,,,,,0.0%,,,,,,
88,2012,2012-11-04,8,29.191,TAM,@,OAK,W 42-32,*,,,,,,0.0%,,,,,,
89,2012,2012-11-11,9,29.198,TAM,,SDG,W 34-24,*,,,,,,0.0%,,,,,,
90,2012,2012-11-18,10,29.205,TAM,@,CAR,W 27-21,*,,,,,,0.0%,,,,,,
91,2012,2012-11-25,11,29.212,TAM,,ATL,L 23-24,*,,,,,,0.0%,,,,,,
92,2012,2012-12-02,12,29.219,TAM,@,DEN,L 23-31,*,0,,,,,0.0%,,,,,,
93,2012,2012-12-09,13,29.226,TAM,,PHI,L 21-23,*,0,,,,,0.0%,,,,,,
94,2012,2012-12-16,14,29.233,TAM,@,NOR,L 0-41,*,,,,,,0.0%,,,,,,
95,2012,2012-12-23,15,29.240,TAM,,STL,L 13-28,*,,,,,,0.0%,,,,,,
96,2012,2012-12-30,16,29.247,TAM,@,ATL,W 22-17,*,0,,,,,0.0%,,,,,,
97,2013,2013-09-08,1,30.134,TAM,@,NYJ,L 17-18,*,,,,,,0.0%,,,,,,
98,2013,2013-09-15,2,30.141,TAM,,NOR,L 14-16,*,,,,,,0.0%,,,,,,
99,2013,2013-09-22,3,30.148,TAM,@,NWE,L 3-23,*,,,,,,0.0%,,,,,,
100,2013,2013-09-29,4,30.155,TAM,,ARI,L 10-13,*,,,,,,0.0%,,,,,,
101,2013,2013-10-13,5,30.169,TAM,,PHI,L 20-31,*,0,,,,,0.0%,,,,,,
102,2013,2013-10-20,6,30.176,TAM,@,ATL,L 23-31,*,0,,,,,0.0%,,,,,,
103,2013,2013-10-24,7,30.180,TAM,,CAR,L 13-31,*,0,,,,,0.0%,,,,,,
104,2013,2013-11-03,8,30.190,TAM,@,SEA,L 24-27,*,,,,,,0.0%,,,,,,
105,2013,2013-11-11,9,30.198,TAM,,MIA,W 22-19,*,1,1,1,1.00,1,100.0%,1.00,1,6,0.0,0,0
106,2013,2013-11-17,10,30.204,TAM,,ATL,W 41-28,*,,,,,,0.0%,,,,,,
107,2013,2013-11-24,11,30.211,TAM,@,DET,W 24-21,*,,,,,,0.0%,,,,,,
108,2013,2013-12-01,12,30.218,TAM,@,CAR,L 6-27,*,,,,,,0.0%,,,,,,
109,2013,2013-12-08,13,30.225,TAM,,BUF,W 27-6,*,0,,,,,0.0%,,,,,,
110,2013,2013-12-15,14,30.232,TAM,,SFO,L 14-33,*,,,,,,0.0%,,,,,,
111,2013,2013-12-22,15,30.239,TAM,@,STL,L 13-23,*,,,,,,0.0%,,,,,,
112,2013,2013-12-29,16,30.246,TAM,@,NOR,L 17-42,*,,,,,,0.0%,,,,,,
113,2014,2014-09-07,1,31.133,OAK,@,NYJ,L 14-19,*,,,,,,0.0%,,,,,,
