ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1982,1982-09-19,2,22.364,TAM,,WAS,L 13-21,,,,
2,1982,1982-11-21,3,23.062,TAM,@,DAL,L 9-14,,,,
3,1982,1982-11-29,4,23.070,TAM,,MIA,W 23-17,,,,
4,1982,1982-12-05,5,23.076,TAM,@,NOR,W 13-10,,,,
5,1982,1982-12-12,6,23.083,TAM,@,NYJ,L 17-32,,,,
6,1982,1982-12-19,7,23.090,TAM,,BUF,W 24-23,1.0,0,0,0
7,1982,1983-01-02,9,23.104,TAM,,CHI,W 26-23,,,,
8,1983,1983-09-04,1,23.349,TAM,,DET,L 0-11,,,,
9,1983,1983-09-11,2,23.356,TAM,@,CHI,L 10-17,,,,
10,1983,1983-09-18,3,23.363,TAM,,MIN,L 16-19,,,,
11,1983,1983-09-25,4,24.005,TAM,,CIN,L 17-23,,,,
12,1983,1983-10-02,5,24.012,TAM,@,GNB,L 14-55,,,,
13,1983,1983-10-09,6,24.019,TAM,@,DAL,L 24-27,1.0,0,0,0
14,1983,1983-10-16,7,24.026,TAM,,STL,L 27-34,,,,
15,1983,1983-10-23,8,24.033,TAM,,NOR,L 21-24,,,,
16,1983,1983-10-30,9,24.040,TAM,@,PIT,L 12-17,,,,
17,1983,1983-11-06,10,24.047,TAM,@,MIN,W 17-12,,,,
18,1983,1983-11-13,11,24.054,TAM,@,CLE,L 0-20,,,,
19,1983,1983-11-20,12,24.061,TAM,,CHI,L 0-27,,,,
20,1983,1983-11-27,13,24.068,TAM,,HOU,W 33-24,0.0,1,11,0
21,1983,1983-12-04,14,24.075,TAM,@,SFO,L 21-35,,,,
22,1983,1983-12-12,15,24.083,TAM,,GNB,L 9-12,0.0,1,0,0
23,1983,1983-12-18,16,24.089,TAM,@,DET,L 20-23,,,,
24,1984,1984-09-02,1,24.348,TAM,@,CHI,L 14-34,,,,
25,1984,1984-09-09,2,24.355,RAM,,CLE,W 20-17,,,,
26,1984,1984-09-16,3,24.362,RAM,@,PIT,L 14-24,,,,
27,1984,1984-09-23,4,25.003,RAM,@,CIN,W 24-14,,,,
28,1984,1984-11-04,10,25.045,RAM,@,STL,W 16-13,,,,
29,1984,1984-11-11,11,25.052,RAM,,CHI,W 29-13,,,,
30,1984,1984-11-18,12,25.059,RAM,@,GNB,L 6-31,,,,
31,1984,1984-11-25,13,25.066,RAM,@,TAM,W 34-33,,,,
32,1984,1984-12-02,14,25.073,RAM,,NOR,W 34-21,,,,
33,1984,1984-12-09,15,25.080,RAM,,HOU,W 27-16,,,,
34,1985,1985-09-08,1,25.353,RAM,,DEN,W 20-16,,,,
35,1985,1985-09-15,2,25.360,RAM,@,PHI,W 17-6,,,,
