ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-02,1,23.306,KAN,@,PIT,W 37-27,0,0,,0,0,0,,0,,,,,0,
2,1984,1984-09-16,3,23.320,KAN,,RAI,L 20-22,1,2,2.00,0,0,0,,0,0,0,,0,0,0
3,1984,1984-09-23,4,23.327,KAN,@,DEN,L 0-21,1,7,7.00,0,0,0,,0,0,0,,0,0,0
4,1984,1984-09-30,5,23.334,KAN,,CLE,W 10-6,6,24,4.00,0,0,0,,0,0,0,,0,0,0
5,1984,1984-10-07,6,23.341,KAN,,NYJ,L 16-17,6,18,3.00,0,0,0,,0,0,0,,0,0,0
6,1984,1984-10-14,7,23.348,KAN,,SDG,W 31-13,7,40,5.71,1,3,18,6.00,0,0,0,,0,1,6
7,1984,1984-10-21,8,23.355,KAN,@,NYJ,L 7-28,3,5,1.67,0,1,7,7.00,1,0,0,,0,1,6
8,1984,1984-10-28,9,23.362,KAN,,TAM,W 24-20,4,12,3.00,1,2,8,4.00,1,0,0,,0,2,12
9,1984,1984-11-04,10,24.003,KAN,@,SEA,L 0-45,2,3,1.50,0,1,1,1.00,0,0,0,,0,0,0
10,1984,1984-11-11,11,24.010,KAN,,HOU,L 16-17,0,0,,0,1,20,20.00,0,0,0,,0,0,0
11,1984,1984-11-18,12,24.017,KAN,@,RAI,L 7-17,1,4,4.00,0,2,19,9.50,0,0,0,,0,0,0
12,1984,1984-11-25,13,24.024,KAN,@,NYG,L 27-28,4,8,2.00,0,1,5,5.00,0,0,0,,0,0,0
13,1984,1984-12-02,14,24.031,KAN,,DEN,W 16-13,3,10,3.33,0,1,4,4.00,0,0,0,,0,0,0
14,1984,1984-12-09,15,24.038,KAN,,SEA,W 34-7,5,24,4.80,0,0,0,,0,0,0,,0,0,0
15,1984,1984-12-16,16,24.045,KAN,@,SDG,W 42-21,3,8,2.67,0,1,5,5.00,0,0,0,,0,0,0
16,1985,1985-09-08,1,24.311,KAN,@,NOR,W 47-27,4,19,4.75,0,0,0,,0,0,0,,0,0,0
17,1985,1985-09-12,2,24.315,KAN,,RAI,W 36-20,2,2,1.00,0,0,0,,0,0,0,,0,0,0
18,1987,1987-10-04,3,26.337,KAN,@,RAI,L 17-35,13,45,3.46,0,0,0,,0,2,35,17.50,0,0,0
19,1987,1987-10-11,4,26.344,KAN,@,MIA,L 0-42,1,4,4.00,0,0,0,,0,0,0,,0,0,0
20,1987,1987-10-18,5,26.351,KAN,,DEN,L 17-26,0,0,,0,0,0,,0,2,9,4.50,0,0,0
