ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-10-18,6,23.339,TAM,,CAR,L 21-28,,,,,,
2,2009,2009-10-25,7,23.346,TAM,,NWE,L 7-35,,0,0,0.0,0,0
3,2009,2009-11-08,8,23.360,TAM,,GNB,W 38-28,,0,0,1.0,2,1
4,2009,2009-11-15,9,24.002,TAM,@,MIA,L 23-25,,,,,,
5,2009,2009-11-22,10,24.009,TAM,,NOR,L 7-38,,,,,,
6,2009,2009-11-29,11,24.016,TAM,@,ATL,L 17-20,,,,,,
7,2009,2010-01-03,16,24.051,TAM,,ATL,L 10-20,,,,,,
8,2010,2010-10-10,4,24.331,TAM,@,CIN,W 24-21,,,,,,
9,2010,2010-10-17,5,24.338,TAM,,NOR,L 6-31,,,,,,
10,2010,2010-10-24,6,24.345,TAM,,STL,W 18-17,,,,,,
11,2010,2010-10-31,7,24.352,TAM,@,ARI,W 38-35,,0,0,0.0,2,0
12,2010,2010-11-07,8,24.359,TAM,@,ATL,L 21-27,,0,0,0.0,1,0
13,2010,2010-11-14,9,25.001,TAM,,CAR,W 31-16,,0,0,0.0,2,0
14,2010,2010-11-21,10,25.008,TAM,@,SFO,W 21-0,,0,0,1.0,1,0
15,2010,2010-11-28,11,25.015,TAM,@,BAL,L 10-17,,0,0,0.0,1,0
16,2010,2010-12-05,12,25.022,TAM,,ATL,L 24-28,,0,0,0.0,1,0
17,2010,2010-12-12,13,25.029,TAM,@,WAS,W 17-16,,0,0,0.0,3,0
18,2010,2010-12-19,14,25.036,TAM,,DET,L 20-23,,0,0,0.0,0,1
19,2010,2010-12-26,15,25.043,TAM,,SEA,W 38-15,*,0,0,0.0,1,1
20,2010,2011-01-02,16,25.050,TAM,@,NOR,W 23-13,*,0,0,0.0,1,0
21,2011,2011-09-11,1,25.302,TAM,,DET,L 20-27,*,0,0,0.0,4,0
22,2011,2011-09-18,2,25.309,TAM,@,MIN,W 24-20,*,0,0,0.0,2,1
23,2011,2011-09-25,3,25.316,TAM,,ATL,W 16-13,*,0,0,0.0,1,0
24,2011,2011-10-03,4,25.324,TAM,,IND,W 24-17,*,0,0,2.0,4,1
25,2011,2011-10-09,5,25.330,TAM,@,SFO,L 3-48,*,0,0,0.0,4,0
26,2011,2011-10-16,6,25.337,TAM,,NOR,W 26-20,*,0,0,0.0,4,0
27,2011,2011-10-23,7,25.344,TAM,,CHI,L 18-24,*,0,0,0.0,2,0
28,2011,2011-11-06,8,25.358,TAM,@,NOR,L 16-27,*,0,0,0.0,1,1
29,2011,2011-11-13,9,26.000,TAM,,HOU,L 9-37,*,0,0,0.0,5,0
30,2011,2011-11-20,10,26.007,TAM,@,GNB,L 26-35,*,0,0,0.0,0,1
31,2011,2011-12-11,13,26.028,TAM,@,JAX,L 14-41,,0,0,0.0,3,0
32,2011,2011-12-17,14,26.034,TAM,,DAL,L 15-31,,0,0,1.0,3,0
33,2011,2011-12-24,15,26.041,TAM,@,CAR,L 16-48,,0,0,1.0,1,0
