ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2016,2016-09-11,1,23.040,MIA,@,SEA,L 10-12,,0.0,0,0
2,2016,2016-09-29,4,23.058,MIA,@,CIN,L 7-22,,0.0,0,0
3,2016,2016-10-09,5,23.068,MIA,,TEN,L 17-30,,0.0,0,0
4,2016,2016-10-16,6,23.075,MIA,,PIT,W 30-15,,0.0,0,0
5,2016,2016-10-23,7,23.082,MIA,,BUF,W 28-25,,0.0,0,0
6,2016,2016-11-20,10,23.110,MIA,@,LAR,W 14-10,,0.0,0,0
7,2016,2016-12-11,13,23.131,MIA,,ARI,W 26-23,,0.0,0,0
8,2016,2017-01-01,16,23.152,MIA,,NWE,L 14-35,,0.0,0,0
9,2017,2017-10-08,4,24.067,MIA,,TEN,W 16-10,,0.0,0,0
10,2017,2017-10-15,5,24.074,MIA,@,ATL,W 20-17,,0.0,0,0
11,2017,2017-10-22,6,24.081,MIA,,NYJ,W 31-28,,0.0,0,0
12,2017,2017-10-26,7,24.085,MIA,@,BAL,L 0-40,,0.0,0,0
13,2017,2017-11-05,8,24.095,MIA,,OAK,L 24-27,,0.0,0,0
14,2017,2017-11-26,11,24.116,MIA,@,NWE,L 17-35,,0.0,0,0
15,2017,2017-12-03,12,24.123,MIA,,DEN,W 35-9,,0.0,2,0
16,2017,2017-12-11,13,24.131,MIA,,NWE,W 27-20,,0.0,0,0
17,2017,2017-12-17,14,24.137,MIA,@,BUF,L 16-24,,0.0,0,0
18,2017,2017-12-24,15,24.144,MIA,@,KAN,L 13-29,,0.0,0,0
19,2017,2017-12-31,16,24.151,MIA,,BUF,L 16-22,,0.0,0,0
20,2018,2018-09-09,1,25.038,KAN,@,LAC,W 38-28,,0.0,0,0
21,2018,2018-09-16,2,25.045,KAN,@,PIT,W 42-37,,0.0,0,0
22,2018,2018-09-23,3,25.052,KAN,,SFO,W 38-27,,0.0,0,0
