ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1987,1987-10-18,5,23.218,SFO,,STL,W 34-28,7,24,3.43,0,4,37,9.25,0,0,0,,0,0,0
2,1987,1987-10-25,6,23.225,SFO,@,NOR,W 24-22,3,9,3.00,0,0,0,,0,0,0,,0,0,0
3,1988,1988-09-04,1,24.174,SFO,@,NOR,W 34-33,0,0,,0,0,0,,0,4,105,26.25,0,0,0
4,1988,1988-09-11,2,24.181,SFO,@,NYG,W 20-17,3,2,0.67,1,0,0,,0,3,49,16.33,0,1,6
5,1988,1988-09-18,3,24.188,SFO,,ATL,L 17-34,0,0,,0,0,0,,0,3,56,18.67,0,0,0
6,1988,1988-09-25,4,24.195,SFO,@,SEA,W 38-7,8,38,4.75,0,3,29,9.67,0,2,28,14.00,0,0,0
7,1988,1988-10-02,5,24.202,SFO,,DET,W 20-13,0,0,,0,0,0,,0,1,24,24.00,0,0,0
8,1988,1988-10-09,6,24.209,SFO,,DEN,L 13-16,0,0,,0,0,0,,0,3,55,18.33,0,0,0
9,1988,1988-10-16,7,24.216,SFO,@,RAM,W 24-21,5,16,3.20,0,2,22,11.00,0,1,0,0.00,0,0,0
10,1988,1988-10-30,9,24.230,SFO,,MIN,W 24-21,0,0,,0,0,0,,0,2,54,27.00,0,0,0
11,1988,1988-11-06,10,24.237,SFO,@,PHO,L 23-24,0,0,,0,0,0,,0,3,48,16.00,0,0,0
12,1988,1988-11-13,11,24.244,SFO,,RAI,L 3-9,0,0,,0,0,0,,0,3,44,14.67,0,0,0
13,1988,1988-11-21,12,24.252,SFO,,WAS,W 37-21,1,0,0.00,0,1,6,6.00,0,1,13,13.00,0,0,0
14,1988,1988-11-27,13,24.258,SFO,@,SDG,W 48-10,7,60,8.57,1,0,0,,0,2,36,18.00,0,1,6
15,1988,1988-12-04,14,24.265,SFO,@,ATL,W 13-3,0,0,,0,0,0,,0,1,30,30.00,0,0,0
16,1988,1988-12-11,15,24.272,SFO,,NOR,W 30-17,0,0,,0,0,0,,0,3,66,22.00,0,0,0
