ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1985,1985-09-08,1,22.096,SDG,@,BUF,W 14-9
2,1985,1985-09-15,2,22.103,SDG,,SEA,L 35-49
3,1985,1985-09-22,3,22.110,SDG,@,CIN,W 44-41
4,1985,1985-09-29,4,22.117,SDG,,CLE,L 7-21
5,1985,1985-10-06,5,22.124,SDG,@,SEA,L 21-26
6,1985,1985-10-13,6,22.131,SDG,,KAN,W 31-20
7,1985,1985-10-20,7,22.138,SDG,@,MIN,L 17-21
8,1985,1985-10-28,8,22.146,SDG,@,RAI,L 21-34
9,1985,1985-11-03,9,22.152,SDG,,DEN,W 30-10
10,1985,1985-11-10,10,22.159,SDG,,RAI,W 40-34
11,1985,1985-11-17,11,22.166,SDG,@,DEN,L 24-30
12,1985,1985-11-24,12,22.173,SDG,@,HOU,L 35-37
13,1985,1985-12-01,13,22.180,SDG,,BUF,W 40-7
14,1985,1985-12-08,14,22.187,SDG,,PIT,W 54-44
15,1985,1985-12-15,15,22.194,SDG,,PHI,W 20-14
16,1985,1985-12-22,16,22.201,SDG,@,KAN,L 34-38
17,1986,1986-09-07,1,23.095,SDG,,MIA,W 50-28
18,1986,1986-09-14,2,23.102,SDG,@,NYG,L 7-20
19,1986,1986-09-21,3,23.109,SDG,,WAS,L 27-30
20,1986,1986-09-28,4,23.116,SDG,@,RAI,L 13-17
21,1986,1986-10-06,5,23.124,SDG,@,SEA,L 7-33
22,1986,1986-10-12,6,23.130,SDG,,DEN,L 14-31
23,1986,1986-10-19,7,23.137,SDG,@,KAN,L 41-42
24,1986,1986-10-26,8,23.144,SDG,@,PHI,L 7-23
25,1986,1986-11-02,9,23.151,SDG,,KAN,L 23-24
26,1986,1986-11-09,10,23.158,SDG,@,DEN,W 9-3
27,1986,1986-11-16,11,23.165,SDG,,DAL,L 21-24
28,1986,1986-11-20,12,23.169,SDG,,RAI,L 31-37
29,1986,1986-11-30,13,23.179,SDG,@,IND,W 17-3
