ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1976,1976-09-12,1,22.002,DET,@,CHI,L 3-10,,,,
2,1976,1976-09-19,2,22.009,DET,,ATL,W 24-10,,,,
3,1976,1976-09-26,3,22.016,DET,,MIN,L 9-10,,,,
4,1976,1976-10-03,4,22.023,DET,@,GNB,L 14-24,,,,
5,1976,1976-10-10,5,22.030,DET,,NWE,W 30-10,,,,
6,1976,1976-10-17,6,22.037,DET,@,WAS,L 7-20,,,,
7,1976,1976-10-24,7,22.044,DET,@,SEA,W 41-14,,,,
8,1976,1976-10-31,8,22.051,DET,,GNB,W 27-6,,,,
9,1976,1976-11-21,11,22.072,DET,,CHI,W 14-10,,,,
10,1976,1976-11-25,12,22.076,DET,,BUF,W 27-14,,,,
11,1976,1976-12-05,13,22.086,DET,@,NYG,L 10-24,,,,
12,1976,1976-12-11,14,22.092,DET,,RAM,L 17-20,,,,
13,1977,1977-09-18,1,23.008,DET,@,CHI,L 20-30,,,,
14,1977,1977-09-25,2,23.015,DET,,NOR,W 23-19,,,,
15,1977,1977-10-02,3,23.022,DET,,PHI,W 17-13,,,,
16,1977,1977-10-09,4,23.029,DET,@,MIN,L 7-14,,,,
17,1977,1977-10-16,5,23.036,DET,,GNB,W 10-6,,,,
18,1977,1977-10-23,6,23.043,DET,@,SFO,L 7-28,,,,
19,1977,1977-10-30,7,23.050,DET,@,DAL,L 0-37,,,,
20,1977,1977-11-06,8,23.057,DET,,SDG,W 20-0,,,,
21,1977,1977-11-13,9,23.064,DET,@,ATL,L 6-17,,,,
22,1977,1977-11-20,10,23.071,DET,,TAM,W 16-7,,,,
23,1977,1977-11-24,11,23.075,DET,,CHI,L 14-31,,,,
24,1977,1977-12-04,12,23.085,DET,@,GNB,L 9-10,,,,
25,1977,1977-12-11,13,23.092,DET,@,BAL,W 13-10,,,,
26,1977,1977-12-17,14,23.098,DET,,MIN,L 21-30,,,,
27,1979,1979-09-01,1,24.356,DET,@,TAM,L 16-31,,,,
28,1979,1979-09-09,2,24.364,DET,,WAS,L 24-27,,,,
29,1979,1979-09-16,3,25.006,DET,@,NYJ,L 10-31,,,,
30,1979,1979-09-23,4,25.013,DET,,ATL,W 24-23,,,,
31,1979,1979-09-30,5,25.020,DET,,MIN,L 10-13,,,,
32,1979,1979-10-07,6,25.027,DET,@,NWE,L 17-24,,,,
33,1979,1979-10-14,7,25.034,DET,@,GNB,L 16-24,,,,
34,1979,1979-10-21,8,25.041,DET,@,NOR,L 7-17,,,,
35,1979,1979-10-28,9,25.048,DET,,BUF,L 17-20,,,,
36,1979,1979-11-04,10,25.055,DET,@,CHI,L 7-35,,,,
37,1979,1979-11-11,11,25.062,DET,,TAM,L 14-16,,,,
38,1979,1979-11-18,12,25.069,DET,@,MIN,L 7-14,1,-1,-1.00,0
39,1979,1979-11-22,13,25.073,DET,,CHI,W 20-0,,,,
40,1979,1979-12-02,14,25.083,DET,@,PHI,L 7-44,,,,
41,1979,1979-12-09,15,25.090,DET,,MIA,L 10-28,,,,
42,1979,1979-12-15,16,25.096,DET,,GNB,L 13-18,,,,
43,1980,1980-09-07,1,25.363,DET,@,RAM,W 41-20,,,,
44,1980,1980-09-14,2,26.004,DET,@,GNB,W 29-7,,,,
45,1980,1980-09-21,3,26.011,DET,,STL,W 20-7,,,,
46,1980,1980-09-28,4,26.018,DET,,MIN,W 27-7,,,,
47,1980,1980-10-05,5,26.025,DET,@,ATL,L 28-43,,,,
48,1980,1980-10-12,6,26.032,DET,,NOR,W 24-13,,,,
49,1980,1980-10-19,7,26.039,DET,@,CHI,L 7-24,,,,
50,1980,1980-10-26,8,26.046,DET,@,KAN,L 17-20,,,,
51,1980,1980-11-02,9,26.053,DET,,SFO,W 17-13,,,,
52,1980,1980-11-09,10,26.060,DET,@,MIN,L 0-34,,,,
53,1980,1980-11-16,11,26.067,DET,,BAL,L 9-10,,,,
54,1980,1980-11-23,12,26.074,DET,@,TAM,W 24-10,,,,
55,1980,1980-11-27,13,26.078,DET,,CHI,L 17-23,,,,
56,1980,1980-12-07,14,26.088,DET,@,STL,L 23-24,,,,
57,1980,1980-12-14,15,26.095,DET,,TAM,W 27-14,,,,
58,1980,1980-12-21,16,26.102,DET,,GNB,W 24-3,,,,
59,1981,1981-09-06,1,26.361,DET,,SFO,W 24-17,,,,
60,1981,1981-09-13,2,27.003,DET,@,SDG,L 23-28,,,,
61,1981,1981-09-20,3,27.010,DET,@,MIN,L 24-26,,,,
62,1981,1981-09-27,4,27.017,DET,,OAK,W 16-0,,,,
63,1981,1981-10-04,5,27.024,DET,@,TAM,L 10-28,,,,
64,1981,1981-10-11,6,27.031,DET,@,DEN,L 21-27,,,,
65,1981,1981-10-19,7,27.039,DET,,CHI,W 48-17,,,,
