ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
22,2013,2013-10-21,6,26.089,MIN,@,NYG,L 7-23,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,1
23,2013,2013-11-24,11,26.123,MIN,@,GNB,T 26-26,,,,,,,,,,,0.0%,,,,,,,,,,,
24,2013,2013-12-01,12,26.130,MIN,,CHI,W 23-20,,0,0,,0,0,0,0,,0,0.0%,,1,8,8.00,0,,0,0,0.0,1,0
25,2013,2013-12-08,13,26.137,MIN,@,BAL,L 26-29,,0,0,,0,0,0,0,,0,0.0%,,1,20,20.00,0,,0,0,0.0,1,0
26,2013,2013-12-15,14,26.144,MIN,,PHI,W 48-30,*,30,51,1.70,3,5,3,15,5.00,0,60.0%,3.00,0,0,,0,,3,18,0.0,0,0
27,2013,2013-12-29,16,26.158,MIN,,DET,W 14-13,,14,115,8.21,0,3,2,-2,-1.00,0,66.7%,-0.67,0,0,,0,,0,0,0.0,1,0
28,2014,2014-09-07,1,27.045,MIN,@,STL,W 34-6,,2,10,5.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
29,2014,2014-09-14,2,27.052,MIN,,NWE,L 7-30,*,13,36,2.77,0,7,5,48,9.60,1,71.4%,6.86,0,0,,0,,1,6,0.0,0,0
30,2014,2014-09-21,3,27.059,MIN,@,NOR,L 9-20,*,12,35,2.92,0,6,3,36,12.00,0,50.0%,6.00,0,0,,0,,0,0,0.0,0,0
31,2014,2014-09-28,4,27.066,MIN,,ATL,W 41-28,*,20,78,3.90,3,4,3,22,7.33,0,75.0%,5.50,0,0,,0,,3,18,0.0,0,0
32,2014,2014-10-02,5,27.070,MIN,@,GNB,L 10-42,*,15,72,4.80,0,3,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
33,2014,2014-10-12,6,27.080,MIN,,DET,L 3-17,,2,-5,-2.50,0,2,1,18,18.00,0,50.0%,9.00,0,0,,0,,0,0,0.0,1,0
34,2014,2014-10-19,7,27.087,MIN,@,BUF,L 16-17,,6,24,4.00,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,,0,0,0.0,0,0
35,2014,2014-10-26,8,27.094,MIN,@,TAM,W 19-13,,4,1,0.25,0,5,4,26,6.50,0,80.0%,5.20,0,0,,0,,0,0,0.0,0,0
36,2014,2014-11-02,9,27.101,MIN,,WAS,W 29-26,,10,26,2.60,3,5,4,31,7.75,0,80.0%,6.20,0,0,,0,1,3,20,0.0,0,0
37,2014,2014-11-16,10,27.115,MIN,@,CHI,L 13-21,,1,2,2.00,0,5,3,12,4.00,0,60.0%,2.40,1,4,4.00,0,,0,0,0.0,0,0
38,2014,2014-11-30,12,27.129,MIN,,CAR,W 31-13,*,14,52,3.71,0,4,4,5,1.25,0,100.0%,1.25,0,0,,0,,0,0,0.0,0,0
39,2014,2014-12-07,13,27.136,MIN,,NYJ,W 30-24,*,19,54,2.84,0,4,3,10,3.33,0,75.0%,2.50,1,12,12.00,0,,0,0,0.0,0,0
40,2014,2014-12-14,14,27.143,MIN,@,DET,L 14-16,*,11,36,3.27,1,7,7,50,7.14,0,100.0%,7.14,0,0,,0,,1,6,0.0,1,0
41,2014,2014-12-21,15,27.150,MIN,@,MIA,L 35-37,*,16,58,3.63,2,4,3,19,6.33,0,75.0%,4.75,0,0,,0,1,2,14,0.0,0,0
42,2014,2014-12-28,16,27.157,MIN,,CHI,W 13-9,*,19,91,4.79,0,4,2,17,8.50,0,50.0%,4.25,2,31,15.50,0,,0,0,0.0,0,0
43,2015,2015-09-14,1,28.052,MIN,@,SFO,L 3-20,,1,4,4.00,0,2,2,28,14.00,0,100.0%,14.00,0,0,,0,,0,0,0.0,0,0
44,2015,2015-09-20,2,28.058,MIN,,DET,W 26-16,,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
45,2015,2015-09-27,3,28.065,MIN,,SDG,W 31-14,,2,10,5.00,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,,0,0,0.0,0,0
46,2015,2015-10-04,4,28.072,MIN,@,DEN,L 20-23,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
47,2015,2015-10-18,5,28.086,MIN,,KAN,W 16-10,,5,27,5.40,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0
48,2015,2015-10-25,6,28.093,MIN,@,DET,W 28-19,,0,0,,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,,0,0,0.0,0,0
49,2015,2015-11-01,7,28.100,MIN,@,CHI,W 23-20,,1,5,5.00,0,3,3,6,2.00,0,100.0%,2.00,0,0,,0,,0,0,0.0,0,0
50,2015,2015-11-08,8,28.107,MIN,,STL,W 21-18,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
51,2015,2015-11-15,9,28.114,MIN,@,OAK,W 30-14,,2,7,3.50,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0
52,2015,2015-11-22,10,28.121,MIN,,GNB,L 13-30,,0,0,,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0
53,2015,2015-11-29,11,28.128,MIN,@,ATL,W 20-10,,1,3,3.00,0,3,3,17,5.67,0,100.0%,5.67,0,0,,0,,0,0,0.0,0,0
54,2015,2015-12-06,12,28.135,MIN,,SEA,L 7-38,,2,-1,-0.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
55,2015,2015-12-10,13,28.139,MIN,@,ARI,L 20-23,,0,0,,0,2,2,30,15.00,0,100.0%,15.00,0,0,,0,,0,0,0.0,0,0
56,2015,2015-12-20,14,28.149,MIN,,CHI,W 38-17,,5,28,5.60,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,0,0,0.0,0,0
57,2015,2015-12-27,15,28.156,MIN,,NYG,W 49-17,,5,14,2.80,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
58,2015,2016-01-03,16,28.163,MIN,@,GNB,W 20-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
59,2016,2016-09-11,1,29.049,MIN,@,TEN,W 25-16,,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
60,2016,2016-09-18,2,29.056,MIN,,GNB,W 17-14,,6,14,2.33,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,,0,0,0.0,0,0
61,2016,2016-09-25,3,29.063,MIN,@,CAR,W 22-10,*,6,15,2.50,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0
62,2016,2016-10-03,4,29.071,MIN,,NYG,W 24-10,,6,6,1.00,1,2,2,12,6.00,0,100.0%,6.00,0,0,,0,,1,6,0.0,0,0
63,2016,2016-10-09,5,29.077,MIN,,HOU,W 31-13,,14,55,3.93,1,3,3,46,15.33,0,100.0%,15.33,0,0,,0,,1,6,0.0,0,0
64,2016,2016-10-23,6,29.091,MIN,@,PHI,L 10-21,*,12,55,4.58,0,8,6,25,4.17,0,75.0%,3.13,0,0,,0,,0,0,0.0,0,0
65,2016,2016-10-31,7,29.099,MIN,@,CHI,L 10-20,*,14,42,3.00,0,5,2,36,18.00,0,40.0%,7.20,0,0,,0,,0,0,0.0,0,0
66,2016,2016-11-06,8,29.105,MIN,,DET,L 16-22,*,9,27,3.00,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0
67,2016,2016-11-13,9,29.112,MIN,@,WAS,L 20-26,,9,13,1.44,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,1,6,0.0,0,0
68,2016,2016-11-20,10,29.119,MIN,,ARI,W 30-24,,5,20,4.00,1,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,1,6,0.0,0,0
69,2016,2016-11-24,11,29.123,MIN,@,DET,L 13-16,,5,27,5.40,1,3,3,14,4.67,0,100.0%,4.67,0,0,,0,,1,6,0.0,0,0
70,2016,2016-12-01,12,29.130,MIN,,DAL,L 15-17,*,6,30,5.00,0,1,1,-3,-3.00,0,100.0%,-3.00,1,11,11.00,0,,0,0,0.0,0,0
71,2016,2016-12-11,13,29.140,MIN,@,JAX,W 25-16,,11,37,3.36,1,2,2,14,7.00,0,100.0%,7.00,0,0,,0,,1,6,0.0,0,0
72,2016,2016-12-18,14,29.147,MIN,,IND,L 6-34,,0,0,,0,1,1,20,20.00,0,100.0%,20.00,0,0,,0,,0,0,0.0,0,0
73,2016,2016-12-24,15,29.153,MIN,@,GNB,L 25-38,,6,34,5.67,0,4,3,30,10.00,0,75.0%,7.50,0,0,,0,,0,0,0.0,0,0
74,2016,2017-01-01,16,29.161,MIN,,CHI,W 38-10,*,8,14,1.75,0,3,3,31,10.33,0,100.0%,10.33,0,0,,0,,0,0,0.0,0,0
