ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,2015,2015-11-09,9,24.133,SDG,,CHI,L 19-22,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,1,24,24.00,0,0,0,,0
2,2015,2015-11-22,10,24.146,SDG,,KAN,L 3-33,,7,5,37,7.40,0,71.4%,5.29,0,0,,0,1,18,18.00,0,1,0,0.00,0
3,2015,2015-11-29,11,24.153,SDG,@,JAX,W 31-25,,0,0,0,,0,0.0%,,0,0,,0,1,13,13.00,0,2,33,16.50,0
4,2015,2015-12-06,12,24.160,SDG,,DEN,L 3-17,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,1,24,24.00,0,1,4,4.00,0
5,2015,2015-12-13,13,24.167,SDG,@,KAN,L 3-10,*,7,5,47,9.40,0,71.4%,6.71,0,0,,0,1,34,34.00,0,0,0,,0
6,2015,2015-12-20,14,24.174,SDG,,MIA,W 30-14,*,6,5,35,7.00,0,83.3%,5.83,0,0,,0,0,0,,0,6,44,7.33,0
7,2015,2015-12-24,15,24.178,SDG,@,OAK,L 20-23,,5,3,16,5.33,0,60.0%,3.20,0,0,,0,2,44,22.00,0,0,0,,0
8,2015,2016-01-03,16,24.188,SDG,@,DEN,L 20-27,,4,3,18,6.00,0,75.0%,4.50,1,13,13.00,0,0,0,,0,1,0,0.00,0
