ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1990,1990-09-09,1,23.060,CHI,,SEA,W 17-0
2,1990,1990-09-16,2,23.067,CHI,@,GNB,W 31-13
3,1990,1990-10-07,5,23.088,CHI,,GNB,W 27-13
4,1990,1990-10-14,6,23.095,CHI,,RAM,W 38-9
5,1990,1990-10-28,7,23.109,CHI,@,PHO,W 31-21
6,1990,1990-11-11,9,23.123,CHI,,ATL,W 30-24
7,1990,1990-11-18,10,23.130,CHI,@,DEN,W 16-13
8,1990,1990-11-25,11,23.137,CHI,@,MIN,L 13-41
9,1990,1990-12-02,12,23.144,CHI,,DET,W 23-17
10,1990,1990-12-09,13,23.151,CHI,@,WAS,L 9-10
11,1990,1990-12-16,14,23.158,CHI,@,DET,L 21-38
