ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1987,1987-10-04,3,23.241,SEA,,MIA,W 24-20,1,0,0.00,0,5,191,38.20,0
2,1987,1987-10-11,4,23.248,SEA,,CIN,L 10-17,0,0,,0,6,195,32.50,0
