ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2014,2014-09-14,2,25.226,SDG,,SEA,W 30-21,,,,,,,0.0%,,,
2,2014,2014-09-28,4,25.240,SDG,,JAX,W 33-14,,,,,,,0.0%,,,
3,2014,2014-10-12,6,25.254,SDG,@,OAK,W 31-28,,,,,,,0.0%,,,
4,2014,2014-10-23,8,25.265,SDG,@,DEN,L 21-35,,,,,,,0.0%,,,
5,2014,2014-11-02,9,25.275,SDG,@,MIA,L 0-37,,,,,,,0.0%,,,
6,2014,2014-12-20,15,25.323,SDG,@,SFO,W 38-35,,9,7,79,11.29,0,77.8%,8.78,0,0
7,2014,2014-12-28,16,25.331,SDG,@,KAN,L 7-19,,8,5,79,15.80,0,62.5%,9.88,0,0
8,2015,2015-09-20,2,26.232,SDG,@,CIN,L 19-24,,0,0,0,,0,0.0%,,0,0
9,2015,2015-09-27,3,26.239,SDG,@,MIN,L 14-31,,0,0,0,,0,0.0%,,0,0
10,2015,2015-10-04,4,26.246,SDG,,CLE,W 30-27,,5,3,88,29.33,0,60.0%,17.60,0,0
11,2015,2015-10-12,5,26.254,SDG,,PIT,L 20-24,,2,0,0,,0,0.0%,0.00,0,0
12,2015,2015-10-18,6,26.260,SDG,@,GNB,L 20-27,,7,3,18,6.00,1,42.9%,2.57,1,6
13,2015,2015-10-25,7,26.267,SDG,,OAK,L 29-37,,2,2,26,13.00,0,100.0%,13.00,0,0
14,2015,2015-11-01,8,26.274,SDG,@,BAL,L 26-29,,2,1,10,10.00,0,50.0%,5.00,0,0
15,2015,2015-11-09,9,26.282,SDG,,CHI,L 19-22,*,5,3,28,9.33,0,60.0%,5.60,0,0
16,2015,2015-11-22,10,26.295,SDG,,KAN,L 3-33,*,5,3,51,17.00,0,60.0%,10.20,0,0
17,2015,2015-11-29,11,26.302,SDG,@,JAX,W 31-25,*,9,5,65,13.00,1,55.6%,7.22,1,6
18,2015,2015-12-06,12,26.309,SDG,,DEN,L 3-17,*,2,1,15,15.00,0,50.0%,7.50,0,0
19,2015,2015-12-20,14,26.323,SDG,,MIA,W 30-14,*,5,3,78,26.00,0,60.0%,15.60,0,0
20,2015,2015-12-24,15,26.327,SDG,@,OAK,L 20-23,*,13,8,82,10.25,1,61.5%,6.31,1,6
21,2015,2016-01-03,16,26.337,SDG,@,DEN,L 20-27,*,6,3,25,8.33,0,50.0%,4.17,0,0
22,2016,2016-09-11,1,27.224,SDG,@,KAN,L 27-33,*,3,1,6,6.00,0,33.3%,2.00,0,0
23,2016,2016-09-18,2,27.231,SDG,,JAX,W 38-14,*,3,1,7,7.00,0,33.3%,2.33,0,0
24,2016,2016-09-25,3,27.238,SDG,@,IND,L 22-26,*,4,3,32,10.67,0,75.0%,8.00,0,0
25,2016,2016-10-02,4,27.245,SDG,,NOR,L 34-35,*,11,7,120,17.14,1,63.6%,10.91,1,6
26,2016,2016-10-09,5,27.252,SDG,@,OAK,L 31-34,*,3,1,3,3.00,0,33.3%,1.00,0,0
27,2016,2016-10-13,6,27.256,SDG,,DEN,W 21-13,*,1,1,11,11.00,0,100.0%,11.00,0,0
28,2016,2016-10-23,7,27.266,SDG,@,ATL,W 33-30,*,6,3,58,19.33,0,50.0%,9.67,0,0
29,2016,2016-10-30,8,27.273,SDG,@,DEN,L 19-27,*,7,4,72,18.00,0,57.1%,10.29,0,0
30,2016,2016-11-06,9,27.280,SDG,,TEN,W 43-35,*,9,6,56,9.33,0,66.7%,6.22,0,0
31,2016,2016-11-13,10,27.287,SDG,,MIA,L 24-31,*,9,5,43,8.60,0,55.6%,4.78,0,0
32,2016,2016-11-27,11,27.301,SDG,@,HOU,W 21-13,*,6,6,119,19.83,1,100.0%,19.83,1,6
33,2016,2016-12-04,12,27.308,SDG,,TAM,L 21-28,*,5,2,49,24.50,1,40.0%,9.80,1,6
34,2016,2016-12-11,13,27.315,SDG,@,CAR,L 16-28,*,7,6,71,11.83,1,85.7%,10.14,1,6
35,2016,2016-12-18,14,27.322,SDG,,OAK,L 16-19,*,8,5,68,13.60,0,62.5%,8.50,0,0
36,2016,2016-12-24,15,27.328,SDG,@,CLE,L 17-20,*,10,3,44,14.67,0,30.0%,4.40,0,0
37,2016,2017-01-01,16,27.336,SDG,,KAN,L 27-37,*,5,4,51,12.75,0,80.0%,10.20,0,0
38,2017,2017-09-17,2,28.229,LAC,,MIA,L 17-19,,2,0,0,,0,0.0%,0.00,0,0
39,2017,2017-09-24,3,28.236,LAC,,KAN,L 10-24,,1,1,2,2.00,0,100.0%,2.00,0,0
40,2017,2017-10-01,4,28.243,LAC,,PHI,L 24-26,,1,1,7,7.00,0,100.0%,7.00,0,0
41,2017,2017-10-08,5,28.250,LAC,@,NYG,W 27-22,,0,0,0,,0,0.0%,,0,0
42,2017,2017-11-12,9,28.285,CHI,,GNB,L 16-23,*,8,6,88,14.67,0,75.0%,11.00,0,0
43,2017,2017-11-19,10,28.292,CHI,,DET,L 24-27,*,5,3,43,14.33,0,60.0%,8.60,0,0
44,2017,2017-11-26,11,28.299,CHI,@,PHI,L 3-31,*,9,4,64,16.00,0,44.4%,7.11,0,0
45,2017,2017-12-03,12,28.306,CHI,,SFO,L 14-15,,2,2,21,10.50,1,100.0%,10.50,1,6
46,2017,2017-12-10,13,28.313,CHI,@,CIN,W 33-7,*,0,0,0,,0,0.0%,,0,0
47,2017,2017-12-16,14,28.319,CHI,@,DET,L 10-20,*,2,1,5,5.00,0,50.0%,2.50,0,0
48,2017,2017-12-24,15,28.327,CHI,,CLE,W 20-3,*,4,2,19,9.50,0,50.0%,4.75,0,0
49,2017,2017-12-31,16,28.334,CHI,@,MIN,L 10-23,*,10,5,94,18.80,0,50.0%,9.40,0,0
