ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
64,2010,2010-10-10,4,27.081,TAM,@,CIN,W 24-21,*,9,6,75,12.50,0,66.7%,8.33,0,0,,0,,0,0,0.0,0,0
65,2010,2010-10-17,5,27.088,TAM,,NOR,L 6-31,*,10,7,43,6.14,0,70.0%,4.30,0,0,,0,,0,0,0.0,0,0
66,2010,2010-10-24,6,27.095,TAM,,STL,W 18-17,*,10,5,44,8.80,0,50.0%,4.40,0,0,,0,,0,0,0.0,0,0
67,2010,2010-10-31,7,27.102,TAM,@,ARI,W 38-35,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,,0,0,0.0,0,0
68,2010,2010-11-07,8,27.109,TAM,@,ATL,L 21-27,*,4,3,31,10.33,0,75.0%,7.75,0,0,,0,,0,0,0.0,0,0
69,2010,2010-11-14,9,27.116,TAM,,CAR,W 31-16,*,6,6,65,10.83,1,100.0%,10.83,0,0,,0,,1,6,0.0,0,0
70,2010,2010-11-21,10,27.123,TAM,@,SFO,W 21-0,*,8,4,34,8.50,0,50.0%,4.25,0,0,,0,,0,0,0.0,0,0
71,2010,2010-11-28,11,27.130,TAM,@,BAL,L 10-17,*,9,4,44,11.00,1,44.4%,4.89,0,0,,0,,1,6,0.0,0,0
72,2010,2010-12-05,12,27.137,TAM,,ATL,L 24-28,,4,3,26,8.67,0,75.0%,6.50,0,0,,0,,0,0,0.0,0,0
73,2010,2010-12-12,13,27.144,TAM,@,WAS,W 17-16,*,4,2,52,26.00,1,50.0%,13.00,0,0,,0,,1,6,0.0,0,0
74,2010,2010-12-19,14,27.151,TAM,,DET,L 20-23,*,6,4,46,11.50,0,66.7%,7.67,0,0,,0,,0,0,0.0,0,0
75,2010,2010-12-26,15,27.158,TAM,,SEA,W 38-15,,7,7,98,14.00,2,100.0%,14.00,0,0,,0,,2,12,0.0,0,0
76,2010,2011-01-02,16,27.165,TAM,@,NOR,W 23-13,*,3,3,28,9.33,0,100.0%,9.33,0,0,,0,,0,0,0.0,0,0
77,2011,2011-09-11,1,28.052,TAM,,DET,L 20-27,*,9,6,66,11.00,0,66.7%,7.33,0,0,,0,,0,0,0.0,1,0
78,2011,2011-09-18,2,28.059,TAM,@,MIN,W 24-20,*,8,4,44,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0
79,2011,2011-09-25,3,28.066,TAM,,ATL,W 16-13,*,5,2,20,10.00,0,40.0%,4.00,0,0,,0,,0,0,0.0,0,0
80,2011,2011-10-03,4,28.074,TAM,,IND,W 24-17,*,6,5,33,6.60,0,83.3%,5.50,0,0,,0,,0,0,0.0,0,0
81,2011,2011-10-09,5,28.080,TAM,@,SFO,L 3-48,*,9,5,54,10.80,0,55.6%,6.00,0,0,,0,,0,0,0.0,0,0
82,2011,2011-10-16,6,28.087,TAM,,NOR,W 26-20,*,10,5,40,8.00,0,50.0%,4.00,0,0,,0,,0,0,0.0,0,0
83,2011,2011-10-23,7,28.094,TAM,,CHI,L 18-24,*,12,4,25,6.25,1,33.3%,2.08,0,0,,0,,1,6,0.0,0,0
84,2011,2011-11-06,8,28.108,TAM,@,NOR,L 16-27,*,6,4,29,7.25,1,66.7%,4.83,0,0,,0,,1,6,0.0,0,0
85,2011,2011-11-13,9,28.115,TAM,,HOU,L 9-37,*,6,3,33,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,1,0
86,2011,2011-11-20,10,28.122,TAM,@,GNB,L 26-35,*,11,9,132,14.67,0,81.8%,12.00,0,0,,0,,0,0,0.0,0,0
87,2011,2011-11-27,11,28.129,TAM,@,TEN,L 17-23,*,7,5,52,10.40,0,71.4%,7.43,0,0,,0,,0,0,0.0,0,0
88,2011,2011-12-04,12,28.136,TAM,,CAR,L 19-38,*,5,4,41,10.25,0,80.0%,8.20,0,0,,0,,0,0,0.0,0,0
89,2011,2011-12-11,13,28.143,TAM,@,JAX,L 14-41,*,5,2,38,19.00,0,40.0%,7.60,0,0,,0,,0,0,0.0,0,0
90,2011,2011-12-17,14,28.149,TAM,,DAL,L 15-31,,7,4,37,9.25,0,57.1%,5.29,0,0,,0,1,0,2,0.0,0,0
91,2011,2011-12-24,15,28.156,TAM,@,CAR,L 16-48,*,7,6,63,10.50,0,85.7%,9.00,0,0,,0,,0,0,0.0,0,0
92,2011,2012-01-01,16,28.164,TAM,@,ATL,L 24-45,*,10,7,56,8.00,0,70.0%,5.60,0,0,,0,1,0,2,0.0,0,0
93,2012,2012-09-23,3,29.064,NWE,@,BAL,L 30-31,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,,0,0,0.0,0,0
94,2013,2013-09-08,1,30.049,NYJ,,TAM,W 18-17,,8,7,79,11.29,1,87.5%,9.88,0,0,,0,,1,6,0.0,0,0
95,2013,2013-09-12,2,30.053,NYJ,@,NWE,L 10-13,*,6,3,16,5.33,0,50.0%,2.67,0,0,,0,,0,0,0.0,1,0
96,2013,2013-09-22,3,30.063,NYJ,,BUF,W 27-20,,0,,,,,0.0%,,,,,,,,,,,
97,2013,2013-09-29,4,30.070,NYJ,@,TEN,L 13-38,*,9,6,73,12.17,0,66.7%,8.11,0,0,,0,,0,0,0.0,0,0
98,2013,2013-10-07,5,30.078,NYJ,@,ATL,W 30-28,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,,1,6,0.0,0,0
99,2013,2013-11-17,10,30.119,NYJ,@,BUF,L 14-37,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,,0,0,0.0,0,0
100,2013,2013-11-24,11,30.126,NYJ,@,BAL,L 3-19,,4,2,34,17.00,0,50.0%,8.50,0,0,,0,,0,0,0.0,0,0
101,2013,2013-12-01,12,30.133,NYJ,,MIA,L 3-23,,3,3,26,8.67,0,100.0%,8.67,0,0,,0,,0,0,0.0,0,0
102,2013,2013-12-08,13,30.140,NYJ,,OAK,W 37-27,,6,3,61,20.33,0,50.0%,10.17,0,0,,0,,0,0,0.0,0,0
103,2013,2013-12-15,14,30.147,NYJ,@,CAR,L 20-30,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,,0,0,0.0,0,0
104,2013,2013-12-22,15,30.154,NYJ,,CLE,W 24-13,*,5,3,35,11.67,0,60.0%,7.00,0,0,,0,,0,0,0.0,0,0
105,2013,2013-12-29,16,30.161,NYJ,@,MIA,W 20-7,,3,1,34,34.00,0,33.3%,11.33,0,0,,0,,0,0,0.0,0,0
