ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,2000,2000-09-04,1,22.012,DEN,@,STL,L 36-41,,,,,,,
2,2000,2000-09-10,2,22.018,DEN,,ATL,W 42-14,,,,,,,
3,2000,2000-09-17,3,22.025,DEN,@,OAK,W 33-24,,,,,,,
4,2000,2000-09-24,4,22.032,DEN,,KAN,L 22-23,,,,,,,
5,2000,2000-10-01,5,22.039,DEN,,NWE,L 19-28,,,,,,,
6,2000,2000-10-08,6,22.046,DEN,@,SDG,W 21-7,,,,,,,
7,2000,2000-10-15,7,22.053,DEN,,CLE,W 44-10,,,,,,,
8,2000,2000-10-22,8,22.060,DEN,@,CIN,L 21-31,,,,,,,
9,2000,2000-11-05,9,22.074,DEN,@,NYJ,W 30-23,,,,,,,
10,2000,2000-11-13,10,22.082,DEN,,OAK,W 27-24,,0,0,1.0,0,0,0
11,2000,2000-11-19,11,22.088,DEN,,SDG,W 38-37,,,,,,,
12,2000,2000-11-26,12,22.095,DEN,@,SEA,W 38-31,,,,,,,
13,2000,2000-12-03,13,22.102,DEN,@,NOR,W 38-23,,0,0,1.0,0,0,0
14,2000,2000-12-10,14,22.109,DEN,,SEA,W 31-24,,,,,,,
15,2000,2000-12-17,15,22.116,DEN,@,KAN,L 7-20,,,,,,,
16,2000,2000-12-23,16,22.122,DEN,,SFO,W 38-9,,,,,,,
17,2001,2001-09-10,1,23.018,DEN,,NYG,W 31-20,,0,0,1.0,0,0,0
18,2001,2001-09-23,2,23.031,DEN,@,ARI,W 38-17,,,,,,,
19,2001,2001-09-30,3,23.038,DEN,,BAL,L 13-20,,,,,,,
20,2001,2001-10-07,4,23.045,DEN,,KAN,W 20-6,,,,,,,
21,2001,2001-10-14,5,23.052,DEN,@,SEA,L 21-34,,,,,,,
22,2001,2001-10-21,6,23.059,DEN,@,SDG,L 10-27,,,,,,,
23,2001,2001-10-28,7,23.066,DEN,,NWE,W 31-20,,,,,,,
24,2001,2001-11-05,8,23.074,DEN,@,OAK,L 28-38,,,,,,,
25,2001,2001-11-11,9,23.080,DEN,,SDG,W 26-16,,,,,,,
26,2001,2001-11-18,10,23.087,DEN,,WAS,L 10-17,,,,,,,
27,2001,2001-11-22,11,23.091,DEN,@,DAL,W 26-24,,0,0,1.0,0,0,0
28,2001,2001-12-02,12,23.101,DEN,@,MIA,L 10-21,,,,,,,
29,2001,2001-12-09,13,23.108,DEN,,SEA,W 20-7,,,,,,,
30,2001,2001-12-16,14,23.115,DEN,@,KAN,L 23-26,,,,,,,
31,2001,2001-12-30,15,23.129,DEN,,OAK,W 23-17,,0,0,1.0,0,0,0
32,2001,2002-01-06,16,23.136,DEN,@,IND,L 10-29,,,,,,,
33,2002,2002-09-08,1,24.016,DEN,,STL,W 23-16,*,,,,,,
34,2002,2002-09-15,2,24.023,DEN,@,SFO,W 24-14,*,0,0,1.0,0,0,0
35,2002,2002-09-22,3,24.030,DEN,,BUF,W 28-23,*,,,,,,
36,2002,2002-09-30,4,24.038,DEN,@,BAL,L 23-34,*,,,,,,
37,2002,2002-10-06,5,24.044,DEN,,SDG,W 26-9,*,,,,,,
38,2002,2002-10-13,6,24.051,DEN,,MIA,L 22-24,*,,,,,,
39,2002,2002-10-20,7,24.058,DEN,@,KAN,W 37-34,*,,,,,,
40,2002,2002-10-27,8,24.065,DEN,@,NWE,W 24-16,*,0,0,1.0,0,0,0
41,2002,2002-11-11,9,24.080,DEN,,OAK,L 10-34,*,0,0,1.0,0,0,0
42,2002,2002-11-17,10,24.086,DEN,@,SEA,W 31-9,*,,,,,,
43,2002,2002-11-24,11,24.093,DEN,,IND,L 20-23,*,,,,,,
44,2002,2002-12-01,12,24.100,DEN,@,SDG,L 27-30,*,,,,,,
45,2002,2002-12-08,13,24.107,DEN,@,NYJ,L 13-19,*,0,0,1.0,0,0,0
46,2002,2002-12-15,14,24.114,DEN,,KAN,W 31-24,*,0,0,1.0,0,0,0
47,2002,2002-12-22,15,24.121,DEN,@,OAK,L 16-28,*,0,0,1.0,0,0,0
48,2002,2002-12-29,16,24.128,DEN,,ARI,W 37-7,*,0,0,0.5,0,0,0
49,2003,2003-09-07,1,25.015,DEN,@,CIN,W 30-10,*,1,6,0.0,1,12,1
50,2003,2003-09-14,2,25.022,DEN,@,SDG,W 37-13,*,0,0,0.0,1,2,0
51,2003,2003-09-22,3,25.030,DEN,,OAK,W 31-10,*,,,,,,
52,2003,2003-09-28,4,25.036,DEN,,DET,W 20-16,*,,,,,,
53,2003,2003-10-05,5,25.043,DEN,@,KAN,L 23-24,*,,,,,,
54,2003,2003-10-12,6,25.050,DEN,,PIT,W 17-14,*,,,,,,
55,2004,2004-09-12,1,26.020,TAM,@,WAS,L 10-16,*,,,,,,
56,2004,2004-09-19,2,26.027,TAM,,SEA,L 6-10,*,,,,,,
57,2004,2004-09-26,3,26.034,TAM,@,OAK,L 20-30,*,,,,,,
58,2004,2004-10-03,4,26.041,TAM,,DEN,L 13-16,*,,,,,,
59,2004,2004-10-10,5,26.048,TAM,@,NOR,W 20-17,*,,,,,,
60,2004,2004-10-18,6,26.056,TAM,@,STL,L 21-28,,0,0,0.0,1,31,0
61,2004,2004-10-24,7,26.062,TAM,,CHI,W 19-7,,,,,,,
62,2004,2004-11-07,8,26.076,TAM,,KAN,W 34-31,*,,,,,,
63,2004,2004-11-14,9,26.083,TAM,@,ATL,L 14-24,*,0,0,0.5,0,0,0
64,2004,2004-11-21,10,26.090,TAM,,SFO,W 35-3,*,,,,,,
65,2004,2004-11-28,11,26.097,TAM,@,CAR,L 14-21,*,,,,,,
66,2004,2004-12-05,12,26.104,TAM,,ATL,W 27-0,*,,,,,,
67,2004,2004-12-12,13,26.111,TAM,@,SDG,L 24-31,*,,,,,,
68,2004,2004-12-19,14,26.118,TAM,,NOR,L 17-21,*,,,,,,
69,2004,2004-12-26,15,26.125,TAM,,CAR,L 20-37,*,,,,,,
70,2004,2005-01-02,16,26.132,TAM,@,ARI,L 7-12,,,,,,,
71,2005,2005-09-11,1,27.019,DEN,@,MIA,L 10-34,*,,,,,,
