ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1967,1967-10-08,4,25.082,KAN,,MIA,W 41-0,1,56,56.00,1,0,0,,0,1,6
2,1967,1967-10-15,5,25.089,KAN,@,SDG,L 31-45,2,63,31.50,0,0,0,,0,0,0
3,1967,1967-10-29,7,25.103,KAN,,DEN,W 52-9,1,32,32.00,0,0,0,,0,0,0
4,1967,1967-11-05,8,25.110,KAN,,NYJ,W 42-18,1,24,24.00,0,0,0,,0,0,0
5,1967,1967-11-19,10,25.124,KAN,,SDG,L 16-17,4,79,19.75,1,0,0,,0,1,6
6,1967,1967-11-23,11,25.128,KAN,,OAK,L 22-44,2,41,20.50,0,0,0,,0,0,0
7,1967,1967-12-17,14,25.152,KAN,@,DEN,W 38-24,1,17,17.00,0,0,0,,0,0,0
8,1968,1968-09-09,1,26.053,KAN,@,HOU,W 26-21,1,6,6.00,0,0,0,,0,0,0
9,1968,1968-09-15,2,26.059,KAN,,NYJ,L 19-20,0,0,,0,1,-3,-3.00,0,0,0
10,1968,1968-09-22,3,26.066,KAN,,DEN,W 34-2,3,39,13.00,0,0,0,,0,0,0
11,1968,1968-09-28,4,26.072,KAN,@,MIA,W 48-3,5,95,19.00,1,0,0,,0,1,6
12,1968,1968-10-05,5,26.079,KAN,@,BUF,W 18-7,4,50,12.50,1,0,0,,0,1,6
13,1968,1968-10-13,6,26.087,KAN,,CIN,W 13-3,1,42,42.00,0,0,0,,0,0,0
14,1968,1968-11-03,9,26.108,KAN,@,OAK,L 21-38,2,121,60.50,2,0,0,,0,2,12
15,1968,1968-11-17,11,26.122,KAN,,BOS,W 31-17,3,97,32.33,1,0,0,,0,1,6
16,1968,1968-11-28,12,26.133,KAN,,HOU,W 24-10,1,30,30.00,0,0,0,,0,0,0
17,1968,1968-12-08,13,26.143,KAN,@,SDG,W 40-3,1,5,5.00,1,0,0,,0,1,6
18,1968,1968-12-14,14,26.149,KAN,@,DEN,W 30-7,1,9,9.00,0,0,0,,0,0,0
19,1969,1969-09-14,1,27.058,KAN,@,SDG,W 27-9,2,39,19.50,0,0,0,,0,0,0
20,1969,1969-09-21,2,27.065,KAN,@,BOS,W 31-0,2,36,18.00,0,0,0,,0,0,0
21,1969,1969-09-28,3,27.072,KAN,@,CIN,L 19-24,2,19,9.50,1,0,0,,0,1,6
22,1969,1969-10-05,4,27.079,KAN,@,DEN,W 26-13,1,12,12.00,0,0,0,,0,0,0
23,1969,1969-10-19,6,27.093,KAN,,MIA,W 17-10,3,22,7.33,0,0,0,,0,0,0
