ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
68,1991,1991-10-27,8,27.259,TAM,,GNB,L 0-27,,,,,
69,1991,1991-11-03,9,27.266,TAM,@,MIN,L 13-28,,,,,
70,1991,1991-11-10,10,27.273,TAM,,DET,W 30-21,,,,,
71,1991,1991-11-17,11,27.280,TAM,@,ATL,L 7-43,,,,,
72,1991,1991-11-24,12,27.287,TAM,,NYG,L 14-21,,,,,
73,1991,1991-12-01,13,27.294,TAM,@,MIA,L 14-33,,,,,
74,1991,1991-12-08,14,27.301,TAM,,MIN,L 24-26,,,,,
75,1991,1991-12-14,15,27.307,TAM,@,CHI,L 0-27,,,,,
76,1991,1991-12-22,16,27.315,TAM,,IND,W 17-3,0,0,,0,1.0
77,1993,1993-09-05,1,29.207,PHI,,PHO,W 23-17,,,,,
78,1993,1993-09-19,3,29.221,PHI,,WAS,W 34-31,,,,,
79,1993,1993-10-03,4,29.235,PHI,@,NYJ,W 35-30,,,,,
80,1993,1993-10-10,5,29.242,PHI,,CHI,L 6-17,,,,,
81,1993,1993-10-17,6,29.249,PHI,@,NYG,L 10-21,,,,,
82,1993,1993-10-31,7,29.263,PHI,,DAL,L 10-23,,,,,
83,1993,1993-11-07,8,29.270,PHI,@,PHO,L 3-16,,,,,
84,1993,1993-11-28,11,29.291,WAS,,PHI,L 14-17,,,,,
85,1993,1993-12-05,12,29.298,WAS,@,TAM,W 23-17,,,,,
