ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,2016,2016-10-02,4,22.233,DEN,@,TAM,W 27-7,,14,24,58.33,170,1,0,94.1,1,0,7.08,7.92,3,-4,-1.33,0
2,2016,2016-10-09,5,22.240,DEN,,ATL,L 16-23,*,23,35,65.71,223,1,1,81.0,6,40,6.37,5.66,6,18,3.00,0
3,2016,2016-12-04,12,22.296,DEN,@,JAX,W 20-10,*,12,24,50.00,104,0,0,61.8,2,2,4.33,4.33,2,11,5.50,0
4,2017,2017-11-26,11,23.287,DEN,@,OAK,L 14-21,*,9,14,64.29,41,0,1,38.4,4,23,2.93,-0.29,2,17,8.50,0
5,2017,2017-12-31,16,23.322,DEN,,KAN,L 24-27,*,21,31,67.74,254,2,2,87.3,5,28,8.19,6.58,3,13,4.33,0
