ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2014,2014-09-07,1,23.048,TEN,@,KAN,W 26-10,,0,,,,,0.0%,,,
2,2014,2014-09-14,2,23.055,TEN,,DAL,L 10-26,,,,,,,0.0%,,,
3,2014,2014-09-21,3,23.062,TEN,@,CIN,L 7-33,,,,,,,0.0%,,,
4,2014,2014-09-28,4,23.069,TEN,@,IND,L 17-41,,,,,,,0.0%,,,
5,2014,2014-10-05,5,23.076,TEN,,CLE,L 28-29,,0,,,,,0.0%,,,
6,2014,2014-10-12,6,23.083,TEN,,JAX,W 16-14,*,,,,,,0.0%,,,
7,2014,2014-10-19,7,23.090,TEN,@,WAS,L 17-19,*,,,,,,0.0%,,,
8,2014,2014-10-26,8,23.097,TEN,,HOU,L 16-30,*,0,,,,,0.0%,,,
9,2014,2014-11-09,9,23.111,TEN,@,BAL,L 7-21,*,,,,,,0.0%,,,
10,2014,2014-11-17,10,23.119,TEN,,PIT,L 24-27,*,,,,,,0.0%,,,
11,2014,2014-11-23,11,23.125,TEN,@,PHI,L 24-43,*,0,,,,,0.0%,,,
12,2015,2015-09-13,1,24.054,TEN,@,TAM,W 42-14,*,0,0,0,,0,0.0%,,0,0
13,2015,2015-09-20,2,24.061,TEN,@,CLE,L 14-28,*,0,0,0,,0,0.0%,,0,0
14,2015,2015-09-27,3,24.068,TEN,,IND,L 33-35,*,0,0,0,,0,0.0%,,0,0
15,2015,2015-10-11,4,24.082,TEN,,BUF,L 13-14,*,0,0,0,,0,0.0%,,0,0
16,2015,2015-10-18,5,24.089,TEN,,MIA,L 10-38,*,0,0,0,,0,0.0%,,0,0
17,2015,2015-10-25,6,24.096,TEN,,ATL,L 7-10,*,0,0,0,,0,0.0%,,0,0
18,2015,2015-11-01,7,24.103,TEN,@,HOU,L 6-20,*,0,0,0,,0,0.0%,,0,0
19,2015,2015-11-08,8,24.110,TEN,@,NOR,W 34-28,*,0,0,0,,0,0.0%,,0,0
20,2015,2015-11-15,9,24.117,TEN,,CAR,L 10-27,*,0,0,0,,0,0.0%,,0,0
21,2015,2015-11-19,10,24.121,TEN,@,JAX,L 13-19,*,0,0,0,,0,0.0%,,0,0
22,2015,2015-11-29,11,24.131,TEN,,OAK,L 21-24,*,0,0,0,,0,0.0%,,0,0
23,2015,2015-12-06,12,24.138,TEN,,JAX,W 42-39,*,0,0,0,,0,0.0%,,0,0
24,2015,2015-12-13,13,24.145,TEN,@,NYJ,L 8-30,*,0,0,0,,0,0.0%,,0,0
25,2015,2015-12-20,14,24.152,TEN,@,NWE,L 16-33,*,0,0,0,,0,0.0%,,0,0
26,2015,2015-12-27,15,24.159,TEN,,HOU,L 6-34,*,0,0,0,,0,0.0%,,0,0
27,2016,2016-09-11,1,25.052,TEN,,MIN,L 16-25,*,0,0,0,,0,0.0%,,0,0
28,2016,2016-09-18,2,25.059,TEN,@,DET,W 16-15,*,0,0,0,,0,0.0%,,0,0
29,2016,2016-09-25,3,25.066,TEN,,OAK,L 10-17,*,0,0,0,,0,0.0%,,0,0
30,2016,2016-10-02,4,25.073,TEN,@,HOU,L 20-27,*,0,0,0,,0,0.0%,,0,0
31,2016,2016-10-09,5,25.080,TEN,@,MIA,W 30-17,*,0,0,0,,0,0.0%,,0,0
32,2016,2016-10-16,6,25.087,TEN,,CLE,W 28-26,*,0,0,0,,0,0.0%,,0,0
33,2016,2016-10-23,7,25.094,TEN,,IND,L 26-34,*,1,1,10,10.00,1,100.0%,10.00,1,6
34,2016,2016-10-27,8,25.098,TEN,,JAX,W 36-22,*,0,0,0,,0,0.0%,,0,0
35,2016,2016-11-06,9,25.108,TEN,@,SDG,L 35-43,*,0,0,0,,0,0.0%,,0,0
36,2016,2016-11-13,10,25.115,TEN,,GNB,W 47-25,*,0,0,0,,0,0.0%,,0,0
37,2016,2016-11-20,11,25.122,TEN,@,IND,L 17-24,*,0,0,0,,0,0.0%,,0,0
38,2016,2016-11-27,12,25.129,TEN,@,CHI,W 27-21,*,0,0,0,,0,0.0%,,0,0
39,2016,2016-12-11,13,25.143,TEN,,DEN,W 13-10,*,0,0,0,,0,0.0%,,0,0
40,2016,2016-12-18,14,25.150,TEN,@,KAN,W 19-17,*,0,0,0,,0,0.0%,,0,0
41,2016,2016-12-24,15,25.156,TEN,@,JAX,L 17-38,*,0,0,0,,0,0.0%,,0,0
42,2016,2017-01-01,16,25.164,TEN,,HOU,W 24-17,*,0,0,0,,0,0.0%,,0,0
43,2017,2017-09-10,1,26.051,TEN,,OAK,L 16-26,*,0,0,0,,0,0.0%,,0,0
44,2017,2017-09-17,2,26.058,TEN,@,JAX,W 37-16,*,0,0,0,,0,0.0%,,0,0
45,2017,2017-09-24,3,26.065,TEN,,SEA,W 33-27,*,0,0,0,,0,0.0%,,0,0
46,2017,2017-10-01,4,26.072,TEN,@,HOU,L 14-57,*,0,0,0,,0,0.0%,,0,0
47,2017,2017-10-08,5,26.079,TEN,@,MIA,L 10-16,*,0,0,0,,0,0.0%,,0,0
48,2017,2017-10-16,6,26.087,TEN,,IND,W 36-22,*,0,0,0,,0,0.0%,,0,0
49,2017,2017-10-22,7,26.093,TEN,@,CLE,W 12-9,*,0,0,0,,0,0.0%,,0,0
50,2017,2017-11-05,8,26.107,TEN,,BAL,W 23-20,*,0,0,0,,0,0.0%,,0,0
51,2017,2017-11-12,9,26.114,TEN,,CIN,W 24-20,*,0,0,0,,0,0.0%,,0,0
52,2017,2017-11-16,10,26.118,TEN,@,PIT,L 17-40,*,0,0,0,,0,0.0%,,0,0
53,2017,2017-11-26,11,26.128,TEN,@,IND,W 20-16,*,0,0,0,,0,0.0%,,0,0
54,2017,2017-12-03,12,26.135,TEN,,HOU,W 24-13,*,0,0,0,,0,0.0%,,0,0
55,2017,2017-12-10,13,26.142,TEN,@,ARI,L 7-12,*,0,0,0,,0,0.0%,,0,0
56,2017,2017-12-17,14,26.149,TEN,@,SFO,L 23-25,*,0,0,0,,0,0.0%,,0,0
57,2017,2017-12-24,15,26.156,TEN,,LAR,L 23-27,*,0,0,0,,0,0.0%,,0,0
58,2017,2017-12-31,16,26.163,TEN,,JAX,W 15-10,*,0,0,0,,0,0.0%,,0,0
59,2018,2018-09-09,1,27.050,TEN,@,MIA,L 20-27,*,0,0,0,,0,0.0%,,0,0
60,2018,2018-09-23,3,27.064,TEN,@,JAX,W 9-6,*,0,0,0,,0,0.0%,,0,0
