ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,23.351,WAS,@,NOR,W 40-32,,6,4,52,13.00,1,66.7%,8.67,0,0,,0,0,0,,0,1,6,0.0,0,0
2,2012,2012-09-16,2,23.358,WAS,@,STL,L 28-31,*,3,2,40,20.00,0,66.7%,13.33,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2012,2012-09-23,3,23.365,WAS,,CIN,L 31-38,,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2012,2012-10-07,5,24.013,WAS,,ATL,L 17-24,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0
5,2012,2012-10-14,6,24.020,WAS,,MIN,W 38-26,,,,,,,0.0%,,,,,,,,,,,,,,
6,2012,2012-10-21,7,24.027,WAS,@,NYG,L 23-27,,1,0,0,,0,0.0%,0.00,1,14,14.00,0,0,0,,0,0,0,0.0,1,0
7,2012,2012-10-28,8,24.034,WAS,@,PIT,L 12-27,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2012,2012-11-04,9,24.041,WAS,,CAR,L 13-21,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0
9,2012,2012-11-18,10,24.055,WAS,,PHI,W 31-6,,1,1,49,49.00,1,100.0%,49.00,0,0,,0,0,0,,0,1,6,0.0,0,0
10,2012,2012-11-22,11,24.059,WAS,@,DAL,W 38-31,,1,1,68,68.00,1,100.0%,68.00,0,0,,0,0,0,,0,1,6,0.0,0,0
11,2012,2012-12-03,12,24.070,WAS,,NYG,W 17-16,,,,,,,0.0%,,,,,,,,,,,,,,
12,2012,2012-12-09,13,24.076,WAS,,BAL,W 31-28,,,,,,,0.0%,,,,,,,,,,,,,,
13,2012,2012-12-16,14,24.083,WAS,@,CLE,W 38-21,,,,,,,0.0%,,,,,,,,,,,,,,
14,2012,2012-12-23,15,24.090,WAS,@,PHI,W 27-20,,,,,,,0.0%,,,,,,,,,,,,,,
15,2012,2012-12-30,16,24.097,WAS,,DAL,W 28-18,,,,,,,0.0%,,,,,,,,,,,,,,
16,2013,2013-09-09,1,24.350,WAS,,PHI,L 27-33,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2013,2013-09-15,2,24.356,WAS,@,GNB,L 20-38,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2013,2013-09-22,3,24.363,WAS,,DET,L 20-27,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2013,2013-09-29,4,25.005,WAS,@,OAK,W 24-14,,,,,,,0.0%,,,,,,,,,,,,,,
20,2013,2013-10-13,5,25.019,WAS,@,DAL,L 16-31,,,,,,,0.0%,,,,,,,,,,,,,,
21,2013,2013-10-20,6,25.026,WAS,,CHI,W 45-41,,2,2,75,37.50,1,100.0%,37.50,1,-11,-11.00,0,0,0,,0,1,6,0.0,0,0
22,2013,2013-10-27,7,25.033,WAS,@,DEN,L 21-45,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2013,2013-11-03,8,25.040,WAS,,SDG,W 30-24,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2013,2013-11-07,9,25.044,WAS,@,MIN,L 27-34,,,,,,,0.0%,,,,,,,,,,,,,,
25,2013,2013-11-17,10,25.054,WAS,@,PHI,L 16-24,,3,2,60,30.00,1,66.7%,20.00,0,0,,0,0,0,,0,1,6,0.0,0,0
26,2013,2013-11-25,11,25.062,WAS,,SFO,L 6-27,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2013,2013-12-01,12,25.068,WAS,,NYG,L 17-24,,2,0,0,,0,0.0%,0.00,1,9,9.00,0,0,0,,0,0,0,0.0,0,0
28,2013,2013-12-08,13,25.075,WAS,,KAN,L 10-45,,6,4,67,16.75,0,66.7%,11.17,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2013,2013-12-15,14,25.082,WAS,@,ATL,L 26-27,,7,4,99,24.75,0,57.1%,14.14,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2013,2013-12-22,15,25.089,WAS,,DAL,L 23-24,,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2013,2013-12-29,16,25.096,WAS,@,NYG,L 6-20,*,11,3,33,11.00,0,27.3%,3.00,1,-2,-2.00,0,0,0,,0,0,0,0.0,0,0
32,2014,2014-09-07,1,25.348,WAS,@,HOU,L 6-17,,,,,,,0.0%,,,,,,,,,,,,,,
33,2014,2014-09-14,2,25.355,WAS,,JAX,W 41-10,,,1,6,6.00,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2014,2014-09-21,3,25.362,WAS,@,PHI,L 34-37,,,,,,,0.0%,,,,,,,,,,,,,,
35,2014,2014-09-25,4,26.001,WAS,,NYG,L 14-45,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2014,2014-10-06,5,26.012,WAS,,SEA,L 17-27,,,,,,,0.0%,,,,,,,,,,,,,,
37,2016,2016-09-11,1,27.353,ATL,,TAM,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2016,2016-09-18,2,27.360,ATL,@,OAK,W 35-28,,4,3,39,13.00,0,75.0%,9.75,0,0,,0,1,11,11.00,0,0,0,0.0,0,0
39,2016,2016-09-26,3,28.002,ATL,@,NOR,W 45-32,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2016,2016-10-02,4,28.008,ATL,,CAR,W 48-33,,3,2,48,24.00,1,66.7%,16.00,0,0,,0,0,0,,0,1,6,0.0,0,0
41,2016,2016-10-09,5,28.015,ATL,@,DEN,W 23-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2016,2016-10-16,6,28.022,ATL,@,SEA,L 24-26,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2016,2016-10-23,7,28.029,ATL,,SDG,L 30-33,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2016,2016-10-30,8,28.036,ATL,,GNB,W 33-32,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2016,2016-11-03,9,28.040,ATL,@,TAM,W 43-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
46,2016,2016-11-13,10,28.050,ATL,@,PHI,L 15-24,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
47,2016,2016-11-27,11,28.064,ATL,,ARI,W 38-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
48,2016,2016-12-04,12,28.071,ATL,,KAN,L 28-29,,3,2,18,9.00,1,66.7%,6.00,0,0,,0,0,0,,0,1,6,0.0,0,0
49,2016,2016-12-11,13,28.078,ATL,@,LAR,W 42-14,,6,3,42,14.00,0,50.0%,7.00,0,0,,0,1,16,16.00,0,0,0,0.0,0,0
50,2016,2016-12-18,14,28.085,ATL,,SFO,W 41-13,*,5,4,111,27.75,0,80.0%,22.20,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2016,2016-12-24,15,28.091,ATL,@,CAR,W 33-16,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2016,2017-01-01,16,28.099,ATL,,NOR,W 38-32,,2,2,36,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2017,2017-09-10,1,28.351,SFO,,CAR,L 3-23,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2017,2017-09-17,2,28.358,SFO,@,SEA,L 9-12,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2017,2017-09-21,3,28.362,SFO,,LAR,L 39-41,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2017,2017-10-01,4,29.007,SFO,@,ARI,L 15-18,,12,3,52,17.33,0,25.0%,4.33,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2017,2017-10-08,5,29.014,SFO,@,IND,L 23-26,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2017,2017-10-15,6,29.021,SFO,@,WAS,L 24-26,,5,2,66,33.00,1,40.0%,13.20,0,0,,0,0,0,,0,1,6,0.0,0,0
59,2017,2017-10-22,7,29.028,SFO,,DAL,L 10-40,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,0.0,0,0
