ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1962,1962-12-09,13,22.118,DTX,,DEN,W 17-10,0,0,,0,3,36,0
2,1962,1962-12-16,14,22.125,DTX,,SDG,W 26-17,0,0,,0,4,108,0
3,1964,1964-12-06,12,24.115,KAN,,BOS,L 24-31,0,0,,0,1,12,0
4,1966,1966-10-08,5,26.056,KAN,,DEN,W 37-10,0,0,,0,1,0,0
5,1966,1966-11-13,10,26.092,KAN,,MIA,W 34-16,1,0,0.00,0,0,0,0
