ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1985,1985-12-15,15,23.058,NYG,@,DAL,L 21-28,0,0,,0,,,,,0,0,,0,,
2,1985,1985-12-21,16,23.064,NYG,,PIT,W 28-10,1,1,1.00,0,0,0,,0,2,35,17.50,0,0,0
3,1986,1986-09-08,1,23.325,NYG,@,DAL,L 28-31,2,9,4.50,0,0,0,,0,1,12,12.00,0,0,0
4,1986,1986-09-14,2,23.331,NYG,,SDG,W 20-7,3,10,3.33,0,0,0,,0,0,0,,0,0,0
5,1986,1986-09-21,3,23.338,NYG,@,RAI,W 14-9,1,4,4.00,0,0,0,,0,0,0,,0,0,0
6,1986,1986-09-28,4,23.345,NYG,,NOR,W 20-17,24,71,2.96,0,3,13,4.33,0,0,0,,0,0,0
7,1986,1986-10-05,5,23.352,NYG,@,STL,W 13-6,0,0,,0,0,0,,0,0,0,,0,0,
8,1986,1986-10-12,6,23.359,NYG,,PHI,W 35-3,9,26,2.89,0,1,37,37.00,1,0,0,,0,1,6
9,1986,1986-10-19,7,24.001,NYG,@,SEA,L 12-17,1,4,4.00,0,1,11,11.00,0,0,0,,0,0,0
10,1986,1986-11-09,10,24.022,NYG,@,PHI,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,
11,1986,1986-11-16,11,24.029,NYG,@,MIN,W 22-20,0,0,,0,0,0,,0,0,0,,0,0,
12,1986,1986-11-23,12,24.036,NYG,,DEN,W 19-16,2,9,4.50,0,0,0,,0,0,0,,0,0,0
13,1986,1986-12-01,13,24.044,NYG,@,SFO,W 21-17,0,0,,0,0,0,,0,0,0,,0,0,
14,1986,1986-12-07,14,24.050,NYG,@,WAS,W 24-14,2,1,0.50,0,1,21,21.00,0,0,0,,0,0,0
15,1986,1986-12-14,15,24.057,NYG,,STL,W 27-7,2,6,3.00,0,0,0,,0,1,9,9.00,0,0,0
16,1986,1986-12-20,16,24.063,NYG,,GNB,W 55-24,8,39,4.88,2,2,39,19.50,0,0,0,,0,2,12
17,1987,1987-09-14,1,24.331,NYG,@,CHI,L 19-34,0,0,,0,0,0,,0,1,25,25.00,0,0,0
18,1987,1987-09-20,2,24.337,NYG,,DAL,L 14-16,5,22,4.40,0,1,8,8.00,0,3,53,17.67,0,0,0
19,1987,1987-10-25,6,25.007,NYG,,STL,W 30-7,7,18,2.57,0,0,0,,0,0,0,,0,0,0
